,m/z,I,RelInt,S/N,Res.
381,162.28612,1158090,0.0005306788988065991,5.1,853946
382,162.3135,1035758,0.0004746219334163368,4.3,759046
383,162.39306,984411,0.00045109287313861875,4.0,1022144
384,162.52318,1092144,0.0005004600465060871,4.7,994419
385,162.56463,1081271,0.0004954776430083242,4.6,983029
386,162.59499,1002876,0.0004595542067711204,4.1,578508
387,162.60755,1197630,0.0005487975628644987,5.3,580556
388,162.64643,1014916,0.0004650713720532932,4.2,805279
389,162.6472,1013348,0.0004643528575049172,4.2,741266
390,162.79927,1145437,0.0005248808346608074,5.0,886317
391,162.80898,1008735,0.0004622390133648289,4.2,1215078
392,162.81509,1104800,0.0005062594853608361,4.7,962961
393,162.81568,1262112,0.000578345557193823,5.7,638490
394,162.85272,991462,0.0004543238974247151,4.1,939619
395,162.90363,1037294,0.00047532578440250104,4.3,984429
396,162.92875,1292403,0.0005922259935362061,5.9,682028
397,162.98838,992060,0.00045459792274354726,4.1,829843
398,163.0037,4083455,0.0018711873884812934,22.8,628511
399,163.04004,6910341,0.0031665692236856314,40.0,661960
400,163.07643,1696011,0.000777173837822517,8.3,805199
401,163.14389,1062230,0.00048675236525601095,4.5,1008502
402,163.15141,983192,0.00045053428306561467,4.0,889453
403,163.15536,1057944,0.00048478836439227405,4.5,603529
404,163.16626,1011994,0.0004637324055288323,4.2,994418
405,163.17347,991835,0.00045449481957174587,4.1,697578
406,163.18928,1068238,0.0004895054490612679,4.5,478068
407,163.20317,1022208,0.0004684128312922968,4.2,813797
408,163.29499,1006960,0.00046142564389839566,4.1,1026303
409,163.33363,993942,0.00045546032349612613,4.1,793344
410,163.4399,1042120,0.00047753723287856126,4.4,655787
411,163.45733,1027595,0.0004708813503433819,4.3,1025699
412,163.4836,1121040,0.0005137012431833016,4.8,834888
413,163.53085,1036696,0.00047505175908366885,4.3,880101
414,163.5532,983131,0.0004505063306501486,4.0,802291
415,163.60225,1088996,0.0004990175185735056,4.6,895594
416,163.61734,994086,0.000455526309526079,4.1,709505
417,163.62338,990311,0.00045379646742141106,4.0,884777
418,163.68438,983602,0.0004507221599564528,4.0,716444
419,163.70643,991478,0.00045433122920582103,4.1,720163
420,163.72965,1036794,0.0004750966662429423,4.3,907299
421,163.73719,1014971,0.00046509657505084464,4.2,924898
422,163.84228,985485,0.0004515850189453507,4.0,908542
423,163.85642,1038575,0.0004759127851272903,4.3,762623
424,163.89184,1005526,0.00046076853301678134,4.1,829046
425,163.93972,1123038,0.000514616799348898,4.8,839177
426,163.94936,1012543,0.00046398397726802774,4.2,801492
427,163.95139,1015280,0.0004652381700734519,4.2,512052
428,163.96356,993634,0.00045531918670983795,4.1,865816
429,163.99668,1013416,0.0004643840175746172,4.2,638568
430,164.0831,1086775,0.000497999775708746,4.6,770642
431,164.11369,1150204,0.0005270652471940397,5.0,1021292
432,164.12133,985533,0.00045160701428866837,4.0,1155413
433,164.14666,1118210,0.0005124044344001996,4.8,991566
434,164.15118,1099875,0.0005040026714891832,4.7,602948
435,164.16952,1198918,0.0005493877712435218,5.3,953730
436,164.19683,1087915,0.0004985221651125398,4.6,616295
437,164.30442,1037021,0.00047520068588738194,4.3,1170121
438,164.33351,1031138,0.0004725048816220146,4.3,1050104
439,164.37807,1104746,0.0005062347405996037,4.7,867668
440,164.47094,996091,0.00045644507334590925,4.1,735690
441,164.50149,1070656,0.0004906134644808936,4.5,863185
442,164.5065,994369,0.0004556559904043892,4.1,1001667
443,164.52601,1094980,0.0005017596047071038,4.7,1015621
444,164.53238,984966,0.00045134719429572887,4.0,566647
445,164.54139,1104839,0.0005062773565772817,4.7,716112
446,164.5459,1040072,0.00047659876489700896,4.3,652034
447,164.547,1072456,0.0004914382898553049,4.5,928387
448,164.56009,1023371,0.0004689457601314303,4.2,1039359
449,164.57392,1009293,0.0004624947092308963,4.1,924054
450,164.60946,1154195,0.000528894068343637,5.0,795230
451,164.64854,1011738,0.00046361509703113824,4.2,612602
