,m/z,I,RelInt,S/N,Res.
439,162.01974,3886499,0.0053403705040714535,21.6,693055
440,162.04264,1043111,0.0014333206355829444,4.4,862269
441,162.05611,2288809,0.0031450125352028343,11.9,924563
442,162.05893,1110506,0.0015259269298652524,4.8,748585
443,162.16285,1005371,0.0013814627596839266,4.1,952251
444,162.16384,1026779,0.001410879119176406,4.3,777128
445,162.18784,1107648,0.0015219998019023644,4.7,910495
446,162.21955,1028773,0.001413619039805517,4.3,618629
447,162.26741,988845,0.0013587546712603134,4.0,730017
448,162.27425,1103726,0.0015166106500932508,4.7,523209
449,162.45878,1045806,0.0014370237880881869,4.4,828323
450,162.5046,1068342,0.0014679901127108755,4.5,949930
451,162.53391,1071995,0.001473009636310746,4.5,875999
452,162.56985,1113793,0.0015304435392473421,4.8,815560
453,162.5995,1226310,0.0016850511869031394,5.5,763375
454,162.60271,1023239,0.001406014866906069,4.2,880161
455,162.60558,1017543,0.0013981880926315377,4.2,1095111
456,162.63254,1057420,0.001452982382966067,4.4,1164828
457,162.82291,1074221,0.001476068344094297,4.5,894042
458,162.84682,989681,0.0013599034042823478,4.0,725255
459,162.8576,985843,0.0013546296754084627,4.0,676139
460,162.87684,1087479,0.001494285930704503,4.6,1070773
461,162.91252,1039037,0.00142772262322437,4.3,781722
462,162.92086,1062207,0.00145956011619152,4.5,682262
463,162.95727,992997,0.0013644598620587427,4.1,736400
464,162.97665,1091976,0.001500465179986906,4.7,902073
465,163.00376,6160205,0.008464630270336745,35.4,689070
466,163.04014,5419348,0.007446631585521732,30.9,708868
467,163.0514,1116822,0.0015346056353283735,4.8,943834
468,163.05544,985430,0.0013540621793102566,4.0,1225937
469,163.11298,1022528,0.0014050378942043148,4.2,564366
470,163.1281,1068579,0.0014683157702781269,4.5,1026860
471,163.13512,1100068,0.0015115842560805691,4.7,711682
472,163.16698,1065642,0.0014642800897928217,4.5,743780
473,163.18183,1116781,0.0015345492979433218,4.8,909266
474,163.19873,1017136,0.0013976288410287054,4.2,852186
475,163.26623,1071100,0.0014717798324175393,4.5,678785
476,163.26993,989308,0.0013593908714866314,4.0,833539
477,163.27448,1082205,0.0014870390192712381,4.6,639623
478,163.30211,1129794,0.0015524302343257787,4.9,790661
479,163.33533,1142728,0.0015702026181858182,5.0,935054
480,163.38851,1022290,0.0014047108625545013,4.2,975807
481,163.43535,1062682,0.001460212805408585,4.5,887823
482,163.47718,1002466,0.0013774710498406133,4.1,924394
483,163.48469,1011043,0.001389256555976964,4.2,561969
484,163.48719,1041507,0.0014311166071531082,4.3,603287
485,163.53736,985196,0.001353740643990692,4.0,714163
486,163.60016,1010168,0.0013880542337350022,4.2,580894
487,163.60639,1357113,0.0018647853082920962,6.3,666805
488,163.61101,1011354,0.0013896838956538214,4.2,670312
489,163.62725,1029597,0.0014147512838368044,4.3,700085
490,163.65922,1009282,0.0013868367965848556,4.1,891724
491,163.66113,1130659,0.001553618815742118,4.9,767987
492,163.72263,1013838,0.0013930971167384308,4.2,971679
493,163.73199,1079952,0.0014839432112585067,4.6,696856
494,163.75899,1129429,0.0015519286941905602,4.9,926576
495,163.77921,1046872,0.001438488560099537,4.4,516889
496,163.81089,1081758,0.0014864248043659157,4.6,832628
497,163.81767,1052447,0.0014461490703840368,4.4,1045163
498,163.82243,1035136,0.0014223623271490634,4.3,709426
