,m/z,I,I %,Res.,S/N
13748,429.44688,7611830,0.8,543077,4.3
13749,430.00696,8114972,0.8,555790,4.7
13750,430.01333,12838717,1.3,421264,8.7
13751,430.03328,8948645,0.9,671953,5.4
13752,430.04164,39554001,3.9,470551,31.5
13753,430.04278,8424406,0.8,724552,5.0
13754,430.04977,50220027,5.0,458377,40.6
13755,430.05426,14059538,1.4,386552,9.8
13756,430.05687,9736224,1.0,538799,6.1
13757,430.06524,8308811,0.8,418492,4.9
13758,430.07098,11439209,1.1,662460,7.5
13759,430.07797,66190477,6.5,415949,54.2
13760,430.08613,63560888,6.3,443117,52.0
13761,430.09062,10636495,1.0,379824,6.9
13762,430.09363,9961695,1.0,515064,6.3
13763,430.09589,7878634,0.8,246456,4.5
13764,430.09921,8630524,0.9,578459,5.1
13765,430.1073,27835686,2.7,534177,21.5
13766,430.11443,52780363,5.2,496925,42.8
13767,430.12256,50453877,5.0,441676,40.8
13768,430.12573,13756806,1.4,426899,9.5
13769,430.12706,8476045,0.8,377780,5.0
13770,430.14374,26856931,2.7,461749,20.7
13771,430.14663,8085491,0.8,516624,4.7
13772,430.15084,24471048,2.4,469861,18.7
13773,430.15897,38473267,3.8,479979,30.6
13774,430.16221,11628099,1.1,389146,7.7
13775,430.18006,25206432,2.5,448660,19.3
13776,430.18332,16255665,1.6,392133,11.6
13777,430.18712,8498885,0.8,206649,5.0
13778,430.19168,7355613,0.7,381231,4.1
13779,430.19534,25759471,2.5,464150,19.8
13780,430.21655,16727902,1.7,538423,12.0
13781,430.21948,7642989,0.8,707817,4.3
13782,430.22338,8570241,0.8,402859,5.1
13783,430.22975,7646114,0.8,658747,4.3
13784,430.23185,9986989,1.0,441759,6.3
13785,430.23922,11621331,1.1,458724,7.7
13786,430.2529,11164699,1.1,388342,7.3
13787,430.26806,9096809,0.9,479677,5.5
13788,430.50934,8336717,0.8,401836,4.9
13789,430.98139,8198360,0.8,434953,4.8
13790,430.98898,7792383,0.8,565933,4.4
13791,431.00449,12555087,1.2,513435,8.5
13792,431.02399,24068020,2.4,540741,18.3
13793,431.02552,118394812,11.7,434375,98.8
13794,431.02897,7854029,0.8,535113,4.5
13795,431.03939,8057859,0.8,649817,4.6
13796,431.04087,30900235,3.0,461767,24.1
13797,431.04657,11578408,1.1,354789,7.7
13798,431.05121,7407680,0.7,645291,4.1
13799,431.06049,57593968,5.7,603140,46.9
13800,431.06184,279695479,27.6,421270,236.4
13801,431.06392,9214082,0.9,978572,5.6
13802,431.07304,23826609,2.4,416084,18.1
13803,431.07701,26603718,2.6,382025,20.5
13804,431.08297,33714404,3.3,413836,26.5
13805,431.09558,11972901,1.2,813427,8.0
13806,431.09694,82694445,8.2,490088,68.3
13807,431.09819,313610547,31.0,426077,265.3
13808,431.10947,26911085,2.7,494092,20.7
13809,431.11348,17392002,1.7,527981,12.6
13810,431.11931,51851680,5.1,469698,42.0
13811,431.1334,70873576,7.0,408805,58.2
13812,431.13457,229724655,22.7,444670,193.7
13813,431.13784,8016384,0.8,645682,4.6
13814,431.14588,14914089,1.5,498524,10.5
13815,431.15571,47342172,4.7,428374,38.2
13816,431.16686,7764629,0.8,645872,4.4
13817,431.16985,50528933,5.0,420596,40.9
13818,431.17095,159158954,15.7,442606,133.5
13819,431.17454,7478973,0.7,396204,4.2
13820,431.1783,8237776,0.8,587197,4.8
13821,431.19211,31580951,3.1,388154,24.7
13822,431.20613,25506656,2.5,461482,19.5
13823,431.20733,87765862,8.7,412608,72.6
13824,431.21448,12530571,1.2,530593,8.5
13825,431.22849,28890067,2.9,424565,22.4
13826,431.24376,31605794,3.1,438229,24.7
13827,431.25081,10907718,1.1,418380,7.1
13828,431.26504,20831375,2.1,337709,15.5
13829,431.30738,7400810,0.7,621760,4.1
13830,431.49542,7593778,0.7,503114,4.2
13831,431.59318,8269610,0.8,427309,4.8
13832,431.66591,8175776,0.8,574019,4.7
13833,431.67055,7680695,0.8,495777,4.3
13834,432.02103,13702079,1.4,553869,9.5
13835,432.02894,23796712,2.3,486362,18.1
13836,432.04969,9820242,1.0,606094,6.1
13837,432.0515,11514971,1.1,385937,7.6
13838,432.05726,50123897,4.9,421561,40.5
13839,432.06374,11955354,1.2,629800,8.0
13840,432.06544,60777635,6.0,466754,49.6
13841,432.06996,12506298,1.2,372852,8.4
13842,432.07255,14464199,1.4,513310,10.1
13843,432.08384,11511041,1.1,451722,7.6
13844,432.09181,10538282,1.0,576366,6.8
13845,432.09364,62293299,6.1,405883,50.9
13846,432.10007,11812180,1.2,696241,7.8
13847,432.1018,71271773,7.0,414807,58.6
13848,432.10479,15392108,1.5,540310,10.9
13849,432.10625,9834868,1.0,518677,6.2
13850,432.113,8737174,0.9,540788,5.2
13851,432.12273,12348872,1.2,544862,8.3
13852,432.1301,40343022,4.0,464601,32.2
13853,432.13638,9764366,1.0,741699,6.1
13854,432.13814,52676119,5.2,461278,42.7
13855,432.14143,11839016,1.2,416912,7.9
13856,432.15941,12568196,1.2,398736,8.5
13857,432.16645,19775144,2.0,549226,14.6
13858,432.17287,11398857,1.1,652892,7.5
13859,432.17459,35907282,3.5,424067,28.4
13860,432.19558,7720765,0.8,624134,4.4
13861,432.20272,9111394,0.9,454998,5.5
13862,432.21086,24819595,2.4,535213,18.9
13863,432.21868,8148916,0.8,296390,4.7
13864,432.23206,11384824,1.1,547908,7.5
13865,432.24746,12824647,1.3,569540,8.7
13866,432.31068,8435083,0.8,505133,5.0
13867,432.57012,7353017,0.7,663701,4.0
13868,433.00497,16732001,1.7,328000,12.0
13869,433.02019,31557551,3.1,483843,24.7
13870,433.03855,7405388,0.7,347831,4.1
13871,433.03966,32331794,3.2,628350,25.3
13872,433.04128,176945178,17.5,420010,148.7
13873,433.05259,11262035,1.1,447533,7.4
13874,433.0548,11718751,1.2,638129,7.8
13875,433.05657,50612328,5.0,419025,40.9
13876,433.06059,8250492,0.8,583102,4.8
13877,433.06219,8118916,0.8,510555,4.7
13878,433.076,52533451,5.2,595080,42.6
13879,433.07768,348944595,34.4,431127,295.4
13880,433.08521,7880953,0.8,611318,4.5
13881,433.089,26032396,2.6,443815,20.0
13882,433.09301,30349601,3.0,374881,23.7
13883,433.09549,11966766,1.2,473751,8.0
13884,433.09744,11902263,1.2,545508,7.9
13885,433.09883,18460990,1.8,470507,13.5
13886,433.10518,10193246,1.0,515008,6.5
13887,433.11241,54196612,5.3,490411,44.0
13888,433.11408,377387404,37.2,436919,319.7
13889,433.11728,8192412,0.8,678193,4.8
13890,433.12529,33749445,3.3,426257,26.6
13891,433.1293,22680026,2.2,517472,17.1
13892,433.13545,16708089,1.6,280421,12.0
13893,433.14877,41769533,4.1,498029,33.4
13894,433.15049,279804485,27.6,428253,236.4
13895,433.16175,14678654,1.4,570431,10.3
13896,433.16603,12077716,1.2,276005,8.1
13897,433.17149,16065200,1.6,563462,11.5
13898,433.18514,27953909,2.8,457199,21.6
13899,433.18691,200358654,19.8,432189,168.7
13900,433.19019,10374927,1.0,620896,6.6
13901,433.20802,13929321,1.4,460280,9.6
13902,433.22329,101678007,10.0,447224,84.5
13903,433.24442,16771106,1.7,388456,12.1
13904,433.25967,28093552,2.8,426635,21.7
13905,433.42595,7333308,0.7,487937,4.0
13906,433.62267,8584608,0.8,475679,5.1
13907,433.67585,7546029,0.7,416774,4.2
13908,433.72785,8010165,0.8,562125,4.6
13909,433.74347,8141828,0.8,493715,4.7
13910,433.96005,7413322,0.7,605362,4.1
13911,434.01524,8513889,0.8,435275,5.0
13912,434.02341,9801610,1.0,500120,6.1
13913,434.03502,9072580,0.9,498107,5.5
13914,434.03625,19189707,1.9,361358,14.1
13915,434.04451,30544884,3.0,409161,23.8
13916,434.05153,16851991,1.7,437399,12.1
13917,434.05669,8592434,0.8,389337,5.1
13918,434.05973,12442689,1.2,564779,8.4
13919,434.06384,8350805,0.8,280417,4.9
13920,434.067,8873062,0.9,825534,5.3
13921,434.06794,7699562,0.8,549033,4.3
13922,434.07135,16649340,1.6,684489,12.0
13923,434.07274,57109634,5.6,447421,46.5
13924,434.07416,9119882,0.9,565205,5.5
13925,434.07965,19434662,1.9,529123,14.3
13926,434.08086,60951724,6.0,462034,49.8
13927,434.08535,8703170,0.9,523532,5.2
13928,434.0881,14673104,1.4,440866,10.3
13929,434.091,8002783,0.8,518112,4.6
13930,434.0959,7832823,0.8,859311,4.4
13931,434.10779,17906995,1.8,588527,13.0
13932,434.10911,59379002,5.9,446049,48.4
13933,434.11722,74132835,7.3,432103,61.0
13934,434.12041,8169843,0.8,582587,4.7
13935,434.12444,8419719,0.8,467817,4.9
13936,434.12856,8015772,0.8,448034,4.6
13937,434.14547,32996849,3.3,444736,25.9
13938,434.15358,57019930,5.6,439665,46.4
13939,434.15588,8379942,0.8,264136,4.9
13940,434.15827,7404082,0.7,576226,4.1
13941,434.16881,7833191,0.8,596157,4.4
13942,434.18184,16750248,1.7,529884,12.0
13943,434.18997,44150482,4.4,468436,35.4
13944,434.2264,23910281,2.4,473562,18.2
13945,434.25472,8147992,0.8,475784,4.7
13946,434.2628,8663105,0.9,722233,5.1
13947,434.32076,7709028,0.8,561756,4.3
13948,434.55829,8995342,0.9,556595,5.3
13949,434.63139,7483261,0.7,280282,4.1
13950,434.99932,12467889,1.2,354844,8.2
13951,435.02066,35155740,3.5,431551,27.2
13952,435.032,9345876,0.9,600461,5.6
13953,435.03403,10141534,1.0,771367,6.3
13954,435.03588,70483816,7.0,429876,56.7
13955,435.04728,8907681,0.9,456206,5.2
13956,435.05136,8042421,0.8,617625,4.5
13957,435.05525,34955209,3.4,437966,27.0
13958,435.05702,249602001,24.6,446045,206.5
13959,435.0647,7750648,0.8,617684,4.3
13960,435.06839,16566282,1.6,547413,11.7
13961,435.07224,80527390,7.9,443846,65.1
13962,435.07635,12238898,1.2,617743,8.0
13963,435.07804,10785851,1.1,513408,6.8
13964,435.08359,15421527,1.5,489252,10.7
13965,435.09168,51126399,5.0,459367,40.5
13966,435.09341,406986888,40.2,448779,338.1
13967,435.09517,13754512,1.4,658712,9.3
13968,435.10473,30019776,3.0,470325,22.9
13969,435.10869,53440724,5.3,443156,42.5
13970,435.11281,11925736,1.2,487949,7.8
13971,435.11475,8588530,0.8,572915,5.0
13972,435.11848,8137989,0.8,477826,4.6
13973,435.12063,8835343,0.9,457991,5.2
13974,435.12805,53690677,5.3,331489,42.7
13975,435.12981,375365949,37.0,443175,311.6
13976,435.13297,11065677,1.1,541971,7.1
13977,435.1411,24744310,2.4,511618,18.5
13978,435.14509,26784138,2.6,479719,20.2
13979,435.14913,12255646,1.2,650042,8.0
13980,435.15723,10240454,1.0,581248,6.4
13981,435.16441,44118506,4.4,403980,34.7
13982,435.16619,351609331,34.7,451090,291.8
13983,435.1697,7776261,0.8,383864,4.3
13984,435.17776,7783981,0.8,640676,4.3
13985,435.18136,11979327,1.2,528356,7.8
13986,435.18884,8556132,0.8,644873,5.0
13987,435.1936,9252476,0.9,639859,5.5
13988,435.20075,28828320,2.8,433586,21.9
13989,435.20257,191505064,18.9,434438,157.9
13990,435.206,29840058,2.9,444681,22.7
13991,435.22516,11814682,1.2,439025,7.7
13992,435.23022,9009971,0.9,492882,5.3
13993,435.23701,12434261,1.2,574313,8.2
13994,435.2389,74261342,7.3,417775,59.9
13995,435.27529,20352020,2.0,517656,14.8
13996,435.31632,10081504,1.0,439845,6.2
13997,435.54901,8614760,0.9,405913,5.0
13998,435.56012,9163167,0.9,418895,5.5
13999,435.6131,11802279,1.2,316940,7.7
14000,435.85465,8614743,0.9,451380,5.0
14001,436.02388,8563358,0.8,675475,5.0
14002,436.02806,7571891,0.7,380643,4.1
14003,436.03105,10861250,1.1,423064,6.9
14004,436.03919,15864554,1.6,565584,11.1
14005,436.04306,9290493,0.9,572399,5.6
14006,436.05209,28173098,2.8,455421,21.4
14007,436.05411,8343348,0.8,561628,4.8
14008,436.05868,8280907,0.8,952619,4.7
14009,436.06024,44487506,4.4,410184,35.0
14010,436.06473,8424297,0.8,697326,4.8
14011,436.06744,21859190,2.2,436709,16.1
14012,436.07548,20251549,2.0,417218,14.7
14013,436.07946,11866033,1.2,201270,7.7
14014,436.08239,7731136,0.8,594349,4.3
14015,436.08692,10861526,1.1,807665,6.9
14016,436.0885,55448542,5.5,471795,44.2
14017,436.09495,12428286,1.2,641930,8.2
14018,436.0966,65508358,6.5,424953,52.6
14019,436.09968,11299861,1.1,432337,7.2
14020,436.10225,8526882,0.8,794997,4.9
14021,436.10394,15213610,1.5,320436,10.5
14022,436.11186,10703954,1.1,602628,6.7
14023,436.12327,10245258,1.0,567175,6.4
14024,436.12489,43132050,4.3,430234,33.9
14025,436.13153,14867635,1.5,670538,10.2
14026,436.13295,61441210,6.1,404180,49.2
14027,436.13598,11978953,1.2,372595,7.8
14028,436.13994,7712989,0.8,659892,4.2
14029,436.16154,17919304,1.8,436957,12.8
14030,436.16783,10427751,1.0,720798,6.5
14031,436.1694,62453103,6.2,431772,50.0
14032,436.17235,11494781,1.1,516325,7.4
14033,436.19768,12850682,1.3,559386,8.5
14034,436.20417,13065755,1.3,725619,8.7
14035,436.20577,36148770,3.6,428150,28.0
14036,436.20908,11186739,1.1,355740,7.1
14037,436.24224,17170135,1.7,426859,12.2
14038,436.49156,7450534,0.7,611491,4.0
14039,437.01348,14474670,1.4,628570,9.9
14040,437.015,46970293,4.6,430800,37.1
14041,437.03454,14910997,1.5,702862,10.3
14042,437.03612,68658717,6.8,406331,55.2
14043,437.04359,7534145,0.7,541162,4.1
14044,437.04976,20473440,2.0,565757,14.9
14045,437.0514,99501672,9.8,405185,81.0
14046,437.06259,8945311,0.9,714795,5.3
14047,437.07092,43165384,4.3,633051,33.9
14048,437.07253,259311311,25.6,414702,214.6
14049,437.07445,7984857,0.8,999793,4.5
14050,437.08376,11653895,1.2,446730,7.5
14051,437.08615,16604946,1.6,567291,11.7
14052,437.08776,97330970,9.6,433716,79.2
14053,437.09208,7857967,0.8,661897,4.4
14054,437.09902,12689233,1.3,590226,8.4
14055,437.10315,7801702,0.8,487791,4.3
14056,437.1073,49276794,4.9,643969,39.0
14057,437.10891,310364034,30.6,423010,257.3
14058,437.12022,17516473,1.7,317786,12.4
14059,437.12415,52611020,5.2,448811,41.8
14060,437.12672,7833561,0.8,756460,4.3
14061,437.12821,8561632,0.8,502714,5.0
14062,437.14372,66209836,6.5,683565,53.1
14063,437.14527,337070132,33.3,410194,279.6
14064,437.14928,7426119,0.7,371320,4.0
14065,437.15656,9957483,1.0,702178,6.1
14066,437.15886,7811190,0.8,633933,4.3
14067,437.16053,25266303,2.5,464439,18.9
14068,437.1681,7794852,0.8,704352,4.3
14069,437.17259,7725242,0.8,684594,4.3
14070,437.17593,7455946,0.7,619319,4.0
14071,437.18012,47007967,4.6,490352,37.1
14072,437.18162,254724326,25.1,429825,210.8
14073,437.18469,11761909,1.2,383341,7.6
14074,437.19684,13021488,1.3,519728,8.7
14075,437.20412,10484052,1.0,563786,6.6
14076,437.21665,30755217,3.0,529261,23.5
14077,437.21798,114182552,11.3,427215,93.3
14078,437.22144,17846697,1.8,431704,12.7
14079,437.23083,10596823,1.0,631225,6.7
14080,437.23315,8864227,0.9,716322,5.2
14081,437.25435,38701642,3.8,499094,30.1
14082,437.37816,8113064,0.8,394747,4.6
14083,437.56477,8234039,0.8,571570,4.7
14084,437.97287,7921658,0.8,623201,4.4
14085,438.01055,9631921,1.0,472440,5.8
14086,438.01756,8878291,0.9,660836,5.2
14087,438.01859,14919896,1.5,498383,10.3
14088,438.02283,9748717,1.0,513292,5.9
14089,438.02516,7675640,0.8,302543,4.2
14090,438.03359,7471393,0.7,692390,4.0
14091,438.03952,14416189,1.4,502349,9.8
14092,438.04671,28350816,2.8,444302,21.5
14093,438.0517,10044793,1.0,601879,6.2
14094,438.05483,23689608,2.3,421783,17.6
14095,438.05928,13697437,1.4,490206,9.2
14096,438.06797,29909448,3.0,411496,22.8
14097,438.07598,46713327,4.6,358323,36.8
14098,438.0813,8309256,0.8,466653,4.7
14099,438.08315,31574545,3.1,470077,24.2
14100,438.09129,21819961,2.2,424354,16.0
14101,438.09498,10735179,1.1,239613,6.8
14102,438.10426,41847416,4.1,438998,32.8
14103,438.11055,11778710,1.2,676669,7.6
14104,438.11234,69384863,6.8,474561,55.8
14105,438.11962,16351938,1.6,587117,11.5
14106,438.12758,11956969,1.2,381587,7.8
14107,438.13085,9089785,0.9,552763,5.4
14108,438.14065,30911272,3.1,443368,23.6
14109,438.14681,13638470,1.3,493026,9.2
14110,438.14878,85457744,8.4,446153,69.2
14111,438.15195,11281247,1.1,356564,7.2
14112,438.17706,16606169,1.6,520594,11.7
14113,438.18523,70769664,7.0,447256,57.0
14114,438.18831,12839951,1.3,518087,8.5
14115,438.21325,10572936,1.0,649106,6.6
14116,438.22154,37629104,3.7,419636,29.2
14117,438.25809,12344674,1.2,457376,8.1
14118,438.84034,7562332,0.7,434190,4.1
14119,438.92604,7738872,0.8,442722,4.3
14120,438.99255,11002680,1.1,523342,7.0
14121,438.99422,29035328,2.9,442228,22.1
14122,439.02892,20206566,2.0,572553,14.7
14123,439.03073,109022191,10.8,425629,88.9
14124,439.04389,10470446,1.0,551245,6.5
14125,439.04593,9863224,1.0,523401,6.0
14126,439.05017,10996812,1.1,990292,7.0
14127,439.05185,94456917,9.3,410719,76.8
14128,439.05961,7770234,0.8,601912,4.3
14129,439.06307,11897995,1.2,625405,7.7
14130,439.06542,28560534,2.8,708707,21.7
14131,439.06709,165211294,16.3,431959,135.9
14132,439.07029,7823533,0.8,582193,4.3
14133,439.07842,16483540,1.6,534059,11.6
14134,439.08519,8792308,0.9,610990,5.1
14135,439.08654,30887163,3.0,713752,23.6
14136,439.0882,227355907,22.4,419716,187.9
14137,439.09969,9895226,1.0,271126,6.1
14138,439.1018,22236484,2.2,689885,16.4
14139,439.10341,114339148,11.3,426708,93.4
14140,439.10502,8895828,0.9,984276,5.2
14141,439.10761,8910176,0.9,529389,5.2
14142,439.11444,10717569,1.1,440561,6.7
14143,439.12298,48631210,4.8,606478,38.4
14144,439.12453,283012529,27.9,433542,234.4
14145,439.13584,9101800,0.9,582129,5.4
14146,439.13977,61869563,6.1,415733,49.5
14147,439.15941,66924121,6.6,531126,53.7
14148,439.16089,276524640,27.3,414556,229.0
14149,439.17598,24485544,2.4,401462,18.3
14150,439.18332,10116812,1.0,589995,6.2
14151,439.1881,7622370,0.8,653276,4.2
14152,439.19584,44191495,4.4,387243,34.7
14153,439.19721,169488142,16.7,414386,139.5
14154,439.20081,14538527,1.4,521861,9.9
14155,439.21002,12549963,1.2,563352,8.3
14156,439.21249,17308503,1.7,384903,12.3
14157,439.21961,12963705,1.3,571304,8.6
14158,439.23089,8058799,0.8,770242,4.5
14159,439.23361,75976636,7.5,461915,61.3
14160,439.24893,7743493,0.8,426498,4.3
14161,439.25604,8693800,0.9,634022,5.1
14162,439.27003,15301739,1.5,321152,10.6
14163,439.43085,7682924,0.8,481049,4.2
14164,439.66729,7935445,0.8,471816,4.4
14165,439.81742,7701664,0.8,329959,4.2
14166,439.99169,9031132,0.9,465955,5.3
14167,440.01767,9376343,0.9,465344,5.6
14168,440.0244,7990903,0.8,809220,4.5
14169,440.02581,21073534,2.1,467186,15.4
14170,440.03383,25810596,2.5,454215,19.4
14171,440.03849,11394746,1.1,599298,7.3
14172,440.04696,14247650,1.4,485361,9.7
14173,440.04892,9124588,0.9,488905,5.4
14174,440.05403,10901252,1.1,584372,6.9
14175,440.05518,15421193,1.5,504957,10.7
14176,440.05701,7979794,0.8,580201,4.5
14177,440.06094,14051109,1.4,615284,9.5
14178,440.06217,39624490,3.9,434095,30.9
14179,440.0702,34991952,3.5,445811,27.0
14180,440.07457,11079526,1.1,431091,7.0
14181,440.0834,21344143,2.1,447923,15.6
14182,440.08572,8052634,0.8,566010,4.5
14183,440.09013,10790831,1.1,727023,6.8
14184,440.09141,39792565,3.9,470997,31.0
14185,440.09717,10891216,1.1,893392,6.9
14186,440.09865,35672023,3.5,508301,27.6
14187,440.10359,9283567,0.9,560654,5.5
14188,440.10676,22728702,2.2,458490,16.8
14189,440.10986,8927245,0.9,329398,5.2
14190,440.11825,11716660,1.2,652625,7.6
14191,440.1197,19978299,2.0,367060,14.5
14192,440.1265,15556699,1.5,584723,10.8
14193,440.12782,51359842,5.1,443379,40.7
14194,440.13366,9119869,0.9,658815,5.4
14195,440.13506,17860740,1.8,530862,12.7
14196,440.14174,8128676,0.8,755765,4.6
14197,440.1431,13721770,1.4,502353,9.3
14198,440.15603,16054504,1.6,483317,11.2
14199,440.16427,66167055,6.5,459665,53.1
14200,440.1672,9695517,1.0,498338,5.9
14201,440.17129,9744688,1.0,696748,5.9
14202,440.17956,8694103,0.9,649188,5.0
14203,440.19126,8182158,0.8,560642,4.6
14204,440.19905,11487668,1.1,662710,7.4
14205,440.20077,39887292,3.9,433763,31.1
14206,440.20399,12622283,1.2,656882,8.3
14207,440.23711,18537064,1.8,491969,13.3
14208,440.23819,7844461,0.8,870093,4.3
14209,440.56918,10162313,1.0,600037,6.3
14210,440.57617,7834794,0.8,348798,4.3
14211,440.58711,8452317,0.8,642178,4.8
14212,440.89976,8314524,0.8,593786,4.7
14213,441.01009,64327842,6.3,439995,51.6
14214,441.02421,9597156,0.9,557530,5.8
14215,441.02557,15216874,1.5,495219,10.5
14216,441.03131,19798277,2.0,384836,14.3
14217,441.04467,38252868,3.8,350658,29.8
14218,441.0465,234033485,23.1,442658,193.4
14219,441.04974,7539036,0.7,688359,4.1
14220,441.05777,16601474,1.6,606226,11.7
14221,441.06177,16517524,1.6,475750,11.6
14222,441.06762,130404784,12.9,432716,106.8
14223,441.07536,8137172,0.8,602035,4.6
14224,441.07911,9552357,0.9,736232,5.8
14225,441.08104,35242479,3.5,421848,27.2
14226,441.08287,243995127,24.1,443503,201.8
14227,441.08541,8630787,0.9,948325,5.0
14228,441.09305,11051559,1.1,481001,7.0
14229,441.09421,31183404,3.1,537043,23.8
14230,441.10401,227742298,22.5,454917,188.2
14231,441.11538,11451023,1.1,568189,7.4
14232,441.11925,153146018,15.1,443432,125.8
14233,441.12247,7872177,0.8,726290,4.4
14234,441.12541,7898815,0.8,429420,4.4
14235,441.12906,12154831,1.2,355504,7.9
14236,441.13047,17646294,1.7,601040,12.5
14237,441.13855,32559868,3.2,485470,25.0
14238,441.14037,267326212,26.4,446086,221.3
14239,441.15562,85381964,8.4,437532,69.2
14240,441.1654,8618873,0.9,529938,5.0
14241,441.17499,31282087,3.1,524953,23.9
14242,441.17672,211620783,20.9,434161,174.7
14243,441.19193,51713013,5.1,402258,41.0
14244,441.19918,15469592,1.5,525164,10.7
14245,441.2113,22934608,2.3,556207,17.0
14246,441.21308,112301145,11.1,429670,91.7
14247,441.21639,15187048,1.5,493057,10.5
14248,441.2206,7705212,0.8,482807,4.2
14249,441.22625,10031254,1.0,578902,6.2
14250,441.22827,24839328,2.5,519031,18.5
14251,441.23548,19743937,1.9,342827,14.3
14252,441.24781,8331515,0.8,681952,4.7
14253,441.24936,40916226,4.0,382215,32.0
14254,441.25268,12828946,1.3,473246,8.5
14255,441.26467,11320650,1.1,560188,7.2
14256,441.27189,11353452,1.1,599101,7.3
14257,441.28566,8381868,0.8,637050,4.8
14258,441.30121,10207732,1.0,573305,6.3
14259,441.52573,7824908,0.8,430852,4.3
14260,442.00572,7625922,0.8,379786,4.1
14261,442.01313,11207396,1.1,594274,7.0
14262,442.01757,8320761,0.8,447437,4.6
14263,442.04036,15598434,1.5,685783,10.6
14264,442.04145,34460519,3.4,481176,26.0
14265,442.04954,42431372,4.2,421716,32.6
14266,442.05397,10004385,1.0,399835,6.0
14267,442.06121,7735235,0.8,716888,4.2
14268,442.06238,8892360,0.9,548556,5.1
14269,442.06444,8611282,0.8,414497,4.9
14270,442.07073,16294894,1.6,321807,11.2
14271,442.07664,25936906,2.6,516519,19.1
14272,442.0778,53150735,5.2,473096,41.3
14273,442.08276,7650342,0.8,753995,4.1
14274,442.08596,42165301,4.2,418520,32.3
14275,442.08753,8283196,0.8,465270,4.6
14276,442.0905,9861194,1.0,533234,5.9
14277,442.09912,13768306,1.4,293513,9.1
14278,442.10593,13018257,1.3,699246,8.5
14279,442.10702,34665622,3.4,488712,26.2
14280,442.11311,17915058,1.8,465800,12.5
14281,442.11428,33834168,3.3,493659,25.5
14282,442.12229,35902685,3.5,541454,27.2
14283,442.12422,8283366,0.8,687340,4.6
14284,442.12531,12143851,1.2,644362,7.8
14285,442.13529,14646553,1.4,618852,9.8
14286,442.14336,46880063,4.6,439248,36.2
14287,442.15068,17231200,1.7,345198,11.9
14288,442.15868,20876677,2.1,468739,14.9
14289,442.17067,10517949,1.0,662233,6.4
14290,442.17476,7572943,0.7,577580,4.0
14291,442.17977,39548391,3.9,448437,30.2
14292,442.18291,8907253,0.9,543523,5.1
14293,442.19486,10077741,1.0,374112,6.1
14294,442.1973,8045112,0.8,556107,4.4
14295,442.21069,12123766,1.2,341735,7.7
14296,442.21621,27354767,2.7,475087,20.2
14297,442.23884,9022200,0.9,634877,5.2
14298,442.25306,8696633,0.9,352953,4.9
14299,442.26695,10725241,1.1,578594,6.6
14300,442.98936,11312240,1.1,689993,7.1
14301,443.00448,7713974,0.8,589005,4.1
14302,443.024,27186447,2.7,629219,20.1
14303,443.02557,130774294,12.9,421550,104.9
14304,443.02737,7701790,0.8,922856,4.1
14305,443.03674,8917321,0.9,588221,5.1
14306,443.03921,11643220,1.1,511979,7.3
14307,443.0408,23002460,2.3,399743,16.7
14308,443.04357,9311592,0.9,479806,5.4
14309,443.04668,24450423,2.4,435578,17.8
14310,443.0603,49509813,4.9,614990,38.4
14311,443.06199,243611069,24.0,414304,197.3
14312,443.07332,19946992,2.0,542926,14.1
14313,443.07736,17712643,1.7,536759,12.3
14314,443.08048,9390609,0.9,465315,5.5
14315,443.08315,90002973,8.9,413323,71.5
14316,443.09471,7986770,0.8,781978,4.4
14317,443.09669,44349019,4.4,599580,34.1
14318,443.09844,241317475,23.8,423648,195.4
14319,443.10163,9242226,0.9,839018,5.4
14320,443.1097,22664854,2.2,473640,16.4
14321,443.11777,15333051,1.5,553238,10.4
14322,443.11957,134854340,13.3,405444,108.2
14323,443.13304,26756865,2.6,610307,19.7
14324,443.13482,165328649,16.3,420001,133.2
14325,443.13818,7989528,0.8,239633,4.4
14326,443.14621,13278013,1.3,439089,8.7
14327,443.15417,24381281,2.4,540291,17.8
14328,443.15596,137131882,13.5,427894,110.1
14329,443.16943,21129127,2.1,613331,15.1
14330,443.1712,115472303,11.4,434897,92.4
14331,443.17855,14245841,1.4,553378,9.5
14332,443.19057,17455112,1.7,617367,12.1
14333,443.19234,87070736,8.6,433503,69.1
14334,443.20582,10664013,1.1,703856,6.5
14335,443.20755,59181141,5.8,395928,46.3
14336,443.21479,20777078,2.1,480254,14.8
14337,443.22691,7955630,0.8,693011,4.3
14338,443.22869,63609014,6.3,439178,49.9
14339,443.24393,29133051,2.9,412299,21.7
14340,443.25122,20734237,2.0,525609,14.8
14341,443.26338,7627092,0.8,828479,4.1
14342,443.26503,22581596,2.2,465064,16.3
14343,443.28031,8587681,0.8,324526,4.8
14344,443.28753,12317122,1.2,536317,7.9
14345,443.40304,7815888,0.8,264028,4.2
14346,443.51243,7598529,0.7,463287,4.0
14347,443.6034,8278367,0.8,459098,4.6
14348,443.74009,7560651,0.7,584817,4.0
14349,443.97174,7881188,0.8,571979,4.3
14350,443.98754,7649835,0.8,455604,4.1
14351,444.02097,19939010,2.0,490601,14.1
14352,444.02918,30299879,3.0,519206,22.6
14353,444.03358,9707259,1.0,572375,5.8
14354,444.04119,7631134,0.8,424405,4.1
14355,444.04426,12556075,1.2,470846,8.1
