mz,Intensity,s_n,res
555.04162,66258204,204.4,423394
555.04951,2907416,7.4,306809
555.05693,7357717,21.2,370077
555.05973,7157011,20.6,468719
555.06278,10702098,31.6,379072
555.07077,2254606,5.3,414990
555.07798,66372876,204.8,416209
555.08926,2876165,7.3,503571
555.09325,3973891,10.7,379829
555.09604,3553537,9.4,483465
555.09913,12889344,38.4,401305
555.11438,37455096,114.8,412290
555.12563,2167539,5.1,543109
555.12978,2286321,5.4,356295
555.13233,1829871,4,402618
555.13552,10376430,30.6,429148
555.15075,23430374,71.2,400613
555.17188,9784540,28.8,404972
555.18714,17954004,54.2,404673
555.20828,7515338,21.7,441224
555.22352,12717250,37.9,413610
555.24471,3716280,9.9,391245
555.25988,4824241,13.3,463929
555.5433,3300389,8.6,492133
555.5617,4319260,11.8,482708
555.57968,2526739,6.2,446479
555.59777,2805770,7,468435
555.61604,2441217,5.9,493219
556.00863,3589950,9.5,399031
556.02065,1939768,4.3,488667
556.02402,1875767,4.2,527755
556.03127,2673715,6.6,349313
556.037,4095792,11.1,374203
556.03903,3314479,8.6,408919
556.04494,13835052,41.4,406464
556.04945,6326058,18,395381
556.05699,4146983,11.2,417143
556.06016,3651365,9.7,360232
556.06772,5825313,16.4,384908
556.07321,9444126,27.7,409029
556.0813,15868698,47.7,390562
556.0859,3745560,10,367917
556.08825,2158871,5,386731
556.09326,2102037,4.9,460354
556.09614,2478355,6,316790
556.10416,2690319,6.7,486360
556.10962,5489421,15.4,399693
556.1177,10332936,30.5,413902
556.13872,3094270,7.9,469489
556.14585,2576635,6.3,363588
556.15405,6236919,17.7,389006
556.17524,3522796,9.3,431446
556.19052,5452516,15.3,474255
556.21165,2195930,5.1,358766
556.22686,4480723,12.3,397397
556.53276,2702907,6.7,524891
556.54029,2020407,4.6,534842
556.55114,4075058,11,392107
556.55878,2292782,5.4,483393
556.56937,3885609,10.4,447802
556.57274,2473511,6,422590
556.58747,2553376,6.3,325456
556.60555,2467863,6,481667
556.98455,2490714,6.1,477338
556.99966,4327763,11.8,429439
557.02084,27402568,83.6,414157
557.0284,2875205,7.3,391427
557.03263,1992002,4.5,713499
557.03609,14334273,42.9,406505
557.0392,4606271,12.6,398726
557.04236,2288446,5.4,435861
557.04675,3459900,9.1,231699
557.0539,2008376,4.6,809325
557.0572,68731192,212.1,405600
557.06509,4206898,11.4,341287
557.06874,2589489,6.4,278459
557.07245,10512687,31,361305
557.07527,5655853,15.9,479157
557.07846,8340780,24.3,379894
557.08315,1921577,4.3,373057
557.09358,51970340,160,401639
557.10476,3040799,7.8,347077
557.10879,4630813,12.7,385473
557.11472,8290586,24.1,414256
557.12999,32948498,100.8,393665
557.14511,2074379,4.8,429286
557.15107,4582664,12.6,436655
557.16639,24953088,75.9,417762
557.18752,4829430,13.3,438694
557.20281,23589102,71.7,423775
557.22402,3092195,7.9,386872
557.23922,16363740,49.2,414834
557.27567,4421834,12.1,461240
557.54078,2393158,5.8,507729
557.54842,2364482,5.7,482595
557.55885,3802173,10.1,403540
557.56662,2692153,6.7,371953
557.57724,3353140,8.7,452321
557.59533,2393643,5.8,489837
558.00336,1929055,4.3,480091
558.02423,6875989,19.7,396992
558.03125,3050833,7.8,487396
558.03634,4656975,12.8,392829
558.03942,4184909,11.3,419939
558.04686,3943241,10.6,405761
558.05454,5773638,16.3,257301
558.06063,16084802,48.4,403239
558.06284,2176834,5.1,639768
558.06522,4457792,12.2,386618
558.06752,3197759,8.3,461951
558.07281,3365693,8.8,473402
558.07587,3340091,8.7,461011
558.08345,3383095,8.8,465576
558.08885,7720757,22.3,420855
558.09696,13561648,40.5,414064
558.1013,3298606,8.6,301580
558.10921,1839914,4,473287
558.1121,1937193,4.3,483682
558.1196,1877285,4.2,495122
558.12529,4073250,11,455608
558.13339,8128286,23.6,453066
558.16175,2827536,7.1,439827
558.16977,7794444,22.6,407504
558.20626,6438650,18.3,477067
558.24266,5220072,14.6,482658
558.53797,2659924,6.6,394725
558.55628,3298891,8.6,450177
558.56673,3382342,8.8,455724
558.57038,1844292,4.1,484877
558.57433,2908738,7.4,513503
558.58492,2763837,6.9,537831
558.60305,2108468,4.9,454679
559.00009,3850605,10.3,429887
559.0154,13057382,38.9,407663
559.01866,2919268,7.4,407425
559.02583,2136417,5,583287
559.03281,2110301,4.9,646528
559.03651,39206236,120.3,410736
559.04053,2164057,5.1,610919
559.04416,6002008,17,408597
559.05174,19787092,59.9,384960
559.05479,5475666,15.4,362519
559.05781,2376529,5.7,308427
559.0625,4223310,11.5,412909
559.06927,1890635,4.2,853453
559.07289,61799752,190.6,413454
559.08048,4104005,11.1,351220
559.08811,12186945,36.2,383867
559.09101,3024704,7.7,477460
559.09411,4889918,13.5,409922
559.09877,2031420,4.6,494111
559.1093,41565496,127.6,408924
559.11706,1845043,4.1,547720
559.12027,1855281,4.1,531101
559.1245,6257967,17.8,417535
559.1302,3327788,8.7,309176
559.14567,29736228,90.8,412750
559.16102,3193117,8.3,391394
559.1668,2777370,7,394988
559.1821,27606290,84.2,415748
559.21849,25861376,78.8,427250
559.25486,16370926,49.2,406073
559.29128,3225820,8.4,515018
559.53831,1911904,4.3,549363
559.54575,3151452,8.1,378542
559.55644,2868311,7.2,462311
559.56403,4432979,12.1,468865
559.57469,2438734,5.9,510374
559.5821,2052682,4.7,515636
559.59277,1949765,4.4,483393
559.72602,2104834,5,562402
560.0188,4308848,12.1,438786
560.03381,3147624,8.3,404018
560.03979,9225061,27.8,439449
560.04478,2927458,7.6,423986
560.04696,5678945,16.4,463633
560.05193,6396767,18.7,395001
560.05509,6342493,18.6,383112
560.06282,3453273,9.3,367616
560.06821,4476759,12.6,388996
560.07026,6249302,18.3,414371
560.07621,15563603,48.1,400004
560.0787,2124625,5.1,583092
560.08092,3259728,8.7,415652
560.08335,3626831,9.9,383496
560.08831,5020493,14.3,454148
560.09141,2979659,7.8,362633
560.09906,2115911,5,526144
560.1045,5019461,14.3,426486
560.11266,10525504,32,395566
560.1173,2032446,4.8,483502
560.12765,2275641,5.6,528842
560.14109,2768178,7.1,456786
560.14903,8330030,24.9,423210
560.18549,7394076,21.9,403386
560.22187,7795466,23.2,437293
560.25825,4546296,12.8,469686
560.51729,2200182,5.3,531172
560.53563,2101356,5,439776
560.54971,1910373,4.4,389917
560.55354,3225187,8.6,396777
560.56392,2085214,4.9,358496
560.56778,2334300,5.7,474460
560.57181,2963034,7.8,485064
560.58599,1845331,4.2,454056
560.58993,2636369,6.7,443169
560.60065,2490444,6.2,489269
560.61885,1848387,4.2,423354
560.99462,5959046,17.3,427852
561.01583,8266108,24.7,397457
561.02375,2588024,6.6,395055
561.03105,26732916,83.8,395809
561.03447,2840946,7.4,264305
561.04167,5489007,15.8,425686
561.0522,44325224,140.1,408776
561.05471,2261352,5.5,670690
561.05983,6582630,19.3,400505
561.06746,23505250,73.5,397805
561.07071,2542944,6.4,603206
561.07205,2264415,5.5,488649
561.07806,4990300,14.2,417456
561.08861,50403672,159.6,415922
561.09254,2209109,5.3,537600
561.09627,3495763,9.5,402870
561.10382,14039375,43.2,413376
561.10674,2497870,6.3,570413
561.10983,1809612,4.1,322988
561.12499,33683780,106.1,417221
561.14022,7172413,21.2,415341
561.14626,2596666,6.6,415850
561.16139,25479474,79.8,413857
561.17656,3539755,9.6,427666
561.19779,25876768,81.1,427054
561.21298,2293017,5.6,446356
561.23417,23963918,75,411133
561.27051,13342972,41,448316
561.30706,1915625,4.4,501244
561.5434,3524723,9.6,482452
561.56148,3012714,7.9,395631
561.57216,2349668,5.8,478851
561.57976,3171936,8.4,463609
562.01344,2111623,5,400795
562.02069,1916547,4.4,371232
562.02634,4218752,11.8,408816
562.03137,2574718,6.5,465157
562.0344,7608188,22.6,414291
562.03885,3542394,9.6,430507
562.0496,6499189,19.1,371902
562.05549,9869169,29.9,418574
562.05757,2547057,6.4,544361
562.06052,1885039,4.3,791367
562.06269,6467438,19,429025
562.06759,5540716,16,416605
562.07088,6578026,19.3,358224
562.07854,2467686,6.2,600427
562.08385,4524900,12.8,306365
562.08594,5132130,14.7,366270
562.09186,11149151,34,378431
562.09907,3571036,9.7,346440
562.10716,4144472,11.5,356219
562.11422,2053460,4.8,369589
562.1203,3281745,8.8,532420
562.12273,1901392,4.4,455937
562.12836,8527693,25.6,407370
562.16475,6573883,19.3,459909
562.20109,7274281,21.6,394410
562.23756,7530262,22.4,403647
562.27383,4655876,13.2,464290
562.53274,1955970,4.5,464448
562.54053,2515070,6.3,486530
562.55114,3551865,9.6,396376
562.56946,3189872,8.5,435494
562.57697,1818988,4.1,395359
562.58742,3252838,8.7,543948
562.60596,2380893,5.9,442792
562.62378,1999444,4.7,575153
563.01033,21235090,66.2,420933
563.0315,14779783,45.6,399441
563.03909,4280708,12,440528
563.04671,41014656,129.5,410604
563.05032,2365822,5.8,351367
563.05734,5690747,16.5,433592
563.06145,3084921,8.1,315281
563.06451,2683255,6.9,461634
563.06788,40826228,128.9,414287
563.07556,5724530,16.6,397607
563.08313,28677486,90,410514
563.0856,2042220,4.8,482139
563.09153,1888105,4.3,524795
563.09362,3920232,10.8,546427
563.10429,37033316,116.8,414469
563.11179,2471263,6.2,411359
563.11957,15095131,46.6,431919
563.13011,1835350,4.2,503376
563.14068,27530576,86.4,424992
563.15598,8488265,25.4,413723
563.17706,24859966,77.8,423257
563.19237,5819703,16.9,434517
563.21342,25589036,80.2,421950
563.22883,2706724,6.9,508596
563.2498,15680794,48.5,419502
563.28619,7621896,22.7,452564
563.53042,1914509,4.4,467382
563.54072,3307656,8.9,474802
563.54792,1931652,4.5,398325
563.55894,4066431,11.3,423398
563.56665,2437755,6.1,348200
563.577,3843190,10.6,426772
563.59554,2464876,6.2,516121
563.83222,1788917,4,570982
564.01374,4664219,13.2,454040
564.01835,1816472,4.1,546088
564.02894,2619795,6.7,411921
564.03459,3711376,10.2,354900
564.03639,3762063,10.3,368427
564.04197,6505356,19.1,389663
564.0471,4003210,11.1,371807
564.05013,11398024,34.8,411939
564.05452,4396934,12.3,458812
564.05787,1884036,4.3,588134
564.06516,5280641,15.2,423843
564.07116,9581437,28.9,387615
564.0784,8133498,24.3,433705
564.08336,4824952,13.7,440532
564.08652,8184694,24.5,425364
564.09072,2082932,4.9,279920
564.09957,2741615,7.1,451139
564.1017,3872622,10.7,489459
564.10758,9096043,27.4,398189
564.10954,2087274,5,631240
564.11482,4066152,11.3,456121
564.12276,4313956,12.1,369366
564.13586,2960221,7.8,354043
564.14403,8547161,25.6,442244
564.15911,2679121,6.9,381358
564.1722,2078027,4.9,568023
564.18041,7185223,21.3,440335
564.21671,7281461,21.6,446764
564.25307,5521186,15.9,425419
564.28956,2455824,6.1,475632
564.53779,1809555,4.1,548006
564.54878,3211406,8.6,358109
564.55241,1923212,4.4,488816
564.55627,2816138,7.3,429002
564.56674,3726981,10.2,397531
564.57441,2166401,5.2,471965
564.58489,2563196,6.5,480527
564.59276,2265208,5.5,466933
564.98964,6281649,18.4,419135
565.00849,2053800,4.9,427660
565.01096,2037670,4.8,441947
565.02599,37122464,117.1,412119
565.03131,1824156,4.1,659651
565.04102,3103127,8.2,409231
565.04401,4166550,11.6,354131
565.04712,18600340,57.8,430085
565.05469,3826064,10.5,403886
565.06237,52933004,167.6,408364
565.06477,2761099,7.1,635595
565.07146,2175368,5.2,491034
565.07295,4708743,13.3,455844
565.08028,2276740,5.6,444520
565.08357,31347074,98.6,415068
565.09128,4300158,12,437652
565.09879,30478714,95.8,406118
565.10982,1980789,4.6,468683
565.11761,2175345,5.2,748082
565.11994,24539504,76.8,427851
565.13517,18784616,58.4,411037
565.15634,21025118,65.6,416069
565.17161,11274582,34.4,418243
565.1857,1951567,4.5,466464
565.19271,19951948,62.1,422001
565.208,5995844,17.5,402283
565.22912,15122745,46.7,417852
565.24433,3447089,9.3,498744
565.26548,8773927,26.4,405596
565.30179,2085141,5,413046
565.52786,1861283,4.2,461249
565.5458,2747546,7.1,308408
565.55617,3628181,9.9,456058
565.56392,4360338,12.2,416754
565.57445,3118732,8.3,399207
565.57849,1934602,4.5,257601
565.5823,1879176,4.3,463473
566.01554,1993647,4.7,540237
566.02106,2588077,6.6,351672
566.02936,11100072,33.8,424395
566.0339,4113318,11.4,422893
566.04461,3444129,9.3,355953
566.05019,4895646,13.9,381555
566.05213,5078941,14.5,360706
566.05562,2183067,5.3,705538
566.05765,7911322,23.6,411811
566.0626,4797336,13.6,427076
566.06573,13156246,40.4,389369
566.07027,3490964,9.5,327422
566.07334,1868946,4.3,353644
566.08088,4500367,12.7,467867
566.08674,6894476,20.3,395762
566.08877,3361675,9,474984
566.09406,6868872,20.3,408403
566.09916,2728838,7,460159
566.10217,8746884,26.3,405129
566.10643,1989506,4.6,423130
566.11708,2322557,5.7,390412
566.1233,5480314,15.8,443474
566.1304,2909046,7.6,519685
566.13852,5537650,16,454115
566.15969,5792615,16.8,405637
566.17499,3164512,8.4,423967
566.1961,6061909,17.7,425208
566.2111,2390862,5.9,478066
566.23249,4299587,12,448213
566.26885,3355441,9,437057
566.53547,2913963,7.6,407187
566.55366,3538082,9.6,393327
566.56429,1836445,4.2,377648
566.56769,1975963,4.6,498189
566.5716,2773657,7.2,381566
566.58586,2125970,5.1,511891
566.58996,2057872,4.9,412238
566.60039,2449035,6.1,434504
566.60822,2036871,4.8,509902
566.98753,1980874,4.6,531323
567.00524,14503361,44.7,409759
567.0205,4206010,11.7,447539
567.02313,3062200,8.1,440319
567.02645,3494326,9.5,496328
567.03841,2300336,5.6,525037
567.0416,54603184,173,407387
567.04406,3265966,8.7,523325
567.05705,5936551,17.3,386536
567.0597,6088102,17.8,421008
567.06278,16080292,49.7,410266
567.0704,3241377,8.7,432685
567.078,53505436,169.5,407428
567.09368,2349461,5.8,394922
567.09574,3109780,8.2,385143
567.09917,19426706,60.4,391080
567.11443,29715850,93.4,422101
567.12566,1845893,4.2,606743
567.13212,1812354,4.1,413492
567.13557,15277440,47.2,425757
567.15084,18009464,55.9,413157
567.17197,15367534,47.5,421735
567.18724,12815718,39.3,424393
567.20839,12229980,37.4,453008
567.22365,6266196,18.3,384128
567.2448,7845194,23.4,422727
567.26012,2776386,7.2,469797
567.281,2355511,5.8,476471
567.53574,2047417,4.8,419246
567.54322,3034293,8,404116
567.55394,2050735,4.8,470396
567.55746,1808302,4.1,468456
567.5614,3467948,9.4,422788
567.57963,2765987,7.1,494194
567.59786,2078618,4.9,372704
568.00853,3649485,10,456394
568.03137,2656194,6.8,335959
568.03699,4099519,11.4,319433
568.04493,12669883,38.8,384737
568.04723,2003386,4.7,513146
568.04945,6925241,20.4,380062
568.05711,2429877,6.1,485563
568.06007,4066740,11.3,401788
568.06774,5783472,16.8,394983
568.07332,7691181,22.9,443353
568.08131,12983209,39.8,396340
568.08599,5147559,14.8,432349
568.09656,2609058,6.6,443593
568.10246,4271007,12,424748
568.10973,5712795,16.6,454151
568.11781,7240599,21.5,394978
568.1223,2520469,6.4,468012
568.1387,3955597,10.9,399237
568.14627,2788233,7.2,388426
568.15413,4875141,13.9,485892
568.17526,3720058,10.2,404323
568.19063,4409203,12.4,462701
568.21169,4029288,11.2,447784
568.227,2097505,5,459993
568.24827,2343254,5.8,560138
568.55125,2668224,6.8,520118
568.55888,2304700,5.7,490484
568.56511,1815737,4.1,574517
568.5695,3629239,9.9,415563
568.58693,2039982,4.8,346033
568.60527,2484901,6.2,433272
568.61614,1982112,4.6,558656
568.99954,1817698,4.1,359881
569.02086,26872278,84.3,394446
569.02863,2491859,6.3,400831
569.0361,7006672,20.7,396635
569.03911,3316686,8.9,372328
569.0421,3659213,10,444344
569.04691,2778570,7.2,502717
569.05066,1945544,4.5,559621
569.05358,2125255,5.1,740232
569.05722,61581764,195.3,390193
569.06531,2618305,6.7,316068
569.0725,6745534,19.9,405698
569.07532,4172220,11.6,434808
569.07842,11178426,34.1,376870
569.08416,1786808,4,514494
569.09362,44829108,141.7,394263
569.10507,1983149,4.6,318332
569.10899,3287467,8.8,414324
569.11478,10576296,32.1,386503
569.13003,27060640,84.9,400472
569.1414,1834907,4.2,437651
569.15115,8917398,26.8,410363
569.16641,19409294,60.4,395039
569.18756,8020357,24,427960
569.20284,14322045,44.1,411241
569.22396,5459315,15.8,448707
569.23927,7005547,20.7,401748
569.26031,3850081,10.6,404210
569.27554,2436953,6.1,476384
569.5407,2769110,7.1,435204
569.54845,1896146,4.4,549347
569.55882,3276493,8.8,395448
569.57712,3520196,9.6,367316
569.59535,1908923,4.4,541204
570.02424,7524328,22.4,411373
570.02894,2005477,4.7,562802
570.03643,2549729,6.4,409109
570.03948,2494944,6.3,460750
570.04685,4763612,13.5,460016
570.05264,4666330,13.2,344129
570.06061,15015893,46.3,374059
570.06514,5028819,14.4,386240
570.06771,2891730,7.5,334370
570.07277,2415824,6,366468
570.07588,3795918,10.4,505452
570.0832,4112330,11.4,378686
570.08898,7698376,22.9,409133
570.09705,11794371,36,422979
570.10145,2971073,7.8,342340
570.11222,1932220,4.5,543774
570.11796,2783673,7.2,395980
570.12533,4210614,11.8,466784
570.13338,7497650,22.3,410933
570.15454,2227111,5.4,463223
570.16978,5057440,14.5,421068
570.19084,2079125,4.9,466355
570.20615,4807566,13.7,446035
570.24254,2714492,7,443422
570.53782,2382571,5.9,406127
570.54861,2087013,5,300301
570.55198,1874660,4.3,441291
570.55625,2395874,6,404412
570.56682,3164380,8.4,372188
570.585,3310291,8.9,373207
571.00021,6010376,17.5,399962
571.01549,8277504,24.8,403033
571.01867,2266623,5.5,438838
571.02598,1976827,4.6,536620
571.03289,1964536,4.6,830458
571.03656,42067444,132.9,389363
571.04418,2812914,7.3,316798
571.05182,12744174,39.1,384821
571.05479,4306925,12.1,400988
571.05792,3597803,9.8,358875
571.06216,2828777,7.3,512981
571.06967,2139622,5.1,694509
571.07288,60483044,191.8,398108
571.08066,3153888,8.4,362524
571.08331,2788831,7.2,336718
571.08815,7050717,20.9,357959
571.09091,3443163,9.3,463959
571.09402,7214554,21.4,396309
571.10929,35530196,112,388068
571.12459,3592651,9.8,409981
571.13041,4962760,14.2,351406
571.14564,24593856,77,381589
571.16666,4622774,13.1,477655
571.18202,18646446,58,388855
571.20313,3632036,9.9,407013
571.21844,15353245,47.4,403020
571.23966,1857426,4.2,611721
571.25475,6894987,20.4,403188
571.54589,2788605,7.2,522694
571.55692,1836023,4.2,476064
571.56393,2806004,7.3,404211
571.57457,3024623,8,446904
571.59273,2434790,6.1,430095
572.00333,1933341,4.5,541781
572.01056,2018842,4.8,497898
572.01881,2747926,7.1,434843
572.03401,3044367,8,470081
572.03983,10603532,32.2,410186
572.04219,2409483,6,681848
572.04438,3679241,10.1,510644
572.04708,3723272,10.2,394480
572.05217,4234246,11.8,422565
572.05515,3880964,10.7,373653
572.0604,2151682,5.2,434817
572.06274,4530177,12.8,384091
572.06826,6338558,18.6,419391
572.0704,3206141,8.6,315901
572.07633,15434746,47.7,391757
572.07854,1948665,4.5,671266
572.08078,3990520,11.1,396699
572.08345,2679798,6.9,486645
572.08843,2835444,7.4,524035
572.0917,2350578,5.8,470561
572.09918,2807279,7.3,484642
572.10454,6215660,18.2,435877
572.11262,9698280,29.3,402840
572.11734,2011110,4.7,441171
572.14091,2588122,6.6,449741
572.14896,6824919,20.1,391788
572.1854,6125509,17.9,429149
572.20618,1925051,4.5,420978
572.22174,4315571,12.1,348314
572.53558,2391835,6.1,438439
572.54626,1902869,4.5,646036
572.55379,2993938,8.1,489403
572.56428,3124493,8.5,388575
572.57181,1997065,4.8,373422
572.58271,2628356,6.9,479844
572.61878,1767922,4.1,472774
572.99466,4292156,12.4,432375
573.00807,2073142,5.1,365923
573.01589,12431922,39.2,415105
573.02591,1803565,4.2,326769
573.03113,19706410,63.2,408253
573.03443,3561001,10,347761
573.04175,3661349,10.3,460279
573.04682,1810467,4.2,424752
573.05227,50954784,166.3,415160
573.05996,5355037,15.9,381609
573.06403,2290715,5.8,381303
573.0675,17601048,56.3,392624
573.07055,3828247,10.9,450889
573.07349,3237654,8.9,266953
573.07835,3155476,8.6,498950
573.08865,50782736,165.7,413190
573.09635,2398987,6.2,390925
573.10013,2205705,5.5,480001
573.10382,8286727,25.6,399665
573.10674,2229254,5.6,393653
573.10987,4661764,13.6,371564
573.1161,1928705,4.6,506626
573.12501,31982076,103.7,410508
573.13629,1822200,4.3,484004
573.14019,4973046,14.6,432855
573.1462,3628531,10.2,446734
573.16138,22933996,73.9,394324
573.1823,1937889,4.6,498166
573.19773,18747866,60.1,401741
573.21124,1790675,4.1,344148
573.23409,15602120,49.7,393743
573.27039,5625271,16.8,406333
573.30671,1848229,4.3,357698
573.54298,2612275,6.9,369925
573.55379,2566446,6.7,453097
573.56156,3062570,8.3,432547
573.57585,1750819,4,489653
573.57973,3186978,8.8,417543
573.59775,2006809,4.9,465797
573.63445,1750791,4,379506
574.01952,3124814,8.6,369180
574.02638,2342475,6,432717
574.03117,2070600,5.1,478550
574.03449,5409863,16.1,421842
574.04949,4960320,14.6,372007
574.05559,12677181,40.1,406594
574.06029,2966075,8,332716
574.06281,5415993,16.1,468642
574.06779,4458551,12.9,427488
574.07101,4698165,13.7,336135
574.07557,2097203,5.2,400817
574.07851,2062386,5,442247
574.08385,4747311,13.9,419585
574.08587,3214894,8.8,380602
574.09199,12625963,39.9,415914
574.09376,1773610,4.1,500619
574.09648,2524201,6.6,581280
574.0992,3086376,8.4,498937
574.1043,2525733,6.6,510086
574.10749,2091556,5.1,495892
574.11474,1825824,4.3,558222
574.12029,4317214,12.5,395239
574.12842,8263706,25.5,395547
574.13086,2091033,5.1,502929
574.15657,2530316,6.6,440874
574.16467,6823945,20.8,402791
574.19321,2215931,5.6,445163
574.20112,6360055,19.2,400418
574.23749,4909030,14.4,425591
574.27385,2492884,6.5,545348
574.53292,2410328,6.2,536399
574.55105,2926415,7.9,288248
574.56188,2178378,5.4,547807
574.56493,1956169,4.7,365753
574.5693,3267399,9,439225
574.57991,1762370,4.1,369006
574.5875,2184510,5.4,483968
575.0103,14667380,46.6,397826
575.01368,2357107,6,349006
575.02067,2243695,5.6,499461
575.02355,1916014,4.6,329574
575.03146,17141354,54.8,383574
575.03942,1947494,4.7,390990
575.04161,1933925,4.6,628745
575.04671,27045474,87.5,388334
575.05026,2122849,5.2,397677
575.05733,4620894,13.5,430815
575.06785,44318296,144.4,400108
575.07544,4834901,14.2,380751
575.08312,18312786,58.6,383164
575.08934,2028111,4.9,545781
575.09393,2896461,7.8,379665
575.10427,36159048,117.5,414891
575.11187,2334788,5.9,432431
575.11951,10149440,31.7,402363
575.14066,24231478,78.2,397909
575.15596,4989487,14.7,375616
575.17706,23014948,74.2,401410
575.19222,3083294,8.4,458872
575.21346,22416916,72.2,416367
575.24988,14728706,46.8,411223
575.28616,4104689,11.8,457297
575.5409,1761656,4.1,354403
575.55918,2973040,8.1,415219
575.57702,2428775,6.3,464574
575.59543,2357087,6,440231
576.0054,1787549,4.1,415387
576.01373,3457689,9.7,399742
576.02891,2822290,7.6,497448
576.03485,3802255,10.8,446141
576.04215,4534412,13.2,319067
576.04688,4098185,11.8,404523
576.05005,7552136,23.2,389737
576.05446,2856070,7.7,555913
576.05777,2226308,5.6,543992
576.0651,5572737,16.6,366954
576.07119,10779774,33.8,389025
576.07834,5119098,15.1,369188
576.08338,3471480,9.7,377286
576.08652,5113975,15.1,363756
576.09956,3722864,10.5,370884
576.10758,9294956,28.9,375313
576.11466,2866793,7.7,351517
576.12287,3303525,9.1,420343
576.13599,2775647,7.4,412927
576.14406,7179355,21.9,421360
576.18046,6730826,20.4,392305
576.21678,7277625,22.3,426310
576.25313,4515880,13.1,475302
576.28957,1916951,4.6,459435
576.53053,1838758,4.3,464796
576.54877,1996573,4.8,294075
576.56672,2949013,8,532387
576.58478,2000780,4.8,358186
576.60328,1881219,4.5,308044
576.98964,4336335,12.6,391275
577.01081,2671813,7.1,432465
577.02599,27302590,88.3,400000
577.02976,2414780,6.2,430744
577.03652,3009209,8.2,508816
577.04152,2310838,5.9,378089
577.04398,2581173,6.8,431988
577.04717,20961972,67.4,391677
577.05479,4832944,14.2,399329
577.06236,31611564,102.5,383309
577.07285,3874472,11,441227
577.07633,1907878,4.5,573335
577.07997,1971876,4.8,579437
577.08115,1956516,4.7,973871
577.08349,31603362,102.5,380581
577.09127,2506399,6.5,397008
577.09877,18168476,58.2,376777
577.1091,2471575,6.4,275328
577.11984,24418962,78.8,394028
577.1352,10154634,31.7,409807
577.15624,18668160,59.8,388529
577.17153,5594746,16.7,405461
577.19264,17132144,54.8,374804
577.20784,3872361,11,353391
577.22899,17115742,54.7,390345
577.26549,9230926,28.7,430294
577.30183,2376253,6.1,446344
577.54601,2258891,5.7,334700
577.55645,2500039,6.5,440692
577.57451,3111358,8.5,435486
577.61129,1965485,4.7,451614
578.02133,2897647,7.8,352079
578.02938,8317164,25.7,411781
578.03389,3280105,9.1,465740
578.04448,3878116,11,444967
578.0504,4940002,14.5,419601
578.05764,6977759,21.3,409080
578.06279,3499228,9.8,444078
578.06569,9013467,28,371183
578.07036,3337433,9.3,437399
578.0809,4615380,13.5,376249
578.08688,8847569,27.4,413891
578.09404,5785806,17.3,402372
578.09896,2630347,6.9,383491
578.1022,6490314,19.7,416238
578.10713,1949896,4.7,306247
578.11706,2551491,6.7,348586
578.12316,6521024,19.8,398010
578.1305,2043069,5,360848
578.13833,2645177,7,415163
578.15174,1898675,4.5,343958
578.15959,4818096,14.1,412516
578.17503,1966504,4.7,413715
578.19604,5626015,16.8,367443
578.23245,4076686,11.7,407271
578.2688,1974397,4.8,490620
578.56453,2316789,5.9,431192
578.57191,2107378,5.2,354763
578.58258,2559469,6.7,504039
578.60042,1899493,4.5,465238
579.00528,13236011,41.9,394108
579.02016,2094372,5.2,318084
579.02644,4730658,13.9,386672
579.04165,40376092,131.4,394533
579.05215,2575126,6.7,568230
579.05718,2737427,7.3,356140
579.05952,3408146,9.5,342806
579.06284,21313296,68.5,401412
579.06837,2120462,5.2,523107
579.07053,3425549,9.5,368809
579.07807,38074120,123.8,397706
579.08862,3500805,9.8,476333
579.09353,2161923,5.4,440850
579.09923,21944064,70.6,391790
579.10691,2865405,7.7,450716
579.11448,20465402,65.8,403007
579.12468,1757429,4,573705
579.13558,15640304,49.8,406814
579.15085,11458281,36,396324
579.17198,15881951,50.6,412992
579.18727,7337688,22.5,411272
579.20836,14890702,47.4,408579
579.22362,4652744,13.6,419588
579.24473,10268350,32.1,413913
579.28121,4066989,11.7,494729
579.5434,2380854,6.1,563889
579.56104,2119214,5.2,426264
579.57207,2241065,5.6,519447
579.57955,2041382,5,450054
579.5902,2220065,5.6,402707
579.60856,1786393,4.1,577644
580.00856,3469668,9.7,385783
580.03135,2817881,7.5,414340
580.03689,4040023,11.6,333845
580.04493,9403731,29.3,375113
580.0494,3889489,11.1,464219
580.05985,3871053,11,416497
580.06593,4464970,13,417723
580.06784,3241801,8.9,376819
580.07324,6555975,19.9,351107
580.08132,8600899,26.6,384392
580.08589,2435905,6.3,404967
580.09669,2667836,7.1,465698
580.10256,4550970,13.3,405859
580.1097,4158774,12,419619
580.11773,5133619,15.2,335347
580.13893,4788521,14,427863
580.15424,3757346,10.6,379272
580.17539,3963673,11.3,382366
580.19061,2186002,5.5,426038
580.21172,4684040,13.7,485148
580.24809,2512120,6.5,358900
580.41595,1878188,4.4,497167
580.55103,2115696,5.2,416079
580.56911,1829224,4.3,341316
580.58314,1911393,4.6,487448
580.58764,1962080,4.7,594489
580.98438,1861806,4.4,371886
581.02086,22717342,73.2,381975
581.03616,4130711,11.9,382540
581.04209,5901205,17.7,338564
581.05004,1944977,4.7,382596
581.05726,46265228,150.9,378424
581.06807,2547593,6.7,383832
581.07255,4161927,12,274880
