,M/z,Intensity,Relative,Resolution,Frequency,S/N
31472,573.16716,0.022,0.2739612,967564,563593.656675,7.31
31473,573.17258,0.0277,0.3437318,777809,563588.330191,9.47
31474,573.17446,0.031,0.3848096,894534,563586.477764,10.74
31475,573.1825,0.0759,0.9434907,756790,563578.578343,28.02
31476,573.19773,0.0537,0.6671698,866462,563563.600173,19.47
31477,573.19842,0.0232,0.2887554,367071,563562.924203,7.77
31478,573.20496,0.0223,0.2766279,888927,563556.490274,7.39
31479,573.21079,0.02,0.2480618,547215,563550.754045,6.51
31480,573.21891,0.036,0.4467661,907720,563542.775653,12.65
31481,573.23415,0.0256,0.3183471,767390,563527.79304,8.68
31482,573.25535,0.0149,0.1849609,811252,563506.953002,4.55
31483,573.5539,0.0176,0.2188836,645244,563213.63256,5.6
31484,573.55746,0.0159,0.1978164,1009258,563210.129459,4.95
31485,573.56811,0.0183,0.2270872,719529,563199.674063,5.86
31486,573.57211,0.0227,0.2816578,692556,563195.746784,7.55
31487,573.57574,0.014,0.17382,690612,563192.180425,4.21
31488,573.5864,0.0207,0.257443,536243,563181.715693,6.8
31489,573.59032,0.0245,0.3040366,894861,563177.868048,8.24
31490,573.59184,0.0142,0.1768657,1058424,563176.369157,4.3
31491,573.60434,0.0178,0.2207301,864079,563164.102636,5.66
31492,573.61216,0.0143,0.1776679,716914,563156.419152,4.33
31493,573.97153,0.0191,0.2374014,943876,562803.822235,6.18
31494,574.01103,0.0243,0.3022577,924653,562765.09186,8.18
31495,574.01332,0.0152,0.1889998,862628,562762.849535,4.68
31496,574.01915,0.0399,0.4963742,902417,562757.126785,14.19
31497,574.01982,0.0162,0.2009199,386023,562756.472688,5.05
31498,574.02629,0.0233,0.2897237,532645,562750.124691,7.8
31499,574.02686,0.016,0.1992379,461208,562749.566961,5.0
31500,574.02973,0.0157,0.1954299,963570,562746.760848,4.88
31501,574.03126,0.0185,0.2294081,481780,562745.252803,5.93
31502,574.03189,0.0144,0.1794573,442087,562744.636834,4.38
31503,574.04188,0.0201,0.2503012,434111,562734.848376,6.58
31504,574.04747,0.1009,1.2536418,878967,562729.369347,37.62
31505,574.04813,0.0433,0.5381137,387329,562728.714214,15.48
31506,574.04948,0.0258,0.3211164,1067508,562727.396593,8.77
31507,574.05476,0.0171,0.2127932,201229,562722.222034,5.42
31508,574.05557,0.1084,1.3467985,821544,562721.42308,40.5
31509,574.05865,0.0174,0.2167575,1089954,562718.405629,5.54
31510,574.06004,0.0342,0.4247191,802560,562717.039343,11.97
31511,574.0627,0.0352,0.4376937,861145,562714.437632,12.37
31512,574.0677,0.0183,0.2267972,699637,562709.537375,5.85
31513,574.07068,0.0143,0.177085,633082,562706.618204,4.31
31514,574.07474,0.0149,0.1852298,1012305,562702.637723,4.56
31515,574.07824,0.0381,0.4738326,594079,562699.201461,13.49
31516,574.08385,0.1878,2.3339555,871828,562693.708561,71.04
31517,574.08592,0.0179,0.2228743,1099178,562691.673071,5.73
31518,574.0887,0.0202,0.251111,687757,562688.955356,6.6
31519,574.09196,0.1107,1.3752793,844839,562685.756893,41.38
31520,574.09509,0.051,0.6340941,872250,562682.690797,18.45
31521,574.09635,0.0374,0.4641179,289349,562681.452599,13.19
31522,574.09912,0.0194,0.240702,625236,562678.734465,6.28
31523,574.10196,0.014,0.1745412,224648,562675.954953,4.23
31524,574.10311,0.0226,0.280629,416589,562674.824583,7.51
31525,574.1038,0.0171,0.2123196,355073,562674.154276,5.4
31526,574.105,0.0222,0.2758795,692095,562672.977651,7.37
31527,574.10601,0.0162,0.2009136,343868,562671.980903,5.05
31528,574.10696,0.0165,0.2047177,345450,562671.050326,5.17
31529,574.11307,0.0292,0.3628733,588675,562665.065035,10.06
31530,574.11454,0.0249,0.3090014,799106,562663.62026,8.39
31531,574.12023,0.13,1.6153702,761913,562658.049136,48.81
31532,574.12835,0.0637,0.791558,897490,562650.092614,23.32
31533,574.13145,0.0497,0.6171926,766936,562647.054855,17.93
31534,574.13275,0.016,0.1987274,205721,562645.783182,4.98
31535,574.13953,0.0175,0.2177486,831775,562639.135966,5.57
31536,574.14136,0.0331,0.4116374,790262,562637.337604,11.57
31537,574.14944,0.0311,0.3865686,940008,562629.419015,10.79
31538,574.15006,0.0172,0.2141436,427026,562628.819036,5.46
31539,574.15662,0.0622,0.7730433,793358,562622.383045,22.75
31540,574.16471,0.0368,0.4575732,843697,562614.455955,12.99
31541,574.16539,0.0182,0.225835,382181,562613.790137,5.82
31542,574.1679,0.0236,0.2930193,706040,562611.337592,7.9
31543,574.17776,0.022,0.2732258,890591,562601.676642,7.29
31544,574.18898,0.015,0.185998,1039442,562590.676822,4.59
31545,574.19307,0.0288,0.3575128,814029,562586.672727,9.89
31546,574.20424,0.0142,0.175991,900670,562575.726883,4.28
31547,574.23663,0.0253,0.3141958,484729,562543.99057,8.55
31548,574.23729,0.0156,0.1933738,393534,562543.351196,4.82
31549,574.27291,0.015,0.1861896,883383,562508.451913,4.59
31550,574.54722,0.0144,0.1784151,916099,562239.888529,4.35
31551,574.56169,0.0214,0.2654071,577174,562225.724833,7.04
31552,574.56532,0.0183,0.2273637,878285,562222.176507,5.87
31553,574.57581,0.0184,0.228528,762168,562211.912134,5.9
31554,574.57994,0.0162,0.2007863,611378,562207.867475,5.04
31555,574.5941,0.0152,0.1891925,841586,562194.017961,4.69
31556,574.59813,0.0193,0.2398491,557675,562190.077023,6.25
31557,574.67408,0.0162,0.2013286,575044,562115.77517,5.06
31558,574.69855,0.0179,0.2228521,274169,562091.837572,5.73
31559,574.99514,0.0245,0.3048669,767338,561801.893548,8.26
31560,575.01035,0.0551,0.685068,843609,561787.035071,20.03
31561,575.02092,0.0208,0.2580315,796015,561776.712591,6.82
31562,575.02236,0.016,0.1985469,933308,561775.301027,4.98
31563,575.03147,0.2141,2.6605818,865552,561766.404273,81.14
31564,575.03911,0.0524,0.6514038,424707,561758.936541,18.99
31565,575.04272,0.0238,0.2954411,870493,561755.410169,7.97
31566,575.04675,0.0761,0.9455937,766970,561751.476213,28.09
31567,575.04956,0.0214,0.2664659,445081,561748.73117,7.08
31568,575.05056,0.0167,0.2072226,364357,561747.75313,5.24
31569,575.05142,0.0167,0.2080685,364770,561746.91604,5.27
31570,575.05649,0.0174,0.2160349,349214,561741.958897,5.52
31571,575.05732,0.0218,0.2710812,375044,561741.145763,7.22
31572,575.0588,0.0207,0.2568788,900241,561739.707587,6.78
31573,575.06244,0.0141,0.1752782,485662,561736.153763,4.26
31574,575.06674,0.0152,0.1889116,1178277,561731.946507,4.68
31575,575.06786,0.5008,6.223053,825901,561730.856239,191.36
31576,575.07118,0.0164,0.2043287,835615,561727.607764,5.15
31577,575.07566,0.0201,0.2503653,533248,561723.231582,6.58
31578,575.07755,0.0168,0.2086496,483941,561721.393479,5.29
31579,575.0791,0.0827,1.0281024,759462,561719.873747,30.64
31580,575.08101,0.0213,0.2650003,878424,561718.01005,7.03
31581,575.08313,0.0492,0.6111174,869058,561715.935648,17.74
31582,575.08603,0.0371,0.4604534,880548,561713.105211,13.08
31583,575.08708,0.0375,0.4659086,745539,561712.085238,13.25
31584,575.08779,0.0163,0.2026927,202577,561711.383373,5.1
31585,575.08893,0.0317,0.394191,1004791,561710.274924,11.03
31586,575.08955,0.0225,0.2795561,321464,561709.666851,7.48
31587,575.09017,0.0172,0.213619,305665,561709.058875,5.44
31588,575.09169,0.0201,0.2497944,867584,561707.574322,6.56
31589,575.09374,0.0204,0.253792,790443,561705.578678,6.68
31590,575.09513,0.0213,0.2648884,939838,561704.213628,7.03
31591,575.10424,0.4317,5.3638453,881978,561695.323411,164.78
31592,575.11002,0.0158,0.1959234,985883,561689.676781,4.89
31593,575.11191,0.0159,0.1970905,906057,561687.830755,4.93
31594,575.11545,0.0988,1.2272092,747757,561684.370638,36.8
31595,575.11734,0.0316,0.3923117,897760,561682.528056,10.97
31596,575.11951,0.0222,0.2753788,493784,561680.410571,7.35
31597,575.12007,0.0236,0.292794,504395,561679.860165,7.89
31598,575.12231,0.0205,0.2550012,644045,561677.667948,6.72
31599,575.12354,0.0278,0.345198,921805,561676.474937,9.51
31600,575.12427,0.0152,0.1885995,145052,561675.75633,4.67
31601,575.12538,0.0768,0.9544993,762829,561674.676713,28.36
31602,575.12664,0.0213,0.2652718,263102,561673.441909,7.04
31603,575.14062,0.219,2.7214694,862957,561659.789219,83.03
31604,575.15186,0.0639,0.7938343,903958,561648.818092,23.39
31605,575.15254,0.0303,0.3768288,390657,561648.147151,10.49
31606,575.15372,0.0341,0.424215,910283,561647.000397,11.96
31607,575.15989,0.0172,0.2136563,802589,561640.975547,5.44
31608,575.16176,0.0593,0.7372478,925627,561639.149497,21.64
31609,575.16241,0.029,0.360759,306873,561638.50966,9.99
31610,575.16301,0.018,0.2233299,273431,561637.924987,5.74
31611,575.17702,0.1028,1.2778774,850513,561624.248021,38.37
31612,575.18431,0.0186,0.2313306,801442,561617.122496,5.99
31613,575.18829,0.0201,0.2494858,814855,561613.236566,6.55
31614,575.19009,0.0258,0.3211389,932173,561611.487848,8.77
31615,575.19814,0.0294,0.36582,798759,561603.627334,10.15
31616,575.20939,0.0152,0.1885555,775979,561592.637272,4.67
31617,575.21337,0.0502,0.6234061,825745,561588.757957,18.12
31618,575.214,0.0272,0.3381594,395804,561588.142293,9.29
31619,575.22062,0.0524,0.6515544,791255,561581.677762,18.99
31620,575.22646,0.0219,0.271573,1011626,561575.969826,7.23
31621,575.24982,0.0274,0.3401406,822321,561553.168846,9.36
31622,575.54098,0.0141,0.1753329,691838,561269.077161,4.26
31623,575.55125,0.0145,0.1797482,739473,561259.062251,4.39
31624,575.55494,0.0153,0.1900079,651031,561255.470707,4.71
31625,575.56543,0.0201,0.249737,789949,561245.239759,6.56
31626,575.5696,0.0179,0.2218264,665061,561241.16998,5.7
31627,575.57315,0.0191,0.2373772,751573,561237.705884,6.18
31628,575.57719,0.0158,0.1966897,920626,561233.77138,4.92
31629,575.58369,0.0189,0.234706,595818,561227.433282,6.09
31630,575.58773,0.0232,0.2878061,780907,561223.496971,7.74
31631,575.59689,0.0203,0.2525506,766627,561214.56135,6.65
31632,575.60188,0.0171,0.2120599,852793,561209.694224,5.39
31633,575.606,0.0199,0.2470609,824708,561205.681238,6.48
31634,575.96865,0.0159,0.1972035,805465,560852.324082,4.93
31635,576.00557,0.019,0.235514,744057,560816.367149,6.12
31636,576.01367,0.0146,0.1819034,1082199,560808.479684,4.46
31637,576.02672,0.0305,0.3789843,817001,560795.778864,10.56
31638,576.02743,0.0143,0.1782172,340104,560795.086412,4.35
31639,576.02891,0.0211,0.2624705,685324,560793.643572,6.95
31640,576.03481,0.0467,0.5800845,857571,560787.903363,16.78
31641,576.03543,0.0251,0.3115014,431870,560787.297323,8.47
31642,576.04195,0.0497,0.6169559,876007,560780.949465,17.92
31643,576.04261,0.0228,0.2830182,405928,560780.307762,7.59
31644,576.0454,0.0161,0.2001321,597059,560777.596314,5.02
31645,576.04684,0.0277,0.3444899,663575,560776.186725,9.49
31646,576.05014,0.0261,0.3242248,700267,560772.976125,8.86
31647,576.05373,0.0148,0.1836319,543709,560769.479244,4.51
31648,576.05739,0.0208,0.258983,478909,560765.916866,6.84
31649,576.0631,0.1276,1.5855435,830996,560760.366243,47.89
31650,576.06507,0.0261,0.3248832,879650,560758.44343,8.88
31651,576.07123,0.1216,1.5113307,696491,560752.451924,45.59
31652,576.07432,0.0243,0.3016466,1030114,560749.440174,8.16
31653,576.07569,0.0418,0.5192347,611148,560748.105577,14.9
31654,576.07837,0.0376,0.4666734,921219,560745.493596,13.27
31655,576.07909,0.0141,0.1746355,383537,560744.800746,4.24
31656,576.08116,0.0147,0.1826222,896696,560742.777795,4.48
31657,576.08237,0.0206,0.2555126,331865,560741.602141,6.74
31658,576.08325,0.0211,0.2615676,334608,560740.745426,6.92
31659,576.08543,0.0145,0.1805649,351477,560738.625428,4.42
31660,576.08623,0.0209,0.2596739,400988,560737.847986,6.87
31661,576.09031,0.0152,0.1883597,1068813,560733.872169,4.66
31662,576.09107,0.0151,0.1873413,951676,560733.137287,4.63
31663,576.09388,0.0392,0.4876665,792044,560730.405081,13.92
31664,576.0995,0.1779,2.2110281,883249,560724.925878,67.24
31665,576.10152,0.0141,0.1750096,539250,560722.965826,4.25
31666,576.1076,0.112,1.3920935,866240,560717.042003,41.9
31667,576.11072,0.0475,0.5902871,925432,560714.012107,17.09
31668,576.11196,0.0251,0.311641,272113,560712.80086,8.47
31669,576.11465,0.0144,0.1794636,603504,560710.183255,4.38
31670,576.11873,0.0236,0.2935831,432695,560706.210526,7.92
31671,576.11942,0.0139,0.1724393,193383,560705.544152,4.17
31672,576.12057,0.0176,0.2180907,482781,560704.424909,5.58
31673,576.12867,0.0146,0.1812968,687842,560696.541256,4.44
31674,576.13037,0.0211,0.2616764,798037,560694.884509,6.93
31675,576.13586,0.1037,1.2889324,858398,560689.542456,38.71
31676,576.14399,0.0655,0.8133174,859610,560681.62782,23.99
31677,576.14714,0.0404,0.5015249,615220,560678.56679,14.35
31678,576.14828,0.0154,0.1911057,303213,560677.451611,4.74
31679,576.15118,0.0148,0.1840627,893941,560674.635816,4.53
31680,576.15707,0.0167,0.2072796,604275,560668.89897,5.25
31681,576.1683,0.0157,0.1950389,837674,560657.978214,4.87
31682,576.17227,0.0499,0.6206184,773920,560654.112208,18.03
31683,576.18037,0.03,0.3725366,832483,560646.23051,10.36
31684,576.18108,0.015,0.1858064,376054,560645.538328,4.58
31685,576.1835,0.0177,0.2197297,813469,560643.183763,5.63
31686,576.20648,0.0257,0.3195456,627721,560620.823668,8.72
31687,576.20874,0.0143,0.1777198,448511,560618.622284,4.33
31688,576.21581,0.0154,0.1914763,330754,560611.746512,4.76
31689,576.21674,0.0217,0.2695518,692115,560610.837209,7.17
31690,576.22398,0.0196,0.2432039,915314,560603.801143,6.36
31691,576.54452,0.0201,0.2500923,935942,560292.115548,6.57
31692,576.56271,0.0235,0.2921926,748723,560274.434161,7.87
31693,576.56675,0.0208,0.2580064,774321,560270.509394,6.81
31694,576.57338,0.0145,0.1802057,615727,560264.0671,4.41
31695,576.57739,0.019,0.2363179,688178,560260.171161,6.14
31696,576.58497,0.015,0.1861218,506808,560252.808366,4.59
31697,576.59152,0.0208,0.2586639,729798,560246.44085,6.84
31698,576.59553,0.0208,0.2583371,706780,560242.550865,6.82
31699,576.59919,0.0175,0.2173983,917963,560238.992657,5.56
31700,576.61367,0.018,0.2239206,877437,560224.917228,5.76
31701,576.62426,0.0152,0.1883296,553267,560214.634502,4.66
31702,576.98956,0.0277,0.3445066,480922,559859.95243,9.49
31703,576.9902,0.0178,0.2217904,402803,559859.32816,5.69
31704,577.00776,0.0153,0.1899843,897028,559842.291637,4.71
31705,577.01068,0.0394,0.4895233,553029,559839.455793,13.98
31706,577.01127,0.0233,0.289094,436962,559838.885315,7.78
31707,577.02598,0.1218,1.5139904,823236,559824.607685,45.67
31708,577.02939,0.0164,0.2043111,1025546,559821.304923,5.15
31709,577.03653,0.0237,0.295095,797174,559814.371641,7.96
31710,577.03795,0.0164,0.2037693,960981,559813.001156,5.14
31711,577.04421,0.0152,0.1891838,823872,559806.927607,4.69
31712,577.04712,0.278,3.4542377,832495,559804.102227,105.7
31713,577.05475,0.0361,0.4488603,711715,559796.696473,12.72
31714,577.05839,0.0301,0.3733931,917818,559793.171862,10.38
31715,577.0591,0.016,0.1983533,350940,559792.481092,4.97
31716,577.06045,0.0226,0.2809483,930524,559791.165621,7.52
31717,577.06237,0.0942,1.1705884,808175,559789.303354,35.05
31718,577.06518,0.019,0.2358127,1031824,559786.579312,6.13
31719,577.06636,0.0272,0.3378397,523434,559785.441365,9.28
31720,577.07305,0.0339,0.4209029,493254,559778.945631,11.85
31721,577.07441,0.0277,0.3443257,1039949,559777.632498,9.49
31722,577.0835,0.5442,6.7613192,849609,559768.808661,208.01
31723,577.08689,0.0174,0.216484,478183,559765.52129,5.53
31724,577.09118,0.0244,0.3030679,651683,559761.359513,8.21
31725,577.09474,0.0861,1.0697246,852291,559757.904758,31.93
31726,577.09655,0.0172,0.2133474,467042,559756.153364,5.43
31727,577.09716,0.0163,0.202754,459146,559755.558667,5.11
31728,577.09875,0.0517,0.6420001,925739,559754.019177,18.69
31729,577.09943,0.0278,0.3459015,418471,559753.358973,9.53
31730,577.10168,0.0284,0.3524077,846573,559751.177104,9.74
31731,577.10276,0.0436,0.5418253,797736,559750.128615,15.6
31732,577.10356,0.0208,0.2589568,957570,559749.354818,6.84
31733,577.10467,0.0248,0.30795,801596,559748.276976,8.36
31734,577.10944,0.0208,0.2588701,454209,559743.645154,6.84
31735,577.11078,0.0206,0.255877,1054727,559742.352392,6.75
31736,577.11397,0.0166,0.2057238,331135,559739.257111,5.2
31737,577.11771,0.0172,0.2136028,483791,559735.624673,5.44
31738,577.11989,0.3953,4.9119081,832482,559733.51651,150.79
31739,577.13114,0.0908,1.1282912,797589,559722.603661,33.74
31740,577.13295,0.0287,0.3570893,966268,559720.85197,9.88
31741,577.13518,0.0279,0.3468105,855025,559718.687504,9.56
31742,577.13785,0.0155,0.192851,943114,559716.097998,4.8
31743,577.13915,0.0233,0.289512,640194,559714.83625,7.79
31744,577.13988,0.0157,0.1953242,329764,559714.126048,4.88
31745,577.141,0.0283,0.3521387,935424,559713.038521,9.73
31746,577.14158,0.0147,0.1826574,455926,559712.473049,4.48
31747,577.14228,0.0195,0.2425831,411288,559711.797475,6.34
31748,577.14811,0.0151,0.1882163,757716,559706.149012,4.66
31749,577.15088,0.0154,0.1915253,503967,559703.456334,4.76
31750,577.1546,0.0154,0.1917745,527304,559699.852993,4.77
31751,577.15628,0.1986,2.4675794,804262,559698.221941,75.17
31752,577.16751,0.0432,0.5364037,794767,559687.334129,15.43
31753,577.16932,0.022,0.273261,923181,559685.577829,7.29
31754,577.17562,0.017,0.2111495,788625,559679.472069,5.37
31755,577.17745,0.0207,0.2573991,600753,559677.696109,6.8
31756,577.19267,0.0991,1.2317486,927063,559662.938115,36.94
31757,577.19335,0.0386,0.479381,397308,559662.272091,13.66
31758,577.20306,0.0203,0.2524405,454981,559652.857615,6.64
31759,577.22904,0.0516,0.6413655,863701,559627.667103,18.67
31760,577.2654,0.0206,0.2554801,555286,559592.416974,6.74
31761,577.5524,0.0153,0.1902607,801509,559314.3425,4.72
31762,577.55639,0.018,0.2233583,941024,559310.475339,5.74
31763,577.56709,0.0141,0.1750114,594472,559300.11992,4.25
31764,577.5706,0.0198,0.2463258,886686,559296.715816,6.45
31765,577.58113,0.0166,0.2058292,514224,559286.518527,5.2
31766,577.58535,0.0139,0.1723441,531536,559282.435357,4.16
31767,577.58876,0.0223,0.2772506,564813,559279.133762,7.41
31768,577.60343,0.0179,0.222002,866059,559264.931333,5.7
31769,577.61751,0.0159,0.1976075,662485,559251.293673,4.95
31770,578.02124,0.0458,0.5686261,804916,558860.673365,16.42
31771,578.02451,0.0198,0.2462128,636693,558857.504659,6.45
31772,578.02938,0.0298,0.3703505,889720,558852.803303,10.29
31773,578.03376,0.0143,0.1775289,1009485,558848.560024,4.32
31774,578.04235,0.0439,0.5457393,775955,558840.256595,15.72
31775,578.04435,0.0195,0.242828,512396,558838.323209,6.35
31776,578.05048,0.0647,0.8037515,846480,558832.398052,23.7
31777,578.05482,0.0142,0.1761388,474435,558828.200909,4.28
31778,578.05762,0.0639,0.7937229,791340,558825.495403,23.39
31779,578.06261,0.0329,0.4084302,639491,558820.669761,11.47
31780,578.0657,0.0245,0.3041232,728162,558817.686251,8.24
31781,578.06834,0.0199,0.2472138,350199,558815.133105,6.48
31782,578.0701,0.0147,0.183047,210791,558813.431101,4.5
31783,578.07226,0.0215,0.2665937,317525,558811.339762,7.08
31784,578.07325,0.022,0.2730471,320311,558810.383039,7.28
31785,578.07875,0.1315,1.6339912,823697,558805.067952,49.38
31786,578.08086,0.0291,0.3610888,861368,558803.033025,10.0
31787,578.08687,0.1339,1.664188,901425,558797.217571,50.32
31788,578.08752,0.0584,0.7261514,392635,558796.592032,21.3
31789,578.08993,0.028,0.3482862,1136074,558794.259495,9.61
31790,578.09121,0.0353,0.4390715,733638,558793.023553,12.42
31791,578.0919,0.0168,0.2084428,316927,558792.363034,5.28
31792,578.09401,0.037,0.459463,934481,558790.322022,13.05
31793,578.0946,0.017,0.2106846,370530,558789.748434,5.35
31794,578.09811,0.0186,0.2312074,355012,558786.354941,5.99
31795,578.09889,0.019,0.2356561,358322,558785.599354,6.12
31796,578.10524,0.0143,0.1771657,408092,558779.46484,4.31
31797,578.10589,0.0153,0.1897818,1042423,558778.840124,4.7
31798,578.10957,0.03,0.372812,720663,558775.278422,10.37
31799,578.11514,0.1474,1.8311062,842864,558769.898207,55.48
31800,578.11714,0.0146,0.181435,882812,558767.956959,4.45
31801,578.12326,0.1116,1.3869841,868800,558762.041988,41.74
31802,578.12473,0.0158,0.1960264,232656,558760.629205,4.9
31803,578.12636,0.0492,0.6111102,548185,558759.05496,17.74
31804,578.12694,0.0289,0.3593221,434652,558758.49384,9.95
31805,578.12769,0.0221,0.2751885,872507,558757.766819,7.35
31806,578.13038,0.0215,0.267199,507797,558755.160956,7.1
31807,578.13442,0.0185,0.230102,385404,558751.260113,5.95
31808,578.14588,0.0204,0.2539022,847433,558740.182387,6.69
31809,578.14928,0.0221,0.2746192,818740,558736.899448,7.33
31810,578.15153,0.0908,1.1277431,831351,558734.723743,33.72
31811,578.15965,0.0512,0.6364605,535930,558726.881488,18.52
31812,578.16273,0.0385,0.4777958,825807,558723.904336,13.61
31813,578.18577,0.0276,0.3431989,865649,558701.639215,9.45
31814,578.18787,0.0369,0.4587476,828191,558699.603792,13.03
31815,578.18855,0.0152,0.1889477,161913,558698.945855,4.68
31816,578.19603,0.0289,0.3594843,766339,558691.726116,9.95
31817,578.19918,0.0196,0.2431202,684107,558688.673794,6.35
31818,578.22425,0.0169,0.2100163,551776,558664.456009,5.33
31819,578.54609,0.0173,0.2151858,958257,558353.673631,5.49
31820,578.56026,0.0213,0.2651238,788339,558339.990211,7.03
31821,578.56424,0.0235,0.2924638,916163,558336.152098,7.88
31822,578.57843,0.0183,0.2268995,645291,558322.457673,5.85
31823,578.58255,0.0181,0.2245833,827162,558318.486632,5.78
31824,578.59299,0.0196,0.2432677,624944,558308.411152,6.36
31825,578.59668,0.0181,0.224374,707700,558304.848075,5.77
31826,578.60703,0.0181,0.2243677,714980,558294.858107,5.77
31827,578.61125,0.0163,0.2026047,643407,558290.789848,5.1
31828,578.61826,0.0139,0.1728151,697295,558284.02267,4.18
31829,578.6807,0.0311,0.385867,822512,558223.782304,10.77
31830,579.0029,0.0147,0.183082,895448,557913.14159,4.5
31831,579.00527,0.0933,1.1591231,850344,557910.857565,34.69
31832,579.00593,0.0417,0.5186501,399702,557910.223361,14.88
31833,579.01653,0.0141,0.1749481,311086,557900.007504,4.25
31834,579.01716,0.0138,0.1712169,307213,557899.406255,4.13
31835,579.02064,0.0144,0.1787428,797226,557896.055309,4.36
31836,579.02337,0.0143,0.1782886,776710,557893.422494,4.35
31837,579.02453,0.0156,0.1935102,697474,557892.306008,4.82
31838,579.02639,0.0697,0.8665455,847504,557890.50989,25.64
31839,579.03402,0.0155,0.1923352,830758,557883.162452,4.78
31840,579.04166,0.1628,2.0229666,832633,557875.795699,61.42
31841,579.04505,0.0188,0.2339746,702318,557872.528002,6.07
31842,579.0514,0.0165,0.204442,142837,557866.419267,5.16
31843,579.05226,0.0353,0.4384467,426988,557865.585326,12.4
31844,579.05294,0.0241,0.2998859,202825,557864.930189,8.11
31845,579.05365,0.0231,0.2866975,200309,557864.24259,7.7
31846,579.0599,0.0176,0.2188496,851916,557858.223684,5.6
31847,579.06081,0.0168,0.2089377,733891,557857.353764,5.3
31848,579.06277,0.3499,4.3481297,841971,557855.46178,133.35
31849,579.07046,0.0401,0.4984015,806240,557848.056424,14.25
31850,579.074,0.0486,0.6043355,832923,557844.644911,17.53
31851,579.07601,0.0168,0.2082421,462510,557842.702279,5.28
31852,579.07803,0.1183,1.4696432,834323,557840.758914,44.3
31853,579.08081,0.0154,0.1912976,849436,557838.081322,4.75
31854,579.0821,0.0287,0.3563786,514715,557836.842213,9.86
31855,579.08643,0.0279,0.3471793,448571,557832.667605,9.57
31856,579.08755,0.0167,0.206907,121520,557831.585344,5.23
31857,579.08868,0.037,0.4595509,448579,557830.496478,13.05
31858,579.08923,0.0295,0.3667451,407093,557829.974736,10.18
31859,579.09001,0.0351,0.4359228,977360,557829.220373,12.32
31860,579.09358,0.0156,0.1938596,364295,557825.780192,4.83
31861,579.09802,0.0181,0.2243281,1434594,557821.506611,5.77
31862,579.09915,0.501,6.2250786,820841,557820.417041,191.42
31863,579.10681,0.0182,0.2259398,391009,557813.040062,5.82
31864,579.10759,0.0147,0.1826649,352946,557812.287418,4.48
31865,579.11039,0.0901,1.1189355,850482,557809.587419,33.45
31866,579.1123,0.0266,0.3307047,682005,557807.750206,9.06
31867,579.11441,0.0734,0.9114308,769181,557805.7129,27.03
31868,579.1172,0.0202,0.2504885,699471,557803.024821,6.58
31869,579.11848,0.036,0.4473833,681172,557801.799805,12.67
31870,579.12146,0.0157,0.1956866,947816,557798.920648,4.89
31871,579.1256,0.024,0.2981358,410810,557794.941058,8.06
31872,579.1264,0.0174,0.2163089,198818,557794.166054,5.52
31873,579.13336,0.0523,0.6500913,564902,557787.458775,18.94
31874,579.13554,0.3315,4.1186075,817442,557785.358972,126.25
31875,579.14677,0.0752,0.9349097,801135,557774.547126,27.76
31876,579.14869,0.0219,0.2726981,669835,557772.694759,7.27
31877,579.1508,0.0308,0.3826956,659664,557770.669058,10.67
31878,579.15486,0.0147,0.1824789,460046,557766.758138,4.48
31879,579.15793,0.0213,0.2640713,834763,557763.796403,7.0
31880,579.16388,0.0159,0.1981465,883549,557758.073752,4.96
31881,579.16972,0.0431,0.5352522,716380,557752.447345,15.39
31882,579.17085,0.0142,0.176743,296898,557751.357428,4.3
31883,579.17193,0.1674,2.0795209,804630,557750.317677,63.17
31884,579.18317,0.0342,0.4253007,827964,557739.489446,11.99
31885,579.18498,0.0185,0.2303749,717554,557737.745436,5.96
31886,579.20021,0.0207,0.257253,793681,557723.07919,6.79
31887,579.2062,0.014,0.1743667,860398,557717.316153,4.23
31888,579.2083,0.076,0.9437382,802712,557715.291245,28.03
31889,579.22139,0.0182,0.22621,893459,557702.684887,5.83
31890,579.24386,0.0147,0.1828181,266483,557681.058444,4.49
31891,579.24468,0.0335,0.4160632,508693,557680.261692,11.7
31892,579.24528,0.0214,0.2654332,292706,557679.68723,7.04
31893,579.28111,0.0183,0.2269433,837301,557645.189411,5.85
31894,579.54979,0.02,0.2478955,848284,557386.659957,6.5
31895,579.56791,0.0178,0.220706,589565,557369.242398,5.66
31896,579.57208,0.0199,0.2477258,618925,557365.224796,6.5
31897,579.58624,0.0257,0.3191485,892843,557351.611115,8.71
31898,579.59019,0.0156,0.1943064,584228,557347.807385,4.84
31899,579.59182,0.0155,0.1929662,545333,557346.240283,4.8
31900,579.60439,0.0158,0.1968417,963234,557334.159463,4.92
31901,579.68224,0.0431,0.5351316,905152,557259.308415,15.39
31902,579.68293,0.0165,0.2051531,353986,557258.641771,5.18
31903,579.89206,0.0253,0.3142962,835090,557057.673907,8.56
31904,579.89893,0.0193,0.2394499,844262,557051.074612,6.24
31905,580.00053,0.0205,0.2546793,694884,556953.495212,6.71
31906,580.00863,0.0272,0.3374199,921564,556945.714495,9.27
31907,580.02973,0.0143,0.1772192,726249,556925.449564,4.32
31908,580.03134,0.0156,0.1939679,568258,556923.903249,4.83
31909,580.03688,0.0723,0.8979099,833870,556918.584284,26.61
31910,580.04016,0.028,0.3483308,755534,556915.44295,9.61
