,M/z,Intensity,Relative,Resolution,Frequency,S/N
5883,445.11401,0.2034,0.3736062,936736,725734.482186,11.79
5884,445.1504,0.3408,0.6257971,955532,725675.16192,20.57
5885,445.18678,0.3555,0.652903,1041619,725615.862279,21.52
5886,445.22313,0.202,0.3708763,992842,725556.62474,11.7
5887,446.00681,0.1383,0.2540002,820370,724281.73084,7.63
5888,446.01538,0.2419,0.444176,1002779,724267.816137,14.25
5889,446.01738,0.1341,0.24618,1094765,724264.56009,7.36
5890,446.02348,0.6686,1.2278227,957917,724254.652291,41.53
5891,446.02658,0.1798,0.3301778,882664,724249.6202,10.28
5892,446.02794,0.3924,0.7206091,953383,724247.419113,23.87
5893,446.03059,0.2282,0.4189924,996675,724243.10631,13.37
5894,446.04186,0.1027,0.1886531,742448,724224.810141,5.35
5895,446.04318,0.2365,0.4342426,1100595,724222.674302,13.9
5896,446.04908,0.0935,0.171626,900447,724213.083915,4.76
5897,446.05171,0.1023,0.1878806,1086172,724208.826651,5.33
5898,446.06699,0.1114,0.2046605,1277303,724184.015302,5.91
5899,446.0843,0.4368,0.8020905,1005306,724155.913307,26.71
5900,446.08811,0.1941,0.3564098,1100355,724149.729704,11.19
5901,446.51495,0.0994,0.1824648,1211336,723457.474669,5.14
5902,446.999,0.1255,0.2303856,502201,722674.040816,6.81
5903,446.99943,0.1551,0.2848719,1119104,722673.344465,8.7
5904,447.00704,0.1146,0.2103854,970153,722661.042309,6.11
5905,447.01465,0.3969,0.7288418,1072794,722648.746587,24.16
5906,447.02493,0.3077,0.5650772,1114919,722632.131965,18.46
5907,447.02589,0.1343,0.2466301,926549,722630.572967,7.37
5908,447.03122,0.124,0.227724,661546,722621.94977,6.71
5909,447.03577,0.2743,0.5036384,1020608,722614.596764,16.32
5910,447.03843,0.1206,0.2214797,942493,722610.306241,6.5
5911,447.04275,0.1863,0.3420789,1110848,722603.319917,10.69
5912,447.04696,0.1419,0.2605284,747025,722596.512127,7.86
5913,447.05105,0.5152,0.9460877,988422,722589.90906,31.72
5914,447.05688,0.2029,0.3725152,963356,722580.475991,11.75
5915,447.06228,0.13,0.2387314,915690,722571.751485,7.1
5916,447.06398,0.4745,0.8714142,1030140,722569.001286,29.12
5917,447.0816,0.2625,0.4821188,999871,722540.525522,15.57
5918,447.09331,0.2205,0.4049504,906548,722521.599129,12.88
5919,447.12967,0.3884,0.7132116,1034872,722462.85121,23.61
5920,447.13432,0.1199,0.2202191,918859,722455.334412,6.45
5921,447.16605,0.4502,0.8267146,994139,722404.065062,27.57
5922,447.20243,0.3186,0.5851533,1002088,722345.300353,19.16
5923,447.23881,0.1431,0.2628602,1115566,722286.539376,7.94
5924,447.50465,0.102,0.1872768,985403,721857.467438,5.3
5925,448.00687,0.1201,0.2206042,1043329,721048.246162,6.47
5926,448.00987,0.154,0.2828642,1080794,721043.424811,8.63
5927,448.01489,0.1046,0.1920004,946557,721035.343658,5.47
5928,448.02246,0.2168,0.3981095,950060,721023.161842,12.64
5929,448.03099,0.1687,0.3097147,990448,721009.418904,9.57
5930,448.04228,0.1728,0.3173829,1134065,720991.252412,9.83
5931,448.04628,0.3119,0.572761,1040167,720984.815885,18.73
5932,448.05346,0.108,0.1983518,1029084,720973.269982,5.69
5933,448.05446,0.1139,0.2091644,1148785,720971.650822,6.07
5934,448.05756,0.147,0.2699295,841535,720966.672513,8.18
5935,448.05887,0.1092,0.2006173,920525,720964.563716,5.77
5936,448.06363,0.163,0.2993546,946959,720956.900438,9.21
5937,448.06739,0.1028,0.1887964,722784,720950.855459,5.36
5938,448.07821,0.1488,0.2732499,825925,720933.449326,8.3
5939,448.10017,0.2148,0.3944384,1113969,720898.117104,12.52
5940,448.13302,0.1006,0.1847377,1151068,720845.261775,5.22
5941,448.16943,0.1244,0.2284918,958198,720786.707161,6.74
5942,448.20578,0.1239,0.2276014,1053513,720728.247616,6.71
5943,448.99393,0.1654,0.3037261,930601,719463.086117,9.36
5944,448.99618,0.3021,0.5547589,1015825,719459.482178,18.1
5945,449.00451,0.1082,0.1987646,664683,719446.130221,5.7
5946,449.01212,0.0952,0.1748509,1186196,719433.937235,4.87
5947,449.01505,0.235,0.4316224,929277,719429.240614,13.81
5948,449.01773,0.1497,0.274858,1011647,719424.960744,8.35
5949,449.02204,0.2413,0.4430309,1007700,719418.055075,14.21
5950,449.02261,0.1006,0.1846654,978043,719417.132323,5.21
5951,449.02624,0.1779,0.3266116,839434,719411.316484,10.16
5952,449.03028,0.6015,1.1046405,1015724,719404.849174,37.24
5953,449.03381,0.1413,0.2595006,943502,719399.194642,7.82
5954,449.03616,0.1417,0.2601699,1066205,719395.429288,7.84
5955,449.03749,0.2784,0.5112836,874651,719393.29127,16.58
5956,449.04152,0.2626,0.4821724,1046939,719386.845761,15.57
5957,449.04327,0.1701,0.3123341,1020101,719384.028131,9.66
5958,449.04559,0.1141,0.20949,984529,719380.320982,6.08
5959,449.04954,0.0955,0.1753866,1016235,719373.987954,4.89
5960,449.05143,0.1314,0.2412692,1177810,719370.956575,7.18
5961,449.06092,0.1117,0.205104,985216,719355.757119,5.93
5962,449.06669,0.2423,0.4448808,1140560,719346.523849,14.27
5963,449.07256,0.1979,0.3634693,997915,719337.107363,11.44
5964,449.1089,0.2309,0.4240011,959069,719278.909965,13.55
5965,449.14532,0.5154,0.9465196,1001542,719220.582026,31.74
5966,449.14998,0.1975,0.3626841,1006461,719213.124369,11.41
5967,449.18169,0.4949,0.9087749,999500,719162.350816,30.42
5968,449.21811,0.2099,0.3854897,1032522,719104.040706,12.21
5969,450.00166,0.1544,0.2835333,704293,717851.911133,8.73
5970,450.00399,0.3111,0.5713398,1022458,717848.207406,18.82
5971,450.01032,0.1803,0.331156,826024,717838.106909,10.4
5972,450.01231,0.1028,0.1888523,460993,717834.924212,5.41
5973,450.02152,0.3639,0.6681854,1005233,717820.238808,22.21
5974,450.02555,0.3784,0.6949473,985223,717813.810617,23.15
5975,450.02965,0.094,0.1725582,776528,717807.275736,4.84
5976,450.03277,0.1392,0.255587,933976,717802.290115,7.75
5977,450.03363,0.1477,0.2711593,1124827,717800.927787,8.3
5978,450.03673,0.1268,0.2327978,999308,717795.976171,6.95
5979,450.03813,0.2539,0.4662415,960422,717793.748532,15.13
5980,450.0408,0.1262,0.2318225,1168566,717789.491684,6.92
5981,450.04489,0.1126,0.2068481,977234,717782.965553,6.04
5982,450.04665,0.0934,0.1715062,714252,717780.149541,4.8
5983,450.06192,0.2157,0.3960716,1051051,717755.793797,12.67
5984,450.14871,0.0952,0.1747482,820361,717617.414445,4.92
5985,450.18503,0.1358,0.2494442,1093852,717559.522494,7.53
5986,450.50999,0.0964,0.1769395,1014844,717041.928597,4.99
5987,450.51398,0.0958,0.1759889,812962,717035.569597,4.96
5988,450.97543,0.0998,0.1832801,961163,716301.882876,5.22
5989,450.9932,0.2171,0.3986464,922314,716273.645435,12.76
5990,450.9943,0.1413,0.2595036,1071753,716271.907919,7.89
5991,451.00198,0.1243,0.2283281,1044481,716259.713453,6.79
5992,451.00552,0.1357,0.2492348,968774,716254.089517,7.53
5993,451.00958,0.3537,0.6495223,1023130,716247.638605,21.56
5994,451.01678,0.1328,0.243834,1005535,716236.203811,7.34
5995,451.02078,0.1518,0.2787735,849547,716229.854041,8.56
5996,451.02482,0.1661,0.3049873,1050176,716223.437537,9.48
5997,451.02889,0.1128,0.2072036,1108543,716216.980637,6.05
5998,451.03066,0.172,0.3158322,911787,716214.163859,9.86
5999,451.03336,0.1339,0.2459053,1099480,716209.879963,7.41
6000,451.04143,0.0955,0.1753249,486031,716197.067119,4.94
6001,451.04595,0.5831,1.0707018,1011564,716189.891248,36.32
6002,451.05184,0.1545,0.2837478,1007469,716180.535194,8.74
6003,451.05718,0.179,0.328687,995082,716172.054849,10.31
6004,451.06711,0.1035,0.1900967,946772,716156.280885,5.45
6005,451.08818,0.2488,0.456949,1102847,716122.830831,14.81
6006,451.12457,0.3508,0.6442349,1042327,716065.068288,21.37
6007,451.16096,0.5014,0.9207869,942399,716007.309836,31.07
6008,451.19736,0.372,0.6830678,1013647,715949.551238,22.73
6009,451.23371,0.1129,0.2074127,887385,715891.874124,6.06
6010,452.00104,0.2154,0.3954669,1207350,714676.533683,12.65
6011,452.00485,0.1383,0.2540171,863087,714670.515684,7.69
6012,452.0174,0.2531,0.4648663,1023148,714650.677112,15.09
6013,452.02588,0.1449,0.2660897,984410,714637.25891,8.12
6014,452.02849,0.1088,0.1997971,814212,714633.132363,5.79
6015,452.03259,0.0986,0.1811414,959684,714626.652573,5.14
6016,452.04119,0.4837,0.8882767,1058709,714613.060279,29.93
6017,452.04929,0.1612,0.2960436,993229,714600.255305,9.17
6018,452.05245,0.1674,0.3074286,780916,714595.259712,9.57
6019,452.05644,0.1137,0.2087499,880654,714588.95932,6.11
6020,452.16431,0.1153,0.2116649,969777,714418.483099,6.21
6021,452.51502,0.1005,0.1846181,1192465,713864.78479,5.26
6022,452.95468,0.129,0.2369381,972649,713171.858051,7.1
6023,452.98898,0.1116,0.204894,647365,713117.867924,5.97
6024,452.99023,0.1297,0.2382535,918258,713115.888032,7.14
6025,453.007,0.1299,0.2385005,996363,713089.488323,7.15
6026,453.00996,0.2022,0.3712732,983746,713084.837505,11.81
6027,453.01267,0.137,0.2515437,847860,713080.56183,7.61
6028,453.02112,0.0936,0.1717919,583800,713067.262724,4.81
6029,453.02521,0.5368,0.9857864,973644,713060.836375,33.35
6030,453.03644,0.2751,0.5050927,1016402,713043.158316,16.5
6031,453.04041,0.1976,0.3629122,924951,713036.909704,11.51
6032,453.04454,0.1221,0.2242222,947564,713030.410233,6.65
6033,453.04637,0.1278,0.2346398,1055951,713027.530131,7.02
6034,453.04769,0.1191,0.2187602,981729,713025.444425,6.46
6035,453.0616,0.1812,0.33277,998488,713003.55053,10.46
6036,453.06746,0.2071,0.380313,897722,712994.330371,12.12
6037,453.08269,0.1432,0.2628816,1034083,712970.367351,8.01
6038,453.10387,0.267,0.4902579,894635,712937.04108,15.98
6039,453.14025,0.3331,0.6116036,996593,712879.807693,20.23
6040,453.15546,0.1069,0.1962867,816561,712855.877953,5.67
6041,453.17662,0.3379,0.6204289,971977,712822.59092,20.54
6042,453.21298,0.1559,0.2863638,1018076,712765.39536,8.83
6043,453.24949,0.1004,0.1843993,734437,712707.991122,5.25
6044,453.99664,0.1121,0.2058262,719365,711535.048504,6.01
6045,453.99808,0.1132,0.207965,1010981,711532.800756,6.08
6046,454.00519,0.1516,0.2784039,953355,711521.660714,8.55
6047,454.01478,0.1072,0.1967662,998358,711506.623417,5.69
6048,454.02047,0.236,0.4334379,992369,711497.709054,13.98
6049,454.02859,0.1371,0.2517703,977476,711484.980188,7.62
6050,454.03164,0.1338,0.2457314,957451,711480.20762,7.4
6051,454.03302,0.1699,0.3119414,1108215,711478.036223,9.73
6052,454.03569,0.1313,0.2411053,952859,711473.852113,7.24
6053,454.04835,0.1321,0.2425714,963879,711454.024022,7.29
6054,454.05678,0.1496,0.274737,1136124,711440.812552,8.42
6055,454.14355,0.0953,0.1749856,969201,711304.873346,4.92
6056,454.17989,0.0988,0.1813777,960236,711247.965203,5.15
6057,454.51242,0.1041,0.1912207,956351,710727.595088,5.49
6058,454.95177,0.1108,0.2034559,686338,710041.244163,5.92
6059,454.9892,0.0991,0.1819426,781783,709982.825668,5.17
6060,455.00449,0.2492,0.4575973,954046,709958.964742,14.83
6061,455.01569,0.0996,0.182906,629979,709941.494286,5.2
6062,455.01971,0.2822,0.5182452,1032378,709935.221192,16.96
6063,455.02558,0.1156,0.2123652,697113,709926.051902,6.24
6064,455.02695,0.1018,0.1870173,998071,709923.928949,5.35
6065,455.02827,0.102,0.1873421,1120367,709921.86301,5.36
6066,455.04087,0.3563,0.6543658,1003614,709902.206614,21.73
6067,455.04674,0.0941,0.1728101,1038266,709893.039738,4.85
6068,455.05205,0.1569,0.2881282,832781,709884.756128,8.89
6069,455.05612,0.2238,0.4109874,859933,709878.420562,13.2
6070,455.06196,0.1053,0.1932949,952262,709869.305769,5.57
6071,455.06336,0.1203,0.2209794,906737,709867.125489,6.54
6072,455.08308,0.1706,0.3132472,1015978,709836.353868,9.77
6073,455.09837,0.1293,0.2375059,946987,709812.508068,7.12
6074,455.11948,0.2428,0.4458322,1119201,709779.593529,14.42
6075,455.13479,0.0988,0.1813725,759285,709755.716516,5.15
6076,455.15588,0.2047,0.3759322,980235,709722.830705,11.97
6077,455.17116,0.1528,0.2806521,944355,709699.002926,8.63
6078,455.19225,0.1498,0.2751494,910224,709666.116572,8.44
6079,455.20751,0.1235,0.2268763,792113,709642.317985,6.74
6080,456.01233,0.1553,0.2852487,966906,708389.852677,8.79
6081,456.02756,0.2103,0.3861823,1080761,708366.204158,12.33
6082,456.0361,0.2581,0.4739998,1068709,708352.930008,15.41
6083,456.04734,0.1908,0.3503798,950162,708335.46839,11.07
6084,456.05139,0.1525,0.2801199,950935,708329.185757,8.61
6085,456.05853,0.1035,0.1900872,1040302,708318.08997,5.45
6086,456.06393,0.1021,0.1874039,1006154,708309.715294,5.36
6087,456.99901,0.1078,0.1979712,926654,706860.396936,5.73
6088,457.02012,0.5578,1.0243342,999553,706827.747116,34.7
6089,457.03136,0.3687,0.677049,981527,706810.365106,22.52
6090,457.0354,0.3573,0.6562161,975666,706804.113804,21.79
6091,457.04124,0.0975,0.1789584,762516,706795.077511,5.06
6092,457.0426,0.3829,0.7031274,999459,706792.989276,23.44
6093,457.04663,0.0997,0.1829942,1147566,706786.747016,5.21
6094,457.0565,0.1678,0.3082325,952890,706771.481544,9.6
6095,457.06244,0.1024,0.1881334,1083483,706762.299186,5.39
6096,457.06775,0.0955,0.1753884,945595,706754.086067,4.94
6097,457.07178,0.2179,0.4000912,932404,706747.862921,12.82
6098,457.07763,0.1486,0.2728819,921543,706738.820727,8.36
6099,457.09874,0.121,0.2222823,975567,706706.169755,6.58
6100,457.11401,0.1668,0.3062148,942540,706682.563709,9.52
6101,457.13516,0.1565,0.2874418,1007713,706649.874849,8.87
6102,457.15043,0.2223,0.4081925,1038913,706626.258533,13.1
6103,457.1715,0.1397,0.2565996,1011714,706593.693835,7.79
6104,457.18677,0.1977,0.3631351,854783,706570.104044,11.52
6105,457.22321,0.1297,0.2382276,873842,706513.787861,7.14
6106,458.00677,0.133,0.2442448,837237,705305.063641,7.35
6107,458.01537,0.4516,0.8293676,1003890,705291.81952,27.86
6108,458.02351,0.1115,0.2047552,843477,705279.284978,5.97
6109,458.02661,0.376,0.690388,967966,705274.511039,22.99
6110,458.02788,0.1388,0.2549716,1093962,705272.561328,7.73
6111,458.03062,0.1876,0.3445096,1010182,705268.345852,10.87
6112,458.03456,0.0944,0.1732673,843103,705262.279706,4.86
6113,458.03788,0.1329,0.2441181,858511,705257.153514,7.35
6114,458.03873,0.1005,0.1845894,1013374,705255.857713,5.26
6115,458.04322,0.1943,0.3568402,927370,705248.942755,11.3
6116,458.04595,0.099,0.181847,1051939,705244.73302,5.17
6117,458.0518,0.1491,0.2738667,860786,705235.731461,8.39
6118,458.06298,0.0951,0.174631,756273,705218.513107,4.91
6119,458.06702,0.1357,0.2491376,981220,705212.300506,7.52
6120,458.99937,0.4924,0.904254,1002835,703779.800344,30.49
6121,459.00695,0.114,0.2094212,872341,703768.18631,6.13
6122,459.01063,0.3208,0.5890396,972086,703762.536973,19.44
6123,459.01465,0.2935,0.5388915,993718,703756.379576,17.68
6124,459.02183,0.1683,0.3089917,988508,703745.366451,9.62
6125,459.02521,0.1228,0.2254564,851103,703740.186804,6.69
6126,459.02992,0.103,0.1891108,992362,703732.96623,5.42
6127,459.03575,0.4017,0.7375767,987501,703724.028747,24.64
6128,459.03844,0.1198,0.2199814,1129891,703719.909886,6.5
6129,459.04699,0.1882,0.3455861,781095,703706.790914,10.9
6130,459.05103,0.4716,0.866026,987484,703700.599019,29.15
6131,459.05699,0.1546,0.2838102,892622,703691.469445,8.74
6132,459.05824,0.1113,0.2044627,780365,703689.55374,5.96
6133,459.09325,0.1758,0.3228606,846182,703635.894159,10.11
6134,459.12966,0.1945,0.3571097,1009911,703580.090091,11.31
6135,459.16607,0.3236,0.5943014,1081439,703524.297221,19.62
6136,459.20243,0.256,0.4701254,1008919,703468.594717,15.27
6137,459.2388,0.1442,0.2648681,954519,703412.883481,8.08
6138,459.87429,13.2979,24.4197178,989984,702440.841929,854.76
6139,459.9946,0.1526,0.2802542,869214,702257.110962,8.61
6140,460.00269,0.1193,0.2191051,854645,702244.760865,6.47
6141,460.00585,0.1159,0.2128057,1012122,702239.941856,6.25
6142,460.00719,0.1422,0.2611409,932837,702237.896734,7.94
6143,460.01399,0.094,0.1725596,933416,702227.510537,4.84
6144,460.02242,0.2439,0.4478915,841071,702214.637001,14.49
6145,460.02398,0.099,0.1817806,1173898,702212.267324,5.16
6146,460.03101,0.3587,0.6586956,947150,702201.530517,21.88
6147,460.03914,0.0928,0.1703468,881807,702189.12766,4.76
6148,460.04225,0.2308,0.4238336,871201,702184.376338,13.65
6149,460.04629,0.2439,0.4478475,998832,702178.205737,14.49
6150,460.05344,0.1617,0.2969735,1011401,702167.290147,9.2
6151,460.0544,0.1299,0.2384906,945483,702165.824814,7.15
6152,460.51661,0.0984,0.180719,867941,701461.067786,5.13
6153,460.87764,1.2641,2.3214049,1013957,700911.580245,80.16
6154,460.93493,0.1125,0.2066279,791538,700824.467214,6.03
6155,460.93791,0.1037,0.1904829,721699,700819.92849,5.47
6156,460.99393,0.1358,0.2493521,946457,700734.75705,7.53
6157,461.01459,0.1068,0.1960648,1752375,700703.36028,5.66
6158,461.01507,0.6026,1.106614,1091030,700702.63549,37.58
6159,461.01776,0.1398,0.2566965,1057225,700698.550018,7.79
6160,461.02624,0.3358,0.6166264,961407,700685.660835,20.41
6161,461.0303,0.4342,0.7972671,920329,700679.488809,26.74
6162,461.03616,0.1266,0.2325339,914146,700670.5828,6.94
6163,461.0375,0.1604,0.2945074,1035502,700668.546998,9.11
6164,461.04057,0.0936,0.1719592,1096594,700663.876975,4.82
6165,461.04148,0.0983,0.1804352,734908,700662.497271,5.12
6166,461.04558,0.1378,0.253039,961673,700656.257613,7.66
6167,461.05136,0.1989,0.365184,1051430,700647.47391,11.59
6168,461.06665,0.2222,0.4080897,1002587,700624.249637,13.1
6169,461.07256,0.1607,0.2951666,867738,700615.26885,9.14
6170,461.10893,0.2107,0.3869591,1046250,700559.997359,12.35
6171,461.14533,0.287,0.5269513,949227,700504.698904,17.26
6172,461.1817,0.3876,0.7118036,935445,700449.450671,23.74
6173,461.21809,0.2514,0.4616805,988835,700394.185592,14.97
6174,461.25447,0.0985,0.1808217,1214874,700338.943732,5.13
6175,461.87133,26.0016,47.7482071,980135,699403.5862,1672.48
6176,461.87854,0.1674,0.3074664,1238549,699392.672159,9.57
6177,462.00171,0.1758,0.3227801,991076,699206.210132,10.11
6178,462.01029,0.2901,0.5327531,1040384,699193.229885,17.47
6179,462.01839,0.1565,0.28743,1023372,699180.972437,8.87
6180,462.0215,0.1637,0.3006501,851526,699176.256752,9.33
6181,462.02551,0.1846,0.3390689,849615,699170.187616,10.68
6182,462.03367,0.1309,0.2404563,937446,699157.838648,7.22
6183,462.0381,0.2223,0.4082833,1019528,699151.134498,13.1
6184,462.04662,0.1063,0.1952356,839733,699138.253666,5.63
6185,462.06192,0.1617,0.2969499,856463,699115.094297,9.2
6186,462.18499,0.1082,0.1987206,1031103,698928.942763,5.76
6187,462.2215,0.0969,0.1779914,919143,698873.726273,5.03
6188,462.87469,2.6024,4.7788897,984777,697887.499213,166.3
6189,462.87548,0.1411,0.2590861,270839,697886.313098,7.87
6190,462.87752,0.0975,0.178955,869385,697883.232187,5.06
6191,462.99433,0.1167,0.2142532,1304809,697707.157348,6.3
6192,463.00193,0.1051,0.1930148,1000609,697695.699475,5.56
6193,463.0055,0.1274,0.233996,718013,697690.31963,6.99
6194,463.00955,0.2765,0.507735,933977,697684.223108,16.59
6195,463.01183,0.2434,0.4469079,921910,697680.781605,14.46
6196,463.0201,0.1014,0.1862579,1125381,697668.320684,5.32
6197,463.02077,0.1347,0.2474331,956251,697667.313471,7.46
6198,463.03071,0.247,0.4535218,1034857,697652.346123,14.69
6199,463.03333,0.1267,0.2326869,898163,697648.387808,6.95
6200,463.04193,0.1,0.1836514,921965,697635.439057,5.23
6201,463.04594,0.5094,0.9353735,976261,697629.388576,31.58
6202,463.05181,0.161,0.2955978,965259,697620.547833,9.15
6203,463.05717,0.1507,0.2766961,1050062,697612.469389,8.49
6204,463.06121,0.1298,0.2383815,1132960,697606.379724,7.15
6205,463.06709,0.1227,0.2252626,925331,697597.524933,6.69
6206,463.08819,0.1784,0.3275978,1116352,697565.74928,10.27
6207,463.12457,0.2981,0.5474297,985212,697510.947893,17.98
6208,463.16096,0.4299,0.7893999,923151,697456.138103,26.46
6209,463.19735,0.3902,0.7166281,1022701,697401.345517,23.91
6210,463.23376,0.1822,0.3345717,956545,697346.537933,10.52
6211,463.86839,21.5199,39.5182304,976650,696392.470979,1384.0
6212,463.87556,0.3282,0.6026272,998095,696381.698882,19.91
6213,463.87799,0.1333,0.2447973,869767,696378.048692,7.37
6214,464.00479,0.1489,0.273497,919111,696187.749706,8.38
6215,464.01737,0.2371,0.4353734,982965,696168.873212,14.05
6216,464.02592,0.1308,0.2401971,1049433,696156.048501,7.21
6217,464.03035,0.3456,0.6347172,991846,696149.398458,21.04
6218,464.04117,0.2905,0.5334378,1054693,696133.163067,17.49
6219,464.04931,0.1297,0.2381329,1103337,696120.956816,7.14
6220,464.05242,0.1533,0.2815962,925005,696116.295306,8.66
6221,464.128,0.0926,0.1701081,943722,696002.929586,4.75
6222,464.16429,0.1281,0.2352792,1039350,695948.520787,7.04
6223,464.20069,0.1051,0.1930535,996608,695893.948772,5.56
6224,464.87174,2.1047,3.8650627,973799,694889.393878,134.27
6225,464.98876,0.1709,0.3139172,931444,694714.512922,9.79
6226,464.99115,0.1247,0.2290522,994724,694710.94296,6.82
6227,465.00885,0.2224,0.40837,930333,694684.509139,13.11
6228,465.00998,0.193,0.3543471,905848,694682.811412,11.21
6229,465.01266,0.0995,0.1826513,477978,694678.813955,5.19
6230,465.0252,0.4907,0.9010839,913169,694660.075291,30.38
6231,465.02989,0.1512,0.2777244,1013440,694653.073361,8.53
6232,465.03242,0.0951,0.1745998,457709,694649.302958,4.91
6233,465.03645,0.2659,0.4882565,904701,694643.272399,15.91
6234,465.04047,0.1594,0.2926745,960542,694637.271666,9.05
6235,465.04634,0.129,0.2368761,1225248,694628.507177,7.09
6236,465.04767,0.1259,0.2311264,822472,694626.523582,6.89
6237,465.06157,0.2436,0.4473081,813323,694605.760161,14.47
6238,465.06747,0.2024,0.3717203,924993,694596.948666,11.82
6239,465.07687,0.0958,0.1759585,617822,694582.905839,4.96
6240,465.10385,0.1983,0.3640803,856589,694542.604353,11.55
6241,465.14024,0.4066,0.7466716,942618,694488.267299,24.96
6242,465.17661,0.4133,0.7589083,957042,694433.967035,25.39
6243,465.21299,0.2634,0.48377,928069,694379.674526,15.75
6244,465.24942,0.1153,0.2117909,1066737,694325.29259,6.21
6245,465.86543,9.4144,17.2881413,968275,693407.180088,604.78
6246,465.87264,0.2544,0.4672107,870642,693396.460567,15.17
6247,465.87513,0.0929,0.1706747,687428,693392.747952,4.77
6248,465.9966,0.1207,0.2217387,908300,693212.009189,6.56
6249,466.012,0.0991,0.1819231,822226,693189.086499,5.17
6250,466.01637,0.113,0.2074856,762123,693182.59291,6.06
6251,466.02045,0.4574,0.8399574,899058,693176.522555,28.23
6252,466.02717,0.0957,0.1758296,1034652,693166.531622,4.95
6253,466.02858,0.1212,0.2226285,1036934,693164.432817,6.59
6254,466.03172,0.1792,0.3290816,882876,693159.760216,10.33
6255,466.03298,0.1626,0.2986568,996531,693157.892331,9.26
6256,466.03979,0.1117,0.2050604,1146646,693147.763535,5.98
6257,466.04832,0.1103,0.2025662,747762,693135.074253,5.89
6258,466.05684,0.1995,0.366389,870242,693122.395096,11.63
6259,466.1436,0.131,0.240625,981968,692993.386119,7.23
6260,466.8209,0.0953,0.1750038,1056717,691987.93806,4.93
6261,466.86879,0.9564,1.75624,990098,691916.943666,60.35
6262,466.98817,0.1039,0.190762,879715,691740.062166,5.48
6263,466.99684,0.1364,0.2504099,943515,691727.224795,7.57
6264,467.00449,0.3283,0.6029418,909964,691715.898475,19.93
6265,467.01568,0.2243,0.411889,931940,691699.321267,13.23
6266,467.0197,0.2151,0.3949805,867933,691693.366011,12.64
6267,467.02375,0.1205,0.2213571,878970,691687.370388,6.55
6268,467.02832,0.108,0.1983931,835529,691680.602948,5.75
6269,467.04085,0.5054,0.9281184,890322,691662.045034,31.32
6270,467.04671,0.1005,0.184469,1102804,691653.358118,5.26
6271,467.05209,0.253,0.4646089,930429,691645.39146,15.08
6272,467.05609,0.2095,0.3846509,967321,691639.466476,12.27
6273,467.062,0.1124,0.2064475,1003022,691630.725301,6.03
6274,467.07721,0.105,0.1928203,961447,691608.204025,5.55
6275,467.08313,0.1675,0.3075441,1074101,691599.426451,9.57
6276,467.11951,0.2602,0.4777319,1049225,691545.566827,15.54
6277,467.15588,0.3441,0.6319824,938333,691491.73433,20.94
6278,467.19226,0.2681,0.4923617,879876,691437.87943,16.05
6279,467.22865,0.1117,0.2050718,858825,691384.023483,5.98
6280,467.86248,2.332,4.2823224,953536,690447.373738,148.9
6281,467.95229,0.2115,0.38841,1055871,690314.857135,12.41
6282,467.99975,0.13,0.2386591,989464,690244.859791,7.16
6283,468.00386,0.1025,0.188168,838122,690238.799024,5.39
6284,468.01232,0.1636,0.300497,1039746,690226.318402,9.32
6285,468.02761,0.1953,0.3586431,943263,690203.768475,11.36
6286,468.0361,0.6028,1.1070284,976223,690191.256269,37.6
6287,468.04424,0.1089,0.2000123,1028736,690179.247239,5.8
6288,468.04733,0.229,0.4205306,969868,690174.688911,13.53
6289,468.05132,0.0951,0.1745594,922756,690168.804583,4.91
6290,468.07249,0.0975,0.1790145,1019825,690137.5978,5.07
6291,468.15926,0.1041,0.1910832,942330,690009.674128,5.49
6292,468.86583,0.2239,0.4111015,922858,688969.8407,13.2
6293,469.0076,0.0988,0.1814242,854052,688761.569862,5.15
6294,469.02012,0.7341,1.3480033,954627,688743.191466,46.04
6295,469.03134,0.4272,0.7844951,960722,688726.71359,26.29
6296,469.03538,0.2414,0.4433878,1004645,688720.786189,14.33
6297,469.03945,0.1383,0.2539771,822029,688714.808674,7.69
6298,469.04127,0.1359,0.2496183,1046219,688712.132194,7.54
6299,469.0426,0.1313,0.2411284,841604,688710.183989,7.24
6300,469.05652,0.1926,0.3536944,926380,688689.74263,11.19
6301,469.0624,0.1016,0.1865554,733784,688681.11212,5.33
6302,469.0677,0.1005,0.1845815,943820,688673.329657,5.26
6303,469.07176,0.1305,0.2397143,967581,688667.359097,7.19
6304,469.07758,0.1021,0.1874181,621079,688658.822629,5.36
6305,469.09881,0.1731,0.3178216,864508,688627.66125,9.93
6306,469.11402,0.1154,0.2118892,808282,688605.329652,6.22
6307,469.13515,0.1999,0.3670332,956371,688574.312314,11.66
6308,469.15036,0.112,0.2056855,1033116,688551.989136,6.0
6309,469.17152,0.2166,0.3976763,866387,688520.932457,12.73
6310,469.18682,0.1358,0.2494417,901237,688498.476362,7.53
6311,469.20791,0.1212,0.2226147,814358,688467.525953,6.59
6312,469.22317,0.1121,0.2059039,929064,688445.137955,6.01
6313,469.44345,0.0981,0.1801723,856825,688122.090046,5.11
6314,469.85955,0.3133,0.5752674,979272,687512.692531,18.96
6315,469.94938,0.457,0.8392942,942551,687381.284891,28.21
6316,469.99164,0.0977,0.1793916,1124326,687319.468556,5.08
