,M/z,Intensity,Relative,Resolution,Frequency,S/N
48086,715.56239,0.0155,0.1796673,726557,451438.047106,4.13
48087,715.58737,0.0152,0.1760752,340456,451422.282502,4.03
48088,715.59462,0.0186,0.2154572,673121,451417.711537,5.19
48089,715.59859,0.0291,0.3369364,720761,451415.206174,8.77
48090,715.61037,0.0161,0.186755,842916,451407.774152,4.34
48091,715.61294,0.0195,0.2256712,577767,451406.153773,5.49
48092,715.61692,0.0298,0.344382,714610,451403.643745,8.99
48093,715.63092,0.0149,0.1726751,480316,451394.814479,3.93
48094,715.63514,0.0291,0.3360173,702671,451392.150146,8.74
48095,715.65334,0.0177,0.2043831,735904,451380.669424,4.86
48096,715.67118,0.0183,0.2119024,606535,451369.417918,5.08
48097,716.03785,0.0167,0.1932836,674540,451138.273888,4.53
48098,716.04573,0.0227,0.2621014,687441,451133.311121,6.56
48099,716.05302,0.0181,0.2091152,731855,451128.719172,5.0
48100,716.06095,0.0233,0.2698382,538416,451123.720658,6.79
48101,716.06833,0.021,0.2431548,691206,451119.074197,6.0
48102,716.07407,0.0558,0.6452682,699463,451115.456952,17.86
48103,716.0757,0.0255,0.2946791,552989,451114.432582,7.52
48104,716.08214,0.0939,1.0859149,722827,451110.375159,30.85
48105,716.08345,0.0333,0.3849514,280929,451109.549292,10.18
48106,716.08671,0.031,0.3580207,537760,451107.49667,9.39
48107,716.08796,0.0149,0.1726139,190684,451106.707301,3.92
48108,716.08949,0.0156,0.1804016,428834,451105.740669,4.15
48109,716.09431,0.0257,0.2977659,529428,451102.708671,7.61
48110,716.09728,0.0225,0.2600193,608314,451100.83342,6.5
48111,716.10066,0.017,0.1961515,512766,451098.706346,4.62
48112,716.10481,0.0492,0.5688376,639190,451096.093612,15.61
48113,716.10626,0.0156,0.179989,246672,451095.180977,4.14
48114,716.11045,0.1091,1.2620196,710130,451092.537001,36.04
48115,716.11208,0.0387,0.4480636,604321,451091.513018,12.04
48116,716.11426,0.0152,0.1758294,538834,451090.140412,4.02
48117,716.11678,0.0152,0.1758544,779775,451088.554386,4.02
48118,716.11855,0.1386,1.60261,684287,451087.435859,46.08
48119,716.11985,0.0458,0.529629,828019,451086.620216,14.45
48120,716.12151,0.021,0.2424558,183300,451085.572637,5.98
48121,716.12301,0.0313,0.3624204,518860,451084.624171,9.52
48122,716.12454,0.0199,0.2299902,181763,451083.663222,5.62
48123,716.12569,0.0169,0.1950827,566384,451082.940463,4.59
48124,716.13093,0.0224,0.2594973,147716,451079.639757,6.49
48125,716.13174,0.0195,0.2260282,143777,451079.129528,5.5
48126,716.13366,0.0231,0.2675964,148703,451077.921376,6.72
48127,716.13739,0.0146,0.1693244,200306,451075.566554,3.83
48128,716.13955,0.0354,0.4090078,656090,451074.211082,10.89
48129,716.14112,0.0335,0.3872553,608131,451073.222927,10.25
48130,716.1468,0.0841,0.9726214,697378,451069.643856,27.51
48131,716.14819,0.0297,0.3436472,239156,451068.766651,8.97
48132,716.15494,0.1238,1.4321059,702875,451064.515957,41.06
48133,716.15616,0.0348,0.4022382,279893,451063.744896,10.69
48134,716.15797,0.0349,0.4039533,750141,451062.603544,10.74
48135,716.15951,0.0182,0.2107273,272983,451061.6355,5.05
48136,716.16098,0.0167,0.1926161,817648,451060.712361,4.51
48137,716.16808,0.0178,0.2061122,280623,451056.236097,4.91
48138,716.17601,0.03,0.3475236,670856,451051.247657,9.08
48139,716.1775,0.02,0.2317208,263458,451050.305829,5.67
48140,716.18325,0.0571,0.6608272,658266,451046.686146,18.32
48141,716.18476,0.0192,0.2222644,850553,451045.732574,5.39
48142,716.1913,0.0734,0.8490885,647579,451041.612405,23.87
48143,716.19266,0.0208,0.2409723,230974,451040.759664,5.94
48144,716.19448,0.0277,0.3203931,776064,451039.611966,8.28
48145,716.21239,0.0248,0.2867619,672762,451028.332523,7.29
48146,716.21965,0.0368,0.425444,717475,451023.758311,11.38
48147,716.22087,0.0172,0.1986269,978435,451022.994776,4.69
48148,716.22773,0.0475,0.5488627,653873,451018.675253,15.02
48149,716.23082,0.0219,0.2531674,643493,451016.728214,6.3
48150,716.24071,0.0149,0.1725038,356979,451010.496637,3.92
48151,716.24881,0.0156,0.1801307,680356,451005.395542,4.15
48152,716.256,0.0163,0.1885729,802919,451000.872314,4.39
48153,716.26416,0.0278,0.3220581,767288,450995.730624,8.33
48154,716.30052,0.0181,0.2095121,561438,450972.842688,5.01
48155,716.34732,0.016,0.1850252,589889,450943.378625,4.29
48156,716.58849,0.0188,0.2173141,699541,450791.608542,5.24
48157,716.60655,0.0221,0.2560307,547783,450780.243478,6.38
48158,716.61421,0.0157,0.1815418,637213,450775.430549,4.19
48159,716.62471,0.0195,0.2260706,430802,450768.8258,5.5
48160,716.64286,0.024,0.2773243,587119,450757.407366,7.01
48161,716.65737,0.0152,0.1760924,631558,450748.278462,4.03
48162,716.66095,0.017,0.1964661,643843,450746.025515,4.63
48163,716.66217,0.0165,0.191365,296469,450745.261569,4.48
48164,717.01612,0.0145,0.1676765,603211,450522.751573,3.78
48165,717.0217,0.0271,0.3129884,688516,450519.243355,8.06
48166,717.03691,0.0511,0.5909308,697973,450509.686981,16.26
48167,717.05258,0.0148,0.1713885,739756,450499.843238,3.89
48168,717.05806,0.1711,1.9786198,694530,450496.396206,57.17
48169,717.05934,0.0458,0.5302797,277964,450495.595744,14.47
48170,717.07333,0.0849,0.9820015,694147,450486.802163,27.79
48171,717.07468,0.032,0.3697039,825294,450485.959284,9.73
48172,717.07642,0.0278,0.3215178,678060,450484.862044,8.31
48173,717.07765,0.0166,0.1925359,311807,450484.087559,4.51
48174,717.07913,0.0193,0.2227632,609183,450483.160514,5.4
48175,717.08499,0.0238,0.2748803,656476,450479.477615,6.94
48176,717.08852,0.0166,0.192466,758675,450477.262009,4.51
48177,717.09446,0.3897,4.5069966,693251,450473.529921,131.72
48178,717.09576,0.107,1.2371944,258324,450472.714614,35.31
48179,717.10195,0.0208,0.2411132,600146,450468.822888,5.94
48180,717.10396,0.0204,0.2362194,234495,450467.561277,5.8
48181,717.10578,0.032,0.3702504,486772,450466.420812,9.75
48182,717.10726,0.0237,0.274655,909671,450465.49226,6.93
48183,717.10968,0.0747,0.8641321,656685,450463.970879,24.31
48184,717.11119,0.0225,0.2606603,652387,450463.017797,6.52
48185,717.1127,0.0423,0.4888929,551484,450462.071365,13.25
48186,717.11415,0.0188,0.217439,269793,450461.160597,5.25
48187,717.11556,0.0707,0.817346,681671,450460.27778,22.93
48188,717.117,0.0159,0.1836987,272064,450459.372802,4.25
48189,717.11915,0.0172,0.1993628,243619,450458.019335,4.71
48190,717.12032,0.0201,0.2320276,256837,450457.285861,5.68
48191,717.1217,0.0265,0.3060586,620315,450456.418086,7.86
48192,717.12509,0.0186,0.2149938,869659,450454.286805,5.17
48193,717.13084,0.4212,4.8721404,695030,450450.677517,142.48
48194,717.13223,0.1163,1.3446383,251353,450449.806148,38.48
48195,717.13411,0.0169,0.1952375,137032,450448.621577,4.59
48196,717.13834,0.0221,0.2561819,677600,450445.965031,6.39
48197,717.14046,0.0178,0.2062664,797842,450444.634458,4.92
48198,717.14217,0.0352,0.4066034,678320,450443.558677,10.82
48199,717.14365,0.0199,0.2296682,734126,450442.628372,5.61
48200,717.14611,0.0519,0.6006582,701494,450441.085536,16.54
48201,717.14901,0.0306,0.3537916,313006,450439.264454,9.27
48202,717.15038,0.0256,0.2959667,300560,450438.400926,7.56
48203,717.15195,0.0785,0.9084213,653538,450437.41773,25.62
48204,717.15331,0.017,0.1962857,584559,450436.560357,4.62
48205,717.15664,0.0225,0.2603787,441642,450434.473983,6.51
48206,717.15802,0.0215,0.2485024,719082,450433.603483,6.16
48207,717.16128,0.0172,0.1985338,632733,450431.559248,4.69
48208,717.16727,0.2871,3.3205848,697176,450427.798129,96.74
48209,717.16861,0.0829,0.9591197,248595,450426.951304,27.11
48210,717.17866,0.0309,0.3577339,693599,450420.643268,9.38
48211,717.18011,0.0223,0.2578524,665247,450419.733618,6.44
48212,717.1826,0.0277,0.3205737,607484,450418.168673,8.29
48213,717.18542,0.0207,0.2388684,558182,450416.395279,5.88
48214,717.18832,0.0513,0.5934919,696891,450414.574368,16.33
48215,717.20364,0.1742,2.0146406,669610,450404.95196,58.23
48216,717.2051,0.0579,0.66926,251761,450404.035133,18.57
48217,717.20708,0.0149,0.1721032,717456,450402.791342,3.91
48218,717.21501,0.0151,0.1742982,754837,450397.81215,3.97
48219,717.21661,0.0253,0.292946,607649,450396.808081,7.47
48220,717.21892,0.0162,0.186876,716940,450395.359715,4.34
48221,717.22475,0.0282,0.3265553,554670,450391.694617,8.46
48222,717.24005,0.1178,1.3628217,686840,450382.091565,39.01
48223,717.24125,0.0364,0.4210635,252854,450381.335004,11.25
48224,717.25303,0.0221,0.2558158,582546,450373.940631,6.38
48225,717.2612,0.0225,0.2599572,623720,450368.806686,6.5
48226,717.27641,0.0771,0.8922057,706643,450359.259609,25.14
48227,717.27777,0.0219,0.2531084,257120,450358.401064,6.3
48228,717.28941,0.0148,0.1716393,727574,450351.093362,3.89
48229,717.31277,0.0502,0.5803741,713770,450336.426872,15.95
48230,717.3492,0.0292,0.3377384,678174,450313.558034,8.79
48231,717.38573,0.02,0.2319012,729373,450290.629652,5.67
48232,717.59613,0.0286,0.3312119,712346,450158.598282,8.6
48233,717.60001,0.0166,0.1919597,661057,450156.168197,4.49
48234,717.60382,0.0216,0.2495582,420150,450153.774076,6.19
48235,717.61051,0.0185,0.2144774,539671,450149.581393,5.16
48236,717.61446,0.03,0.3465639,625769,450147.102468,9.05
48237,717.61815,0.0157,0.1817524,501343,450144.786354,4.19
48238,717.62198,0.0162,0.1875399,793723,450142.384719,4.36
48239,717.62878,0.0193,0.2233516,546668,450138.119642,5.42
48240,717.63248,0.0292,0.3374393,651947,450135.798805,8.78
48241,717.6363,0.015,0.1730271,675158,450133.403015,3.94
48242,717.6508,0.023,0.266396,607216,450124.304407,6.69
48243,717.66895,0.0214,0.24717,465739,450112.919426,6.12
48244,718.03229,0.0149,0.1728981,583231,449885.149739,3.93
48245,718.04027,0.0198,0.2292203,709403,449880.151716,5.59
48246,718.05341,0.023,0.2660672,682659,449871.917514,6.68
48247,718.0614,0.0496,0.5738732,753273,449866.911641,15.75
48248,718.06261,0.0201,0.2322157,302471,449866.154459,5.68
48249,718.06863,0.0315,0.3642776,707001,449862.379722,9.57
48250,718.0704,0.0176,0.2040155,698101,449861.27051,4.85
48251,718.07673,0.03,0.3468945,674836,449857.306096,9.06
48252,718.08422,0.0291,0.3364982,559809,449852.614215,8.76
48253,718.08713,0.0186,0.2150866,683921,449850.792278,5.18
48254,718.08971,0.0693,0.801569,679779,449849.174119,22.47
48255,718.09156,0.0319,0.3687103,519976,449848.018182,9.71
48256,718.09335,0.0157,0.1811638,669316,449846.895721,4.18
48257,718.09782,0.1148,1.3272815,715007,449844.096029,37.97
48258,718.09906,0.0359,0.415371,293435,449843.321627,11.08
48259,718.10093,0.0162,0.1873077,197501,449842.150505,4.36
48260,718.10236,0.0381,0.4411997,711432,449841.253269,11.84
48261,718.10377,0.0146,0.1688835,195008,449840.370965,3.81
48262,718.10499,0.0303,0.3502084,708072,449839.601408,9.16
48263,718.10984,0.0232,0.2685961,582451,449836.566769,6.75
48264,718.11135,0.0188,0.2172987,738774,449835.620656,5.24
48265,718.11311,0.0295,0.3416739,630524,449834.520007,8.91
48266,718.11436,0.0164,0.1902308,1010653,449833.735634,4.44
48267,718.11627,0.0165,0.1910672,871259,449832.539656,4.47
48268,718.11886,0.0165,0.1903873,632477,449830.91425,4.45
48269,718.12065,0.0302,0.3492914,668826,449829.791352,9.13
48270,718.12197,0.0155,0.1796887,250605,449828.969127,4.13
48271,718.12612,0.0883,1.0214244,705042,449826.369376,28.95
48272,718.1278,0.042,0.4852977,559518,449825.315097,13.14
48273,718.12994,0.0166,0.1916455,588690,449823.972742,4.48
48274,718.13426,0.1221,1.4123399,715142,449821.269745,40.47
48275,718.13553,0.0348,0.4024368,283494,449820.475616,10.7
48276,718.13734,0.0231,0.2671456,276416,449819.34096,6.71
48277,718.13868,0.0242,0.2802899,283343,449818.500171,7.1
48278,718.14131,0.0269,0.3112943,765920,449816.854622,8.01
48279,718.14617,0.0207,0.2394424,499624,449813.810092,5.89
48280,718.14956,0.0177,0.2044872,540059,449811.686522,4.86
48281,718.15265,0.0202,0.2332744,731950,449809.752245,5.71
48282,718.15517,0.0182,0.2107904,759048,449808.172704,5.05
48283,718.15681,0.019,0.219619,520724,449807.142249,5.31
48284,718.1625,0.0694,0.8028263,731873,449803.582191,22.5
48285,718.16397,0.0247,0.2861832,226597,449802.658399,7.27
48286,718.16752,0.0155,0.179033,356854,449800.436661,4.11
48287,718.17063,0.1024,1.1849883,731732,449798.486582,33.77
48288,718.17188,0.0331,0.383081,788501,449797.702877,10.13
48289,718.17379,0.0294,0.3402916,702818,449796.511541,8.87
48290,718.17527,0.0162,0.1877039,289390,449795.581258,4.37
48291,718.18283,0.0174,0.2012561,244448,449790.850388,4.77
48292,718.18911,0.0146,0.1689594,797685,449786.914639,3.82
48293,718.19177,0.0154,0.178016,692961,449785.245766,4.08
48294,718.19889,0.0394,0.4562485,645525,449780.786957,12.29
48295,718.20039,0.0197,0.2275744,752084,449779.848095,5.54
48296,718.207,0.0683,0.7903036,671991,449775.708769,22.14
48297,718.2083,0.0197,0.2280289,227353,449774.898173,5.56
48298,718.21015,0.0224,0.2589691,733636,449773.734764,6.47
48299,718.22806,0.0175,0.2023534,549833,449762.521596,4.8
48300,718.23524,0.0304,0.3520463,613469,449758.022303,9.21
48301,718.24335,0.0432,0.4997649,672563,449752.944904,13.57
48302,718.27982,0.032,0.3704536,598523,449730.108305,9.76
48303,718.31607,0.0207,0.2396712,738492,449707.411958,5.9
48304,718.58584,0.0148,0.1706683,637997,449538.581031,3.87
48305,718.59347,0.0207,0.2394291,599616,449533.808882,5.89
48306,718.60401,0.0221,0.2554644,673393,449527.213462,6.37
48307,718.6075,0.0172,0.1991256,590725,449525.030139,4.71
48308,718.61169,0.0249,0.2876282,593715,449522.413893,7.31
48309,718.61808,0.02,0.2312683,623936,449518.417147,5.65
48310,718.62209,0.0278,0.3212132,739891,449515.905743,8.3
48311,718.62979,0.0185,0.2144187,560501,449511.087333,5.16
48312,718.63631,0.0252,0.2909887,541016,449507.013869,7.41
48313,718.64033,0.0298,0.3447215,686816,449504.498828,9.0
48314,718.64821,0.0145,0.1675473,343509,449499.56951,3.77
48315,718.65857,0.0237,0.2738011,760548,449493.086168,6.91
48316,718.7437,0.0148,0.1712109,452457,449439.847575,3.88
48317,719.01624,0.0326,0.3767366,640202,449269.487558,9.94
48318,719.0373,0.0439,0.5076312,731969,449256.326212,13.8
48319,719.03872,0.0197,0.227904,762472,449255.438601,5.55
48320,719.05258,0.0882,1.0201684,675893,449246.778461,28.91
48321,719.05411,0.0285,0.3294449,242906,449245.826375,8.55
48322,719.06195,0.0171,0.197835,509297,449240.925435,4.67
48323,719.07373,0.2051,2.3728256,712780,449233.566441,68.79
48324,719.07507,0.0634,0.7333908,239483,449232.727005,20.46
48325,719.08149,0.0317,0.3667166,593592,449228.717501,9.65
48326,719.08314,0.0144,0.1665835,668127,449227.686641,3.75
48327,719.08523,0.0158,0.1830599,551715,449226.384626,4.23
48328,719.08901,0.1219,1.4102095,681955,449224.021146,40.41
48329,719.09055,0.0359,0.4155915,696410,449223.055991,11.09
48330,719.09213,0.0306,0.3538789,501087,449222.06831,9.27
48331,719.09345,0.0204,0.2360481,271190,449221.249589,5.79
48332,719.09484,0.0234,0.270961,642259,449220.379479,6.82
48333,719.09946,0.0254,0.2941315,678372,449217.49506,7.51
48334,719.10057,0.0231,0.2670236,773043,449216.79806,6.71
48335,719.11016,0.3775,4.3662891,683491,449210.809548,127.57
48336,719.11155,0.112,1.2949044,245423,449209.941637,37.01
48337,719.11762,0.0312,0.3612577,607394,449206.14636,9.49
48338,719.11891,0.0214,0.2480434,244188,449205.33899,6.15
48339,719.12149,0.0294,0.3406128,622171,449203.729539,8.88
48340,719.12308,0.0203,0.2351311,736049,449202.738706,5.77
48341,719.12535,0.0928,1.0729055,698991,449201.317393,30.47
48342,719.12668,0.0304,0.3516901,247319,449200.487235,9.2
48343,719.12832,0.0327,0.3787665,582496,449199.464516,10.0
48344,719.12986,0.0209,0.241705,280710,449198.501232,5.96
48345,719.13129,0.0308,0.3567376,691825,449197.605691,9.35
48346,719.13588,0.0269,0.3111685,456863,449194.739908,8.01
48347,719.13718,0.0241,0.278334,705345,449193.926377,7.04
48348,719.14653,0.3625,4.1927032,689631,449188.089127,122.45
48349,719.14786,0.1028,1.1885986,254380,449187.257458,33.88
48350,719.14976,0.0151,0.1751697,118475,449186.071504,4.0
48351,719.15395,0.0165,0.1908433,632450,449183.456331,4.46
48352,719.15583,0.0168,0.1948368,491804,449182.282968,4.58
48353,719.15784,0.0359,0.4147429,704522,449181.02639,11.06
48354,719.15931,0.0211,0.2445615,622804,449180.105556,6.04
48355,719.1618,0.0575,0.6650926,648472,449178.552769,18.44
48356,719.16318,0.024,0.2779077,767820,449177.687212,7.03
48357,719.16438,0.0169,0.1954309,303663,449176.93777,4.6
48358,719.1652,0.0194,0.2247083,313647,449176.428915,5.46
48359,719.16593,0.0149,0.1721925,296180,449175.970073,3.91
48360,719.16743,0.033,0.3818075,651467,449175.035693,10.09
48361,719.17229,0.0166,0.1915093,466138,449172.000863,4.48
48362,719.17356,0.0236,0.2731629,615284,449171.203656,6.89
48363,719.17512,0.0147,0.1696515,264773,449170.229654,3.84
48364,719.17701,0.0164,0.1897293,420195,449169.053977,4.43
48365,719.18289,0.2575,2.9781048,694824,449165.376202,86.64
48366,719.18424,0.0735,0.8506485,245781,449164.536422,23.91
48367,719.19419,0.0213,0.2469371,613809,449158.32304,6.11
48368,719.19587,0.0166,0.1915609,587113,449157.27387,4.48
48369,719.19815,0.0381,0.4408801,595824,449155.847142,11.83
48370,719.20117,0.0158,0.1824233,313206,449153.959715,4.21
48371,719.2039,0.0243,0.2811326,663197,449152.256644,7.12
48372,719.21146,0.0166,0.1918495,281448,449147.534452,4.49
48373,719.21928,0.1638,1.894178,680309,449142.650896,54.68
48374,719.22058,0.0418,0.483266,247526,449141.839231,13.08
48375,719.23063,0.0197,0.2273719,582846,449135.565748,5.54
48376,719.23221,0.0197,0.2274612,711473,449134.576967,5.54
48377,719.23452,0.0263,0.3042025,741472,449133.137505,7.8
48378,719.24011,0.0167,0.193379,638157,449129.643724,4.54
48379,719.25564,0.1145,1.3249203,735292,449119.947771,37.9
48380,719.2569,0.0324,0.374406,255683,449119.162557,9.87
48381,719.271,0.0187,0.2158886,611121,449110.356759,5.2
48382,719.27663,0.0155,0.1797773,635516,449106.841369,4.13
48383,719.29204,0.076,0.879501,692019,449097.215354,24.76
48384,719.29382,0.017,0.1961765,224475,449096.107637,4.62
48385,719.32842,0.0449,0.5196698,629707,449074.503888,14.16
48386,719.36488,0.017,0.1963491,547444,449051.746825,4.62
48387,719.5698,0.0148,0.1710003,710488,448923.859661,3.88
48388,719.59352,0.0206,0.2385019,618289,448909.063822,5.87
48389,719.59734,0.0173,0.2002596,506982,448906.68009,4.74
48390,719.60119,0.0229,0.2649274,646178,448904.273944,6.65
48391,719.60486,0.0156,0.1809223,502651,448901.98765,4.17
48392,719.61177,0.0251,0.2907883,616984,448897.676029,7.41
48393,719.61532,0.0178,0.205349,607749,448895.460331,4.89
48394,719.61997,0.0177,0.2050057,491193,448892.563137,4.88
48395,719.62595,0.015,0.1737556,684367,448888.831185,3.96
48396,719.63002,0.0243,0.2806969,724720,448886.291239,7.11
48397,719.63381,0.0162,0.1868287,440099,448883.931039,4.34
48398,719.63756,0.0236,0.2728182,724495,448881.586695,6.88
48399,719.64815,0.0235,0.2721316,724238,448874.981616,6.86
48400,719.65575,0.0164,0.1892014,556916,448870.240803,4.41
48401,719.67416,0.0146,0.1687915,768133,448858.762567,3.81
48402,719.70271,0.0146,0.1687104,591290,448840.952012,3.81
48403,720.04782,0.0278,0.3216908,717699,448625.826639,8.32
48404,720.05594,0.0308,0.3557382,622410,448620.766298,9.32
48405,720.06763,0.0144,0.1670708,610313,448613.48299,3.76
48406,720.06908,0.0278,0.3220069,621134,448612.581134,8.33
48407,720.07096,0.0202,0.2331327,508589,448611.410316,5.71
48408,720.0771,0.0602,0.6957923,667539,448607.586118,19.35
48409,720.07825,0.0207,0.2397481,287556,448606.864656,5.9
48410,720.08177,0.0199,0.2300662,819395,448604.672942,5.62
48411,720.08429,0.0403,0.4656835,762425,448603.103068,12.56
48412,720.08549,0.0147,0.1697873,224414,448602.355826,3.84
48413,720.08921,0.0234,0.270748,649666,448600.041228,6.82
48414,720.09233,0.046,0.5321015,715294,448598.092681,14.52
48415,720.09368,0.0162,0.187857,285196,448597.256934,4.37
48416,720.09981,0.0347,0.4015593,759692,448593.43712,10.67
48417,720.10097,0.0149,0.1727788,195337,448592.713779,3.93
48418,720.10539,0.063,0.7286665,720000,448589.958193,20.32
48419,720.10714,0.0431,0.4986336,578523,448588.866018,13.54
48420,720.10919,0.0211,0.2438229,584477,448587.592416,6.02
48421,720.11353,0.1209,1.3983331,701789,448584.890037,40.06
48422,720.1149,0.0316,0.3651308,253613,448584.035754,9.6
48423,720.11798,0.026,0.3002128,337219,448582.114912,7.69
48424,720.1206,0.0447,0.5168801,754705,448580.481615,14.07
48425,720.12181,0.0165,0.1910252,241590,448579.73145,4.47
48426,720.12561,0.0374,0.4325334,646698,448577.363086,11.59
48427,720.12687,0.0168,0.1942787,534910,448576.579607,4.56
48428,720.12876,0.036,0.4159872,729890,448575.402226,11.1
48429,720.12995,0.0204,0.2359122,321845,448574.661083,5.79
48430,720.13208,0.0161,0.1862843,723160,448573.334473,4.33
48431,720.13619,0.0257,0.2968324,691672,448570.774316,7.59
48432,720.13733,0.0162,0.1872246,262383,448570.059819,4.35
48433,720.14178,0.0703,0.8136857,678605,448567.290163,22.82
48434,720.14345,0.0391,0.4520434,614212,448566.249723,12.16
48435,720.14556,0.0175,0.2019659,849662,448564.939284,4.79
48436,720.14987,0.1146,1.3251828,687550,448562.253802,37.91
48437,720.15132,0.0298,0.3447747,691757,448561.350458,9.0
48438,720.15283,0.0223,0.2582319,818861,448560.411005,6.45
48439,720.15439,0.015,0.1737056,279999,448559.435922,3.96
48440,720.15695,0.0269,0.3109038,657245,448557.842423,8.0
48441,720.16207,0.0242,0.2796543,580260,448554.654401,7.08
48442,720.16506,0.029,0.3359004,621883,448552.789211,8.74
48443,720.17255,0.0183,0.2113651,653309,448548.124854,5.07
48444,720.17816,0.0551,0.6376595,646268,448544.631194,17.63
48445,720.17959,0.0269,0.3112178,728009,448543.737289,8.01
48446,720.18627,0.0868,1.0044801,712422,448539.580636,28.45
48447,720.18756,0.0313,0.3622276,786553,448538.77883,9.51
48448,720.1893,0.0244,0.2823594,806879,448537.690173,7.16
48449,720.19326,0.016,0.1845088,724924,448535.227237,4.27
48450,720.19843,0.0213,0.2468897,293958,448532.00847,6.11
48451,720.2015,0.02,0.2309047,471198,448530.091873,5.64
48452,720.20474,0.0172,0.1989197,649222,448528.074481,4.7
48453,720.21455,0.0411,0.4759501,656571,448521.970021,12.87
48454,720.22261,0.0656,0.7591332,691836,448516.947933,21.22
48455,720.22392,0.0151,0.1744181,486653,448516.128904,3.98
48456,720.22567,0.0197,0.22732,669789,448515.044841,5.54
48457,720.25085,0.0244,0.2823936,858346,448499.361487,7.16
48458,720.25901,0.0366,0.4230383,760701,448494.280288,11.31
48459,720.29538,0.0296,0.3421625,729147,448471.633967,8.92
48460,720.33401,0.0155,0.1793577,710759,448447.584824,4.12
48461,720.55576,0.0149,0.1728945,627553,448309.570288,3.93
48462,720.57265,0.0165,0.1908868,784796,448299.060537,4.46
48463,720.58685,0.0158,0.1822937,420864,448290.225644,4.21
48464,720.59083,0.028,0.3241746,524211,448287.754124,8.39
48465,720.59754,0.0162,0.1873586,388520,448283.575077,4.36
48466,720.60507,0.0197,0.2274433,698762,448278.891175,5.54
48467,720.60906,0.023,0.2657794,700755,448276.41256,6.67
48468,720.61974,0.0211,0.2444927,726083,448269.769416,6.04
48469,720.62721,0.0162,0.1878073,546365,448265.11881,4.37
48470,720.63388,0.0167,0.1934357,569854,448260.972486,4.54
48471,720.63795,0.0209,0.2413046,645037,448258.44037,5.95
48472,720.64546,0.0201,0.2322342,622771,448253.770498,5.68
48473,720.64668,0.0162,0.1869136,756628,448253.006836,4.35
48474,720.65595,0.015,0.1729834,375746,448247.245926,3.93
48475,721.00278,0.015,0.173947,529653,448031.6134,3.96
48476,721.03189,0.0559,0.6467455,672561,448013.528757,17.9
48477,721.04711,0.0174,0.201668,617507,448004.069801,4.78
48478,721.05299,0.0761,0.8800985,709097,448000.414486,24.78
48479,721.05429,0.025,0.2895668,263928,447999.605687,7.37
48480,721.0683,0.1373,1.5876176,657649,447990.906484,45.64
48481,721.06962,0.0377,0.4362326,242560,447990.084083,11.7
48482,721.07875,0.0235,0.2721921,763436,447984.413802,6.86
48483,721.07985,0.019,0.2197141,925091,447983.728729,5.31
48484,721.08941,0.2636,3.0486932,694651,447977.791438,88.72
48485,721.09081,0.0763,0.881975,657814,447976.921396,24.84
48486,721.09241,0.0152,0.1757582,122134,447975.922964,4.02
48487,721.09696,0.0343,0.3964185,654588,447973.100111,10.52
48488,721.0988,0.0192,0.2224122,356158,447971.952716,5.39
48489,721.10205,0.0178,0.2061511,683399,447969.937364,4.91
48490,721.10465,0.1587,1.8360513,688548,447968.318026,52.97
48491,721.10606,0.0566,0.6542971,710377,447967.444927,18.13
48492,721.10749,0.0291,0.3365941,599870,447966.556407,8.76
48493,721.109,0.016,0.1849347,127592,447965.617482,4.29
48494,721.11027,0.0173,0.1995876,219526,447964.82829700003,4.72
48495,721.11206,0.0157,0.1819429,212104,447963.718646,4.2
48496,721.11419,0.0189,0.2188575,362133,447962.396006,5.29
48497,721.11517,0.0341,0.3941272,847033,447961.787497,10.45
48498,721.11633,0.0369,0.4268024,824577,447961.067617,11.42
48499,721.11736,0.0187,0.2164544,315772,447960.426618,5.22
48500,721.1224,0.0173,0.200032,417712,447957.292109,4.73
48501,721.12576,0.3644,4.2147779,695433,447955.207221,123.1
48502,721.12707,0.1015,1.1742685,246996,447954.393736,33.46
48503,721.12894,0.0186,0.2157039,139904,447953.23096,5.19
48504,721.1334,0.032,0.3701034,548189,447950.461848,9.75
48505,721.13495,0.0179,0.2070267,605320,447949.496083,4.94
48506,721.13716,0.027,0.312713,572359,447948.128006,8.05
48507,721.14097,0.1328,1.5363925,667547,447945.757897,44.13
48508,721.14249,0.0379,0.4384848,244170,447944.811362,11.76
48509,721.14387,0.0201,0.2320725,749246,447943.955133,5.68
48510,721.14529,0.0192,0.2221836,777644,447943.078154,5.38
48511,721.14675,0.0224,0.2595493,683631,447942.16555,6.49
48512,721.1506,0.0194,0.2246196,437631,447939.778099,5.46
48513,721.1514,0.0201,0.2319985,442300,447939.277622,5.67
48514,721.15263,0.034,0.3938422,723091,447938.517723,10.45
48515,721.15895,0.0175,0.2022186,735107,447934.589676,4.8
48516,721.16214,0.3185,3.683418,703853,447932.606738,107.43
48517,721.16347,0.0816,0.9443286,248476,447931.783963,26.68
48518,721.16521,0.0204,0.2359017,138959,447930.700695,5.79
48519,721.16965,0.02,0.2316107,342970,447927.941564,5.66
48520,721.1734,0.0296,0.3427345,612555,447925.61497,8.94
48521,721.17744,0.0878,1.0161268,712199,447923.10768,28.79
48522,721.17881,0.0242,0.2801138,254579,447922.257252,7.09
48523,721.1816,0.0178,0.2055977,365694,447920.523244,4.9
48524,721.18316,0.0205,0.236974,566713,447919.553631,5.82
