,m/z,I,S/N,Res.,I %
4414,332.05376,3978742,9.0,637074,1.4
4415,332.05649,6232568,15.1,584940,2.1
4416,332.06454,3736062,8.3,589500,1.3
4417,332.06898,5243393,12.4,552288,1.8
4418,332.07745,3633671,8.0,482548,1.2
4419,332.08553,8229389,20.6,519940,2.8
4420,332.09273,3146259,6.7,513561,1.1
4421,332.15846,2356291,4.5,634493,0.8
4422,332.18079,2216275,4.1,601365,0.8
4423,332.2524,7314056,18.1,512036,2.5
4424,332.37845,2395621,4.6,564948,0.8
4425,332.42694,2284552,4.3,512890,0.8
4426,332.53008,2274132,4.3,427991,0.8
4427,332.66981,2197435,4.1,698816,0.7
4428,332.68354,2202053,4.1,662548,0.8
4429,332.80204,2397469,4.6,584734,0.8
4430,332.87064,2236495,4.2,700590,0.8
4431,332.93082,2651259,5.3,641191,0.9
4432,332.9807,2275488,4.3,532431,0.8
4433,333.0041,7791794,19.4,514404,2.7
4434,333.02506,7536833,18.7,448663,2.6
4435,333.02779,2631363,5.3,569054,0.9
4436,333.03588,2683081,5.4,846639,0.9
4437,333.04038,20567244,54.4,516015,7.0
4438,333.04628,22967504,61.0,532345,7.8
4439,333.04738,2325713,4.4,1054443,0.8
4440,333.05568,5907672,14.2,592714,2.0
4441,333.06161,80364760,218.2,496037,27.4
4442,333.07687,9799911,24.9,515317,3.3
4443,333.0979,7015671,17.3,557057,2.4
4444,333.10613,2187261,4.1,555090,0.7
4445,333.10862,2527998,5.0,742076,0.9
4446,333.1137,2438402,4.7,881220,0.8
4447,333.13245,2238736,4.2,729821,0.8
4448,333.13437,5036306,11.9,555142,1.7
4449,333.17067,3828524,8.6,483277,1.3
4450,333.20088,2323266,4.4,667757,0.8
4451,333.20714,9921863,25.2,520405,3.4
4452,333.24347,2828642,5.8,658132,1.0
4453,333.27985,2661245,5.4,671735,0.9
4454,333.48389,2212371,4.1,602766,0.8
4455,333.51346,2175529,4.0,745199,0.7
4456,333.65381,2381969,4.6,652016,0.8
4457,333.66368,2168472,4.0,800786,0.7
4458,333.71551,2550974,5.1,658573,0.9
4459,333.9849,2224517,4.2,584197,0.8
4460,333.99983,2513808,5.0,465258,0.9
4461,334.01189,8491929,21.3,528254,2.9
4462,334.01284,2287770,4.3,610538,0.8
4463,334.01954,2243487,4.2,664536,0.8
4464,334.0299,2226087,4.2,669109,0.8
4465,334.03289,2232233,4.2,664661,0.8
4466,334.03569,8635307,21.7,523583,2.9
4467,334.03809,2488749,4.9,563191,0.8
4468,334.0438,4387761,10.1,466745,1.5
4469,334.0482,9895860,25.2,524802,3.4
4470,334.04949,2997173,6.3,589505,1.0
4471,334.05088,2518966,5.0,388223,0.9
4472,334.05669,3471290,7.6,711499,1.2
4473,334.05866,2877372,5.9,614836,1.0
4474,334.06482,12652480,32.7,502708,4.3
4475,334.06943,3040452,6.4,425315,1.0
4476,334.07201,4560838,10.6,575442,1.6
4477,334.08022,2986956,6.2,688269,1.0
4478,334.08461,3400655,7.4,535038,1.2
4479,334.13753,2308598,4.4,783142,0.8
4480,334.20435,2188839,4.1,808125,0.7
4481,334.23348,2194493,4.1,696531,0.7
4482,334.65221,2230643,4.2,550904,0.8
4483,334.79373,2246620,4.2,598806,0.8
4484,334.98336,2517608,5.0,667002,0.9
4485,335.00443,4495992,10.4,639964,1.5
4486,335.01964,23050882,61.2,514812,7.9
4487,335.0323,2228620,4.2,563268,0.8
4488,335.03492,4364942,10.0,488744,1.5
4489,335.04086,6139539,14.9,401029,2.1
4490,335.04358,3060885,6.4,487589,1.0
4491,335.0516,2410139,4.7,697160,0.8
4492,335.05615,21752478,57.6,490867,7.4
4493,335.06199,3981986,9.0,525689,1.4
4494,335.0673,3092646,6.5,444018,1.1
4495,335.07137,4977833,11.7,482915,1.7
4496,335.07716,5709486,13.7,572362,1.9
4497,335.09237,8902329,22.4,475010,3.0
4498,335.11375,3944137,8.9,397628,1.3
4499,335.12895,2945748,6.1,555303,1.0
4500,335.14294,2192606,4.1,587245,0.7
4501,335.14986,4556516,10.5,605290,1.6
4502,335.18641,5302015,12.6,494322,1.8
4503,335.20757,2376974,4.6,659950,0.8
4504,335.22271,5485338,13.1,538882,1.9
4505,335.25922,4199221,9.6,533823,1.4
4506,335.29541,2960719,6.2,633597,1.0
4507,335.41866,2176427,4.0,440375,0.7
4508,335.47933,2201560,4.1,576989,0.8
4509,335.55416,2463247,4.8,535689,0.8
4510,335.84142,2282212,4.3,609199,0.8
4511,335.99111,2588500,5.1,658125,0.9
4512,336.01226,2257763,4.2,625455,0.8
4513,336.01496,5408101,12.8,555726,1.8
4514,336.0231,3265387,7.0,546846,1.1
4515,336.02759,9403759,23.7,500265,3.2
4516,336.03607,2802037,5.7,560504,1.0
4517,336.04279,4870522,11.3,555738,1.7
4518,336.05129,8254848,20.5,535794,2.8
4519,336.05939,3421062,7.4,591399,1.2
4520,336.06378,5398922,12.8,549939,1.8
4521,336.06661,2864012,5.9,577283,1.0
4522,336.07461,2340242,4.4,626436,0.8
4523,336.08768,3737499,8.2,419949,1.3
4524,336.09583,3083681,6.5,594486,1.1
4525,336.10033,3113893,6.5,647057,1.1
4526,336.1843,2481635,4.8,350697,0.8
4527,336.29966,2213433,4.1,632144,0.8
4528,336.49084,2391751,4.6,549325,0.8
4529,336.50697,2790611,5.7,637890,1.0
4530,336.53664,2580713,5.1,508494,0.9
4531,336.82527,2357696,4.5,581811,0.8
4532,336.90142,2222584,4.1,533610,0.8
4533,336.9884,2414649,4.6,662962,0.8
4534,336.99897,11245633,28.7,511483,3.8
4535,337.02022,4542033,10.4,536557,1.5
4536,337.02285,2756691,5.6,584131,0.9
4537,337.02464,2845780,5.8,553741,1.0
4538,337.02749,5260374,12.4,581974,1.8
4539,337.03527,27074652,71.7,490214,9.2
4540,337.04653,3912804,8.7,634066,1.3
4541,337.05049,17801320,46.5,502599,6.1
4542,337.05637,5980268,14.3,561965,2.0
4543,337.06195,2496624,4.9,606823,0.9
4544,337.07176,19687544,51.6,479917,6.7
4545,337.07778,2894972,5.9,581497,1.0
4546,337.08244,2677119,5.4,440007,0.9
4547,337.08699,2957954,6.1,502516,1.0
4548,337.09288,4902023,11.4,563191,1.7
4549,337.10659,2280593,4.3,757954,0.8
4550,337.10806,10373266,26.3,526912,3.5
4551,337.12924,2444706,4.7,442185,0.8
4552,337.14451,2687661,5.4,556347,0.9
4553,337.14981,2417585,4.6,582417,0.8
4554,337.15181,3683507,8.1,538141,1.3
4555,337.16564,3487933,7.6,748006,1.2
4556,337.20197,5180632,12.2,592479,1.8
4557,337.2054,6964443,17.0,551942,2.4
4558,337.23843,7469299,18.4,547681,2.5
4559,337.2747,5735694,13.7,458272,2.0
4560,337.3112,13709609,35.4,475606,4.7
4561,337.31426,2356012,4.5,741877,0.8
4562,337.58869,3118584,6.6,633984,1.1
4563,337.91452,2270443,4.2,521198,0.8
4564,338.00685,4905776,11.4,533876,1.7
4565,338.02201,2729275,5.5,652551,0.9
4566,338.03057,8861506,22.2,451361,3.0
4567,338.03873,4195144,9.5,483554,1.4
4568,338.0417,2341706,4.4,713892,0.8
4569,338.04313,7311179,18.0,477483,2.5
4570,338.04579,4718413,10.9,508094,1.6
4571,338.04913,2196048,4.0,596099,0.7
4572,338.05175,2364497,4.5,442927,0.8
4573,338.05396,5854035,14.0,568123,2.0
4574,338.05845,15405910,40.0,489599,5.3
4575,338.06703,6839133,16.7,510981,2.3
4576,338.07507,3248995,6.9,577416,1.1
4577,338.07965,5699430,13.6,441093,1.9
4578,338.08224,3110248,6.5,537906,1.1
4579,338.1034,3996536,8.9,566250,1.4
4580,338.11044,2433661,4.7,389002,0.8
4581,338.12584,2301065,4.3,445401,0.8
4582,338.24163,2334175,4.4,714189,0.8
4583,338.31422,2183957,4.0,418030,0.7
4584,338.50678,2448293,4.7,503194,0.8
4585,338.62062,2191610,4.0,725436,0.7
4586,338.86241,2238639,4.2,504229,0.8
4587,338.88089,2438077,4.7,618453,0.8
4588,338.99955,2580501,5.1,607980,0.9
4589,339.01462,27551264,73.0,500309,9.4
4590,339.02461,2483240,4.8,594514,0.8
4591,339.02586,4113961,9.3,571643,1.4
4592,339.0298,9686572,24.4,532576,3.3
4593,339.05095,27481660,72.8,480568,9.4
4594,339.05359,4582974,10.5,552840,1.6
4595,339.06175,2975300,6.2,753074,1.0
4596,339.06631,19830344,52.0,489919,6.8
4597,339.07224,4031052,9.0,495510,1.4
4598,339.0874,24286806,64.1,487786,8.3
4599,339.09319,5648988,13.4,548235,1.9
4600,339.10845,3183207,6.7,562605,1.1
4601,339.12375,5192818,12.2,470599,1.8
4602,339.12948,2185847,4.0,424024,0.7
4603,339.14489,3810434,8.4,558877,1.3
4604,339.18127,5290653,12.5,514856,1.8
4605,339.19648,3195561,6.8,515642,1.1
4606,339.1999,11669163,29.8,483668,4.0
4607,339.20376,3230894,6.9,500028,1.1
4608,339.21775,4818617,11.2,458671,1.6
4609,339.23293,2352324,4.5,655884,0.8
4610,339.25396,10768083,27.4,517545,3.7
4611,339.29049,14112495,36.5,492436,4.8
4612,339.32674,104732424,282.9,490249,35.7
4613,339.52631,2723743,5.5,532036,0.9
4614,339.61818,2561508,5.0,537129,0.9
4615,339.61944,2363365,4.5,469953,0.8
4616,339.63652,2250994,4.2,597325,0.8
4617,339.67064,2494987,4.9,497163,0.9
4618,339.7049,2225957,4.1,532476,0.8
4619,340.00153,2256387,4.2,501408,0.8
4620,340.00998,7002378,17.1,461374,2.4
4621,340.0128,2900236,6.0,549557,1.0
4622,340.018,3511567,7.6,670056,1.2
4623,340.02251,5990675,14.4,514455,2.0
4624,340.0251,2517781,4.9,642967,0.9
4625,340.03007,2358553,4.5,473704,0.8
4626,340.03763,11329822,28.9,503931,3.9
4627,340.04613,8342821,20.8,523761,2.8
4628,340.05297,3761450,8.3,481493,1.3
4629,340.05432,4763947,11.0,543064,1.6
4630,340.05872,6138158,14.8,480037,2.1
4631,340.0615,4281648,9.7,504230,1.5
4632,340.06956,3782454,8.4,540564,1.3
4633,340.07417,4479290,10.3,565655,1.5
4634,340.07703,2186556,4.0,444898,0.7
4635,340.08265,5924160,14.2,562460,2.0
4636,340.09083,3555654,7.7,582583,1.2
4637,340.09523,7547209,18.6,525585,2.6
4638,340.11695,2205530,4.1,628413,0.8
4639,340.20321,3087258,6.5,457372,1.1
4640,340.21358,2631074,5.2,591007,0.9
4641,340.25742,2997699,6.2,576375,1.0
4642,340.27795,2205394,4.1,555989,0.8
4643,340.29388,3309022,7.1,610793,1.1
4644,340.3301,22972922,60.6,461799,7.8
4645,340.51592,2229189,4.1,392103,0.8
4646,340.62375,2223318,4.1,487529,0.8
4647,340.99378,14390251,37.2,497574,4.9
4648,341.03032,29719558,78.9,476650,10.1
4649,341.03295,4468745,10.2,505129,1.5
4650,341.03802,2241036,4.2,713011,0.8
4651,341.041,2958351,6.1,731641,1.0
4652,341.04552,25299986,66.9,475729,8.6
4653,341.05143,3070998,6.4,642976,1.0
4654,341.05676,2978586,6.2,456520,1.0
4655,341.06659,35421216,94.4,497288,12.1
4656,341.0693,2278436,4.3,629534,0.8
4657,341.08193,6230061,15.0,510381,2.1
4658,341.10308,29617214,78.6,497168,10.1
4659,341.10896,10714177,27.2,518638,3.7
4660,341.1143,3690054,8.1,480456,1.3
4661,341.1183,2323529,4.4,688272,0.8
4662,341.1393,4696152,10.8,529853,1.6
4663,341.16056,2942824,6.1,380544,1.0
4664,341.17577,4154484,9.4,579075,1.4
4665,341.183,2412153,4.6,591248,0.8
4666,341.19689,7121028,17.4,477511,2.4
4667,341.23338,6411423,15.5,516454,2.2
4668,341.26968,137649344,372.5,502257,46.9
4669,341.28488,2404550,4.6,656048,0.8
4670,341.30609,14992597,38.8,482904,5.1
4671,341.33342,2817258,5.7,590160,1.0
4672,341.5907,2402475,4.6,538777,0.8
4673,341.9848,2440147,4.7,473686,0.8
4674,341.99732,2253533,4.2,543460,0.8
4675,342.00182,2476768,4.8,539536,0.8
4676,342.00954,2338278,4.4,464465,0.8
4677,342.01689,7485164,18.4,452110,2.6
4678,342.02541,8791794,22.0,493126,3.0
4679,342.03357,4586232,10.5,625172,1.6
4680,342.03804,5662460,13.5,447495,1.9
4681,342.0409,4863742,11.3,543039,1.7
4682,342.04893,6870788,16.8,487147,2.3
4683,342.05342,12594951,32.3,519221,4.3
4684,342.06192,7727886,19.1,531765,2.6
4685,342.06999,5137172,12.0,619693,1.8
4686,342.07442,6010647,14.4,462021,2.0
4687,342.07704,3152665,6.6,560561,1.1
4688,342.08515,2420511,4.6,801118,0.8
4689,342.08972,2321186,4.4,808117,0.8
4690,342.09822,2725161,5.5,682467,0.9
4691,342.10642,6103855,14.7,505790,2.1
4692,342.11086,3682098,8.1,350223,1.3
4693,342.13062,2965313,6.1,618475,1.0
4694,342.20038,2485622,4.8,550945,0.8
4695,342.26516,3169190,6.7,474456,1.1
4696,342.27312,28741548,76.2,490358,9.8
4697,342.3093,3929031,8.7,628881,1.3
4698,342.60123,2197667,4.0,488900,0.7
4699,342.9438,2236325,4.1,670444,0.8
4700,343.00957,26722774,70.7,501763,9.1
4701,343.02083,2682335,5.4,854735,0.9
4702,343.0248,15563234,40.4,491198,5.3
4703,343.03396,5990889,14.4,573881,2.0
4704,343.04586,22446578,59.1,505773,7.7
4705,343.04846,3395060,7.3,465127,1.2
4706,343.06111,15073789,39.1,465169,5.1
4707,343.08235,68444688,184.2,483916,23.3
4708,343.09765,4421657,10.1,470609,1.5
4709,343.11863,16028200,41.7,496021,5.5
4710,343.15516,4883524,11.3,424324,1.7
4711,343.16235,3141193,6.6,569722,1.1
4712,343.1914,4254303,9.6,584625,1.5
4713,343.21254,11051631,27.9,477302,3.8
4714,343.22782,3443323,7.4,632625,1.2
4715,343.24665,2372233,4.5,572166,0.8
4716,343.24904,9792139,24.5,490165,3.3
4717,343.28529,16233126,41.9,501806,5.5
4718,343.29232,2196651,4.0,598306,0.7
4719,343.386,2308466,4.3,429573,0.8
4720,343.39376,2214392,4.1,553606,0.8
4721,343.51875,2333526,4.4,574276,0.8
4722,343.61619,2583199,5.0,432895,0.9
4723,343.86386,2663002,5.3,612471,0.9
4724,343.89891,2370933,4.5,439719,0.8
4725,343.91457,2504320,4.8,627147,0.9
4726,344.00472,3399364,7.3,554416,1.2
4727,344.00641,2319302,4.3,448234,0.8
4728,344.01288,3968202,8.8,608546,1.4
4729,344.01727,2532046,4.9,548377,0.9
4730,344.01989,2876112,5.8,675266,1.0
4731,344.02808,4158678,9.3,561445,1.4
4732,344.03256,10538201,26.5,463186,3.6
4733,344.03996,3636959,7.9,555204,1.2
4734,344.04111,6639840,16.0,555403,2.3
4735,344.04927,3300582,7.0,393026,1.1
4736,344.05374,3995881,8.9,406984,1.4
4737,344.05644,7202027,17.5,534881,2.5
4738,344.06459,4320498,9.7,412202,1.5
4739,344.06901,5193973,12.1,504750,1.8
4740,344.0776,4708603,10.8,553450,1.6
4741,344.08562,13200641,33.7,496401,4.5
4742,344.09007,8643845,21.4,523263,2.9
4743,344.11389,2362647,4.5,681322,0.8
4744,344.122,3817757,8.4,541595,1.3
4745,344.15757,2342200,4.4,487611,0.8
4746,344.19171,2338641,4.4,685547,0.8
4747,344.21608,3145572,6.6,573275,1.1
4748,344.28879,4408731,10.0,514161,1.5
4749,344.38208,2525665,4.9,570209,0.9
4750,344.49517,2349366,4.4,441815,0.8
4751,344.52738,6842959,16.5,507273,2.3
4752,344.54694,2341021,4.4,269572,0.8
4753,344.63467,2601376,5.1,506714,0.9
4754,344.68121,2273475,4.2,590281,0.8
4755,344.92635,2314108,4.3,739732,0.8
4756,344.98875,3150251,6.6,465507,1.1
4757,345.00393,5326775,12.5,569225,1.8
4758,345.0252,13690822,35.0,492378,4.7
4759,345.0277,2664904,5.3,736664,0.9
4760,345.03311,2316236,4.3,289238,0.8
4761,345.03586,2492879,4.8,651177,0.9
4762,345.04049,26503122,69.6,485290,9.0
4763,345.05182,3848155,8.5,372959,1.3
4764,345.05572,6180830,14.8,440196,2.1
4765,345.06153,16279522,42.0,493189,5.6
4766,345.07672,8894445,22.1,461866,3.0
4767,345.09202,2331641,4.4,485727,0.8
4768,345.09797,37128188,98.3,479371,12.7
4769,345.11334,3185161,6.7,487916,1.1
4770,345.12409,2206225,4.0,690328,0.8
4771,345.1344,5596185,13.2,533681,1.9
4772,345.17068,6151220,14.7,417233,2.1
4773,345.19186,2408004,4.6,644594,0.8
4774,345.19329,2450757,4.7,493676,0.8
4775,345.20714,5717072,13.5,485648,1.9
4776,345.22813,17324128,44.8,474469,5.9
4777,345.24336,4320363,9.7,566451,1.5
4778,345.2647,3285627,6.9,602919,1.1
4779,345.83428,2328106,4.4,438887,0.8
4780,345.87834,2210379,4.0,758538,0.8
4781,346.01193,6272688,15.0,516453,2.1
4782,346.02049,2726583,5.4,580201,0.9
4783,346.03016,3125438,6.5,651530,1.1
4784,346.03575,10033858,25.2,502900,3.4
4785,346.04058,2712262,5.4,581293,0.9
4786,346.04379,5764808,13.6,496488,2.0
4787,346.04724,2378443,4.5,618930,0.8
4788,346.04825,8544972,21.1,468636,2.9
4789,346.05571,9081553,22.6,499401,3.1
4790,346.06345,5286615,12.3,537044,1.8
4791,346.06484,3713752,8.1,474332,1.3
4792,346.06927,4495580,10.2,530456,1.5
4793,346.07197,5577438,13.1,544742,1.9
4794,346.08458,2515431,4.9,527781,0.9
4795,346.10138,7044852,17.1,497155,2.4
4796,346.10844,2239737,4.1,654308,0.8
4797,346.12115,2593027,5.1,641071,0.9
4798,346.2317,3236182,6.8,548574,1.1
4799,346.24609,2353249,4.4,403138,0.8
4800,346.26323,2293614,4.3,657103,0.8
4801,346.76453,2507498,4.8,544349,0.9
4802,346.87551,2351934,4.4,555634,0.8
4803,346.96224,2225279,4.1,568675,0.8
4804,346.99317,2573591,5.0,437685,0.9
4805,347.00222,2386845,4.5,698444,0.8
4806,347.00441,5933471,14.1,454234,2.0
4807,347.01975,22658474,59.2,501865,7.7
4808,347.03106,3241907,6.8,577064,1.1
4809,347.035,3720630,8.1,614749,1.3
4810,347.04083,10026427,25.1,508940,3.4
4811,347.04348,3803581,8.3,601221,1.3
4812,347.05602,14769606,37.9,492792,5.0
4813,347.06736,2464207,4.7,612022,0.8
4814,347.07125,7008722,17.0,561786,2.4
4815,347.07721,12879318,32.8,472426,4.4
4816,347.09251,7429602,18.1,514232,2.5
4817,347.09349,2201571,4.0,768499,0.8
4818,347.11359,5803506,13.7,525384,2.0
4819,347.14992,3849741,8.5,607824,1.3
4820,347.18365,2397991,4.5,401103,0.8
4821,347.18641,7344681,17.9,520298,2.5
4822,347.22269,6151749,14.7,531747,2.1
4823,347.24399,8955476,22.2,494832,3.1
4824,347.25921,4568672,10.4,646141,1.6
4825,347.43303,2293988,4.3,549103,0.8
4826,347.4467,2499310,4.8,404792,0.9
4827,347.52148,2528807,4.9,377116,0.9
4828,347.523,2220072,4.1,510426,0.8
4829,347.55781,2228546,4.1,781411,0.8
4830,347.64007,2475905,4.8,531830,0.8
4831,347.86864,2710062,5.4,665154,0.9
4832,347.86949,2843694,5.7,690969,1.0
4833,348.01253,2267547,4.2,488766,0.8
4834,348.01499,4618397,10.5,460346,1.6
4835,348.02313,3440803,7.4,651751,1.2
4836,348.02757,10115238,25.4,490299,3.4
4837,348.03442,2278315,4.2,267129,0.8
4838,348.03616,2775725,5.6,629333,0.9
4839,348.03781,2504878,4.8,584350,0.9
4840,348.04286,3721394,8.1,528171,1.3
4841,348.04856,2588342,5.1,684355,0.9
4842,348.05129,9797816,24.5,505335,3.3
4843,348.05937,4886718,11.3,487500,1.7
4844,348.06382,6060226,14.4,519405,2.1
4845,348.07232,3069640,6.4,647074,1.0
4846,348.07909,2602957,5.1,385788,0.9
4847,348.08063,2225614,4.1,556454,0.8
4848,348.0831,2342608,4.4,577842,0.8
4849,348.08779,3774164,8.3,556210,1.3
4850,348.10042,2586333,5.0,670961,0.9
4851,348.19416,2576164,5.0,487389,0.9
4852,348.25446,2242386,4.1,802371,0.8
4853,348.4375,2571741,5.0,420652,0.9
4854,348.48044,2270206,4.2,615143,0.8
4855,348.53903,2604074,5.1,715365,0.9
4856,348.77878,2678496,5.3,635912,0.9
4857,348.82256,2211073,4.0,638078,0.8
4858,348.99717,2497925,4.8,677464,0.9
4859,348.9989,8936327,22.2,542814,3.0
4860,349.02004,5072791,11.8,516148,1.7
4861,349.02282,2560409,5.0,742885,0.9
4862,349.03093,3527583,7.6,595043,1.2
4863,349.03539,28586914,75.3,484758,9.7
4864,349.03754,4790180,11.0,552324,1.6
4865,349.04673,3963307,8.8,571784,1.4
4866,349.05065,10351534,26.0,493615,3.5
4867,349.05648,7514035,18.4,524680,2.6
4868,349.05924,2933173,6.0,485742,1.0
4869,349.07167,13614014,34.8,465108,4.6
4870,349.07748,12338114,31.4,500088,4.2
4871,349.09282,4758478,10.9,458581,1.6
4872,349.10815,7770074,19.0,504366,2.6
4873,349.12915,2436074,4.6,689156,0.8
4874,349.1445,3053557,6.3,568931,1.0
4875,349.16562,3612165,7.8,387166,1.2
4876,349.20211,8641569,21.4,532832,2.9
4877,349.23835,4726844,10.8,617042,1.6
4878,349.27493,4957272,11.4,549528,1.7
4879,349.35925,2321048,4.3,611322,0.8
4880,349.51874,2240785,4.1,625495,0.8
4881,349.7263,2636719,5.2,539371,0.9
4882,349.76009,2373832,4.5,535441,0.8
4883,350.00226,2662528,5.2,621792,0.9
4884,350.00682,4712068,10.8,486214,1.6
4885,350.03053,8904342,22.1,561592,3.0
4886,350.03872,4989596,11.5,514203,1.7
4887,350.04323,7244447,17.6,508233,2.5
4888,350.04601,2715809,5.4,543479,0.9
4889,350.05853,9430699,23.5,489332,3.2
4890,350.06194,2355886,4.4,580182,0.8
4891,350.06703,7068338,17.1,513132,2.4
4892,350.07514,3505848,7.5,645021,1.2
4893,350.07968,2649275,5.2,563016,0.9
4894,350.08095,2537404,4.9,525479,0.9
4895,350.11614,2680023,5.3,386503,0.9
4896,350.1358,2250982,4.1,754408,0.8
4897,350.18122,2904072,5.9,416366,1.0
4898,350.53659,2419222,4.6,616042,0.8
4899,350.61154,2418511,4.6,479084,0.8
4900,350.70123,2513555,4.8,655287,0.9
4901,350.76756,2284742,4.2,624984,0.8
4902,350.77574,2311372,4.3,590841,0.8
4903,350.83466,2318073,4.3,709524,0.8
4904,351.01466,21133698,54.7,479408,7.2
4905,351.02247,2586759,5.0,424368,0.9
4906,351.02586,2379914,4.5,519933,0.8
4907,351.02987,7967117,19.4,506807,2.7
4908,351.03399,2661776,5.2,408514,0.9
4909,351.03577,3228049,6.7,456793,1.1
4910,351.05093,20396444,52.7,480713,7.0
4911,351.05678,256440736,685.3,493628,87.4
4912,351.06617,9322920,23.1,499894,3.2
4913,351.072,3613101,7.8,540055,1.2
4914,351.08743,16589240,42.5,493551,5.7
4915,351.10859,2646473,5.2,710944,0.9
4916,351.11889,2315216,4.3,598413,0.8
4917,351.1213,2682322,5.3,617303,0.9
4918,351.12367,5467604,12.7,524491,1.9
4919,351.14488,4025828,8.9,510629,1.4
4920,351.14924,2389991,4.5,565227,0.8
4921,351.1601,2560496,4.9,705649,0.9
4922,351.18132,5272064,12.2,569687,1.8
4923,351.21764,5199900,12.0,457900,1.8
4924,351.25413,4345399,9.7,585576,1.5
4925,351.29031,7197267,17.4,476940,2.5
4926,351.32689,10152558,25.3,483379,3.5
4927,351.37709,2400661,4.5,473517,0.8
4928,351.50402,2460405,4.7,543241,0.8
4929,351.55858,4075807,9.0,526063,1.4
4930,351.59234,2637112,5.1,479458,0.9
4931,351.90863,2363945,4.4,566836,0.8
4932,352.00985,3615862,7.8,567224,1.2
4933,352.01786,3186300,6.6,564581,1.1
4934,352.0223,4196991,9.3,452840,1.4
4935,352.025,2699393,5.3,757816,0.9
4936,352.03774,11127947,27.9,455045,3.8
4937,352.04634,9063569,22.4,534705,3.1
4938,352.05439,4487320,10.1,540103,1.5
4939,352.05877,6093979,14.4,335473,2.1
4940,352.06028,33414300,87.6,477198,11.4
4941,352.07273,2754214,5.5,475331,0.9
4942,352.07406,3004071,6.1,407563,1.0
4943,352.08259,3985581,8.8,562908,1.4
4944,352.09086,2907315,5.9,562755,1.0
4945,352.09372,2413750,4.5,527677,0.8
4946,352.09512,3331767,7.0,467660,1.1
4947,352.15137,2441441,4.6,597844,0.8
4948,352.16244,2433770,4.6,526121,0.8
4949,352.29383,2721102,5.4,512301,0.9
4950,352.33004,2771305,5.5,538799,0.9
4951,352.34129,2450802,4.6,638604,0.8
4952,352.50704,2299120,4.2,470780,0.8
4953,352.5272,2275583,4.2,430937,0.8
4954,352.73145,2411419,4.5,509956,0.8
4955,352.81376,2256089,4.1,557197,0.8
4956,352.91632,2253351,4.1,511158,0.8
4957,352.99378,7251810,17.5,456396,2.5
4958,353.00915,2617198,5.1,489624,0.9
4959,353.01024,4307823,9.6,531408,1.5
4960,353.03034,23519102,61.1,465699,8.0
4961,353.03784,2289924,4.2,392400,0.8
4962,353.04164,2736007,5.4,648045,0.9
4963,353.0455,41279368,108.7,475148,14.1
4964,353.04998,2550669,4.9,694478,0.9
4965,353.05124,3296654,6.9,527264,1.1
4966,353.06105,5619605,13.1,486251,1.9
4967,353.06657,18304922,47.1,475741,6.2
4968,353.06926,2982300,6.1,537761,1.0
4969,353.07799,2749858,5.4,532808,0.9
4970,353.08194,5093285,11.7,512004,1.7
4971,353.09037,2561964,4.9,731948,0.9
4972,353.10307,19976118,51.6,485899,6.8
4973,353.13931,4675537,10.6,492754,1.6
4974,353.14684,2324439,4.3,292406,0.8
4975,353.16041,3049441,6.2,489748,1.0
4976,353.17248,2226666,4.0,592991,0.8
4977,353.17587,3124717,6.4,484050,1.1
4978,353.18323,3107314,6.4,531733,1.1
4979,353.19696,2993917,6.1,482212,1.0
4980,353.20031,6023167,14.2,426800,2.1
4981,353.21212,2351112,4.4,625961,0.8
4982,353.23324,5271576,12.2,601461,1.8
4983,353.26976,8325172,20.4,487675,2.8
4984,353.2972,2278473,4.2,582805,0.8
4985,353.30601,21127248,54.7,466464,7.2
4986,353.34255,60162156,159.3,480506,20.5
4987,353.63622,2414411,4.5,466884,0.8
4988,353.67027,2764645,5.5,586697,0.9
4989,353.79746,2258374,4.1,731063,0.8
4990,354.00177,3634785,7.8,580363,1.2
4991,354.00981,2442855,4.6,555652,0.8
4992,354.01701,3965549,8.7,600869,1.4
4993,354.02548,6982259,16.8,478268,2.4
4994,354.03368,3158393,6.5,444334,1.1
4995,354.03795,2741373,5.4,350933,0.9
4996,354.04068,5816959,13.7,583436,2.0
4997,354.04883,9482885,23.5,487412,3.2
4998,354.0533,11752072,29.6,472158,4.0
4999,354.06189,8016527,19.5,536526,2.7
5000,354.07003,3929749,8.6,561507,1.3
5001,354.07459,5807769,13.6,489208,2.0
5002,354.0771,2499227,4.8,704501,0.9
5003,354.08989,2884260,5.8,590936,1.0
5004,354.09098,2558373,4.9,525926,0.9
5005,354.09837,3234219,6.7,421974,1.1
5006,354.10634,3656113,7.9,404336,1.2
5007,354.11068,2725044,5.4,547824,0.9
5008,354.13067,2253507,4.1,596208,0.8
5009,354.13879,2503881,4.8,419089,0.9
5010,354.14229,2345420,4.4,499253,0.8
5011,354.17825,3002087,6.1,471116,1.0
5012,354.18403,2324716,4.3,591084,0.8
5013,354.19669,2265590,4.1,509279,0.8
5014,354.30939,5531467,12.9,445852,1.9
5015,354.34583,15397735,39.3,499073,5.3
5016,354.58242,2518811,4.8,322459,0.9
5017,354.73297,2284686,4.2,591915,0.8
5018,354.77627,2229935,4.0,621454,0.8
5019,354.83737,2289629,4.2,369351,0.8
5020,355.00947,15983968,40.9,472298,5.5
5021,355.02475,14873964,37.9,474820,5.1
