,m/z,I,S/N,Res.,I %
8358,448.12485,4571716,9.0,466404,1.3
8359,448.13283,5590599,11.4,440475,1.5
8360,448.13763,3271242,5.9,494847,0.9
8361,448.16121,3235413,5.8,433373,0.9
8362,448.1693,5289561,10.7,397321,1.4
8363,448.17378,2913883,5.0,325267,0.8
8364,448.20595,6235755,12.9,417190,1.7
8365,448.24216,5539452,11.3,442637,1.5
8366,448.27852,3208845,5.7,458060,0.9
8367,448.29657,2506390,4.0,632805,0.7
8368,448.48422,2581744,4.2,507985,0.7
8369,448.76196,2570613,4.2,471506,0.7
8370,449.01264,4201452,8.1,386642,1.1
8371,449.0151,3217389,5.7,451406,0.9
8372,449.03384,3327990,6.0,364586,0.9
8373,449.03628,10213367,22.4,392937,2.8
8374,449.04679,2661884,4.4,420287,0.7
8375,449.04924,2649086,4.4,521229,0.7
8376,449.05147,5019647,10.0,371106,1.4
8377,449.07255,16156681,36.6,378983,4.4
8378,449.08771,5362704,10.9,360817,1.5
8379,449.09041,2989585,5.2,430743,0.8
8380,449.10677,3237401,5.8,277557,0.9
8381,449.10882,22456346,51.7,401999,6.1
8382,449.12022,2563103,4.2,612483,0.7
8383,449.12404,3375137,6.1,538248,0.9
8384,449.12698,2600483,4.3,475587,0.7
8385,449.14278,3739690,7.0,384277,1.0
8386,449.14526,26761260,61.9,420214,7.3
8387,449.16358,3973172,7.5,497784,1.1
8388,449.18181,25630780,59.2,399450,7.0
8389,449.19707,2649156,4.4,452596,0.7
8390,449.19983,2618437,4.3,431822,0.7
8391,449.20424,6389831,13.3,344720,1.7
8392,449.21821,25499726,58.9,400578,7.0
8393,449.24041,4514392,8.8,298820,1.2
8394,449.25445,15763551,35.7,422146,4.3
8395,449.27545,2752617,4.6,478473,0.8
8396,449.29076,9367664,20.4,412069,2.6
8397,450.04436,2815442,4.8,492804,0.8
8398,450.06787,2717661,4.5,335977,0.7
8399,450.07593,2659809,4.4,410613,0.7
8400,450.0953,3057130,5.3,517945,0.8
8401,450.10397,3488238,6.4,462128,1.0
8402,450.1122,5279218,10.7,461536,1.4
8403,450.11669,3743220,7.0,457603,1.0
8404,450.12281,2776055,4.7,419266,0.8
8405,450.14054,2644991,4.4,400700,0.7
8406,450.1486,7326211,15.5,426631,2.0
8407,450.17141,2496525,4.0,481351,0.7
8408,450.177,4057616,7.7,439930,1.1
8409,450.18516,5059092,10.1,480215,1.4
8410,450.18945,2894870,5.0,363358,0.8
8411,450.22148,6799909,14.3,405254,1.9
8412,450.24403,3032623,5.3,462026,0.8
8413,450.25788,4798006,9.5,449135,1.3
8414,450.42232,2648450,4.4,333477,0.7
8415,450.99172,3064201,5.4,364915,0.8
8416,451.02839,4251546,8.2,409432,1.2
8417,451.03073,4967323,9.9,486595,1.4
8418,451.05187,10927012,24.1,408408,3.0
8419,451.0594,2731944,4.6,486300,0.7
8420,451.06247,2717097,4.5,489056,0.7
8421,451.06712,7158700,15.1,423277,2.0
8422,451.08825,16980918,38.6,399741,4.6
8423,451.09587,2522553,4.1,349316,0.7
8424,451.10357,5652412,11.5,382459,1.5
8425,451.12453,27376582,63.4,396379,7.5
8426,451.13966,4775885,9.5,451821,1.3
8427,451.16088,29531094,68.6,411376,8.1
8428,451.17641,3373022,6.1,438658,0.9
8429,451.18325,2750433,4.6,466996,0.8
8430,451.19742,26598376,61.6,407750,7.3
8431,451.21992,4829170,9.6,467283,1.3
8432,451.23388,19164152,43.8,414926,5.2
8433,451.27013,10822664,23.9,418126,3.0
8434,451.30645,3278873,5.9,445460,0.9
8435,451.51325,2826359,4.8,374354,0.8
8436,452.07509,2675574,4.4,275703,0.7
8437,452.09164,3587453,6.6,485251,1.0
8438,452.12779,5301646,10.7,481952,1.5
8439,452.13475,3068305,5.4,395527,0.8
8440,452.15044,2749848,4.6,511769,0.8
8441,452.15595,3174810,5.6,505510,0.9
8442,452.16412,7585182,16.2,432500,2.1
8443,452.20075,5762479,11.8,418804,1.6
8444,452.23704,2540991,4.1,393867,0.7
8445,452.27341,3109839,5.5,397792,0.9
8446,452.60516,3103332,5.5,428496,0.8
8447,452.70104,2596239,4.2,264417,0.7
8448,452.70993,2713747,4.5,425881,0.7
8449,453.00481,3032342,5.3,373502,0.8
8450,453.00725,4166935,8.0,312022,1.1
8451,453.00986,2708760,4.5,455094,0.7
8452,453.03104,3199778,5.7,503575,0.9
8453,453.04387,3701543,6.9,440534,1.0
8454,453.04634,9150248,19.9,433829,2.5
8455,453.06756,10917682,24.1,407632,3.0
8456,453.07033,2810163,4.8,317323,0.8
8457,453.0752,2912053,5.0,372675,0.8
8458,453.0803,4815672,9.5,314481,1.3
8459,453.08288,8865592,19.2,420828,2.4
8460,453.10392,14163778,31.9,422295,3.9
8461,453.11913,6825801,14.3,424644,1.9
8462,453.14019,18079570,41.2,405965,4.9
8463,453.15539,4858713,9.6,412080,1.3
8464,453.16248,2730844,4.6,387992,0.7
8465,453.17651,24412002,56.3,407057,6.7
8466,453.19181,6394729,13.3,383636,1.7
8467,453.21104,3037041,5.3,486204,0.8
8468,453.21297,18108274,41.3,417780,5.0
8469,453.22825,3178873,5.6,432950,0.9
8470,453.24947,14344066,32.3,391939,3.9
8471,453.26507,3107721,5.5,503962,0.9
8472,453.28585,8425362,18.2,439094,2.3
8473,453.30095,3055513,5.3,428672,0.8
8474,453.39492,8972226,19.5,411967,2.5
8475,454.01546,2496211,4.0,277589,0.7
8476,454.04158,3120350,5.5,469030,0.9
8477,454.06451,3204328,5.7,360984,0.9
8478,454.07081,3383531,6.1,480197,0.9
8479,454.07791,3571950,6.6,495860,1.0
8480,454.10129,3325176,6.0,444022,0.9
8481,454.10726,3537146,6.5,477743,1.0
8482,454.11438,3712254,6.9,530263,1.0
8483,454.11946,3325184,6.0,423834,0.9
8484,454.13532,3134727,5.5,429421,0.9
8485,454.14369,4341002,8.4,447838,1.2
8486,454.17991,5650714,11.5,396300,1.5
8487,454.21635,5919018,12.2,443790,1.6
8488,454.2671,3654976,6.8,483261,1.0
8489,454.98688,3175542,5.6,422474,0.9
8490,455.02322,6382214,13.3,417030,1.7
8491,455.02562,7078535,14.9,382142,1.9
8492,455.04664,3543696,6.5,459226,1.0
8493,455.05253,2603667,4.3,560180,0.7
8494,455.0595,4941462,9.8,424597,1.4
8495,455.06192,10429078,22.9,409490,2.9
8496,455.07673,2629277,4.3,453592,0.7
8497,455.083,6240928,12.9,444834,1.7
8498,455.0959,4535973,8.9,293881,1.2
8499,455.09828,11809446,26.2,411153,3.2
8500,455.10989,2750123,4.6,582721,0.8
8501,455.11947,11440815,25.4,419128,3.1
8502,455.1271,3091122,5.4,493904,0.8
8503,455.1325,2523829,4.1,549887,0.7
8504,455.13484,9751222,21.3,412556,2.7
8505,455.156,13357759,29.9,393204,3.7
8506,455.17121,9048773,19.6,346893,2.5
8507,455.18207,3348682,6.0,375014,0.9
8508,455.19238,14140110,31.8,418038,3.9
8509,455.20746,7312085,15.5,383311,2.0
8510,455.2146,3128024,5.5,460063,0.9
8511,455.22858,14156510,31.8,408894,3.9
8512,455.24381,7088868,15.0,436887,1.9
8513,455.25096,9089767,19.7,414835,2.5
8514,455.26492,12927725,28.9,420267,3.5
8515,455.28022,3128052,5.5,502576,0.9
8516,455.30145,11180797,24.7,385505,3.1
8517,455.33793,3620620,6.7,427740,1.0
8518,456.05747,4084797,7.8,389543,1.1
8519,456.08044,3213895,5.7,399499,0.9
8520,456.08673,3163721,5.6,311589,0.9
8521,456.09359,3804236,7.1,447141,1.0
8522,456.09831,2912334,5.0,487568,0.8
8523,456.10159,2933328,5.0,438145,0.8
8524,456.12276,3251288,5.8,471359,0.9
8525,456.15105,2671716,4.4,427811,0.7
8526,456.15918,3052136,5.3,433223,0.8
8527,456.17145,2957421,5.1,483860,0.8
8528,456.18758,3003508,5.2,417751,0.8
8529,456.18968,2657397,4.4,379450,0.7
8530,456.19576,4044919,7.7,530803,1.1
8531,456.21119,2557054,4.1,576402,0.7
8532,456.23209,3987590,7.6,420747,1.1
8533,456.23479,2658951,4.4,441104,0.7
8534,456.24632,2958988,5.1,385496,0.8
8535,456.26825,2659989,4.4,484514,0.7
8536,456.28263,5672092,11.6,437020,1.6
8537,456.30479,2597029,4.2,542220,0.7
8538,456.59996,2760480,4.6,452101,0.8
8539,457.00239,3350983,6.0,391540,0.9
8540,457.00465,4043208,7.7,469756,1.1
8541,457.017,3325389,6.0,400541,0.9
8542,457.03883,5883350,12.1,424621,1.6
8543,457.04123,10419671,22.9,383449,2.9
8544,457.06255,2909152,5.0,415732,0.8
8545,457.07534,5320165,10.7,336898,1.5
8546,457.07777,14247398,32.1,381035,3.9
8547,457.08791,3309034,5.9,486428,0.9
8548,457.09887,6450671,13.4,414646,1.8
8549,457.11168,4066804,7.8,370409,1.1
8550,457.11407,18208244,41.5,384752,5.0
8551,457.12004,2758648,4.6,451739,0.8
8552,457.13505,6860286,14.4,399981,1.9
8553,457.14255,2819585,4.8,524895,0.8
8554,457.14805,4959747,9.9,371469,1.4
8555,457.15028,12621316,28.2,413042,3.5
8556,457.17143,6985229,14.7,418445,1.9
8557,457.17934,2682896,4.4,404641,0.7
8558,457.18669,12465683,27.8,388318,3.4
8559,457.20792,11732508,26.1,435860,3.2
8560,457.22318,10925602,24.1,412000,3.0
8561,457.23045,4998693,10.0,453533,1.4
8562,457.24312,3300906,5.9,723193,0.9
8563,457.24443,11765291,26.1,418210,3.2
8564,457.25965,9831985,21.5,410208,2.7
8565,457.26684,7093812,15.0,410746,1.9
8566,457.28078,9686586,21.2,418924,2.6
8567,457.29599,4588096,9.0,462997,1.3
8568,457.30314,2514499,4.0,526128,0.7
8569,457.31704,25896520,59.9,389292,7.1
8570,457.35331,3226200,5.7,324754,0.9
8571,458.04457,2633586,4.3,396133,0.7
8572,458.07274,4049789,7.7,466526,1.1
8573,458.08096,3738497,7.0,444086,1.0
8574,458.08442,2513282,4.0,355675,0.7
8575,458.10919,2934668,5.0,550557,0.8
8576,458.11746,2986895,5.2,467945,0.8
8577,458.14558,3081115,5.4,451531,0.8
8578,458.15388,3903390,7.4,422092,1.1
8579,458.15686,2638751,4.3,402471,0.7
8580,458.16885,3268516,5.8,431455,0.9
8581,458.19019,3988397,7.6,423280,1.1
8582,458.19479,2620335,4.3,358536,0.7
8583,458.21118,2958773,5.1,414421,0.8
8584,458.22668,3473339,6.3,485813,1.0
8585,458.24766,2746820,4.6,440442,0.8
8586,458.26189,7071690,14.9,460242,1.9
8587,458.26974,2571213,4.2,467043,0.7
8588,458.28416,2841555,4.8,472766,0.8
8589,458.32059,7944162,17.0,420448,2.2
8590,458.35662,2767344,4.6,410739,0.8
8591,459.01801,4087033,7.8,406018,1.1
8592,459.02071,6333690,13.2,387032,1.7
8593,459.03338,2811135,4.8,593399,0.8
8594,459.03608,2499072,4.0,339032,0.7
8595,459.05458,4576520,9.0,425989,1.3
8596,459.05695,13420808,30.1,388012,3.7
8597,459.07208,2848015,4.8,517319,0.8
8598,459.07767,3013905,5.2,238070,0.8
8599,459.09102,3990294,7.6,364709,1.1
8600,459.09323,20498710,47.0,390905,5.6
8601,459.11437,3701535,6.9,375299,1.0
8602,459.12711,5019941,10.0,462550,1.4
8603,459.12961,21088550,48.4,393554,5.8
8604,459.14096,3298602,5.9,547302,0.9
8605,459.15094,3148078,5.6,435991,0.9
8606,459.16606,14833972,33.5,406149,4.1
8607,459.18732,5935421,12.2,375018,1.6
8608,459.20254,17533250,39.9,404449,4.8
8609,459.20984,3074373,5.4,481290,0.8
8610,459.22366,8171851,17.6,382657,2.2
8611,459.23895,18520400,42.3,408198,5.1
8612,459.2461,10008916,21.9,413306,2.7
8613,459.25997,9644377,21.1,413316,2.6
8614,459.2751,11229535,24.9,415219,3.1
8615,459.29617,5955944,12.3,456134,1.6
8616,459.3327,4097398,7.8,506446,1.1
8617,459.73623,2652693,4.4,558724,0.7
8618,460.05199,3448465,6.3,389483,0.9
8619,460.0604,3160212,5.6,377977,0.9
8620,460.06356,3438230,6.2,387265,0.9
8621,460.08583,2734750,4.6,475659,0.7
8622,460.08871,5110432,10.2,375681,1.4
8623,460.09678,3459235,6.3,333610,0.9
8624,460.10121,3889828,7.3,381674,1.1
8625,460.12502,3121326,5.5,399747,0.9
8626,460.13317,4940465,9.8,416906,1.4
8627,460.13736,3108786,5.5,351055,0.9
8628,460.16136,3203772,5.7,444187,0.9
8629,460.16944,3926719,7.4,466674,1.1
8630,460.20245,2996940,5.2,506757,0.8
8631,460.20577,5354189,10.8,505212,1.5
8632,460.22688,2517717,4.0,501585,0.7
8633,460.24242,2994907,5.2,532377,0.8
8634,460.26346,2868964,4.9,483674,0.8
8635,460.27867,2872554,4.9,399569,0.8
8636,460.80945,2591927,4.2,321919,0.7
8637,461.03386,4675598,9.2,469621,1.3
8638,461.03619,9786382,21.4,396300,2.7
8639,461.0516,3140628,5.5,535600,0.9
8640,461.05329,2977813,5.1,321076,0.8
8641,461.06987,4455451,8.7,428909,1.2
8642,461.07251,16296988,37.0,391930,4.5
8643,461.08757,2880546,4.9,461869,0.8
8644,461.09027,2697763,4.5,433830,0.7
8645,461.10884,19504170,44.6,371572,5.3
8646,461.12024,3074094,5.4,441540,0.8
8647,461.12406,3207216,5.7,429228,0.9
8648,461.14291,5280823,10.6,349720,1.4
8649,461.14535,23129144,53.3,414752,6.3
8650,461.1607,4169790,8.0,376130,1.1
8651,461.17916,3095621,5.4,305465,0.8
8652,461.18183,23817286,54.9,391791,6.5
8653,461.20293,2962510,5.1,483741,0.8
8654,461.21814,22182996,51.0,390175,6.1
8655,461.23914,5072988,10.1,424313,1.4
8656,461.25434,18451554,42.1,395940,5.0
8657,461.27555,4584554,9.0,350534,1.3
8658,461.29081,11934832,26.5,426270,3.3
8659,461.31183,2552952,4.1,550003,0.7
8660,462.03962,2632588,4.3,493984,0.7
8661,462.06769,3846550,7.2,458576,1.1
8662,462.07623,2853785,4.8,358970,0.8
8663,462.08049,3660187,6.8,451599,1.0
8664,462.0984,3014050,5.2,483657,0.8
8665,462.10435,4086180,7.8,458046,1.1
8666,462.11243,4715943,9.3,492727,1.3
8667,462.11678,3179433,5.6,341635,0.9
8668,462.14053,4065714,7.7,458495,1.1
8669,462.14854,5190069,10.4,422193,1.4
8670,462.15174,2545590,4.1,403119,0.7
8671,462.17685,2849215,4.8,460809,0.8
8672,462.18485,5717442,11.7,452428,1.6
8673,462.22151,5637584,11.5,448986,1.5
8674,462.23582,3411413,6.2,448201,0.9
8675,462.258,5086686,10.2,486719,1.4
8676,462.29411,3838443,7.2,457662,1.1
8677,462.96313,5332708,10.8,402380,1.5
8678,462.99162,2778607,4.7,293153,0.8
8679,463.01517,2682615,4.4,349614,0.7
8680,463.02586,2564859,4.2,429739,0.7
8681,463.02824,3091196,5.4,542106,0.8
8682,463.0307,3171069,5.6,517278,0.9
8683,463.04906,3499780,6.4,367205,1.0
8684,463.05176,11521797,25.5,389859,3.2
8685,463.06696,5106443,10.2,332079,1.4
8686,463.08578,4113169,7.9,401934,1.1
8687,463.08803,19549970,44.7,396807,5.3
8688,463.09933,2685718,4.4,407252,0.7
8689,463.10337,6314776,13.1,382471,1.7
8690,463.12205,3497759,6.4,335635,1.0
8691,463.12454,24448800,56.4,387861,6.7
8692,463.13981,3670821,6.8,398814,1.0
8693,463.15823,3335980,6.0,418840,0.9
8694,463.16108,25390894,58.7,389234,6.9
8695,463.1794,2526004,4.1,422674,0.7
8696,463.18381,2613558,4.3,394323,0.7
8697,463.19744,29454138,68.4,397850,8.1
8698,463.21988,7079747,14.9,423880,1.9
8699,463.23372,24366920,56.2,402161,6.7
8700,463.25604,5042000,10.1,266206,1.4
8701,463.27004,14360405,32.3,390020,3.9
8702,463.29116,6830941,14.3,341635,1.9
8703,463.30648,6063971,12.5,408826,1.7
8704,464.08355,4324478,8.4,398156,1.2
8705,464.09168,3806337,7.1,473105,1.0
8706,464.09761,2724995,4.5,636308,0.7
8707,464.099,2711684,4.5,547672,0.7
8708,464.10665,3175046,5.6,403082,0.9
8709,464.11434,3636361,6.7,405136,1.0
8710,464.12794,5179534,10.4,392836,1.4
8711,464.13263,2783376,4.7,492917,0.8
8712,464.15606,3455128,6.3,452007,0.9
8713,464.1643,7223451,15.3,391051,2.0
8714,464.20063,8913064,19.3,421822,2.4
8715,464.20512,3162282,5.6,446371,0.9
8716,464.23709,6021302,12.4,377519,1.6
8717,464.27351,4665539,9.2,432175,1.3
8718,465.00759,3487177,6.4,492250,1.0
8719,465.00986,2591178,4.2,408789,0.7
8720,465.03125,5896658,12.1,439826,1.6
8721,465.04404,3896790,7.3,442890,1.1
8722,465.04634,5112279,10.2,413293,1.4
8723,465.06746,14311902,32.2,403330,3.9
8724,465.08274,6272484,13.0,369946,1.7
8725,465.09284,2688488,4.5,459566,0.7
8726,465.10372,16581099,37.6,380841,4.5
8727,465.11527,2813935,4.8,417997,0.8
8728,465.119,6488561,13.5,389154,1.8
8729,465.14019,21082616,48.4,380791,5.8
8730,465.15543,5515774,11.2,415771,1.5
8731,465.15826,3020799,5.2,382380,0.8
8732,465.17669,28185094,65.3,402691,7.7
8733,465.19202,4800011,9.5,388371,1.3
8734,465.19912,2969869,5.1,280609,0.8
8735,465.21308,23589394,54.4,397666,6.5
8736,465.22857,2707480,4.5,432321,0.7
8737,465.23543,4146714,7.9,326412,1.1
8738,465.24936,15516191,35.1,413274,4.2
8739,465.26464,2762276,4.6,523632,0.8
8740,465.28569,11739692,26.1,403626,3.2
8741,465.30425,6695474,14.0,414879,1.8
8742,465.32211,3136057,5.5,499882,0.9
8743,465.47424,2542702,4.1,477024,0.7
8744,465.61606,2675872,4.4,384501,0.7
8745,465.69661,2764476,4.6,365750,0.8
8746,465.82523,2569449,4.2,349673,0.7
8747,465.95127,2511637,4.0,510932,0.7
8748,466.03483,2506034,4.0,410466,0.7
8749,466.03907,3001140,5.2,461705,0.8
8750,466.04471,3050294,5.3,435639,0.8
8751,466.04789,2629431,4.3,376177,0.7
8752,466.07088,3967807,7.5,430435,1.1
8753,466.0991,2715465,4.5,533732,0.7
8754,466.10709,2646860,4.4,538575,0.7
8755,466.13553,3784533,7.1,480472,1.0
8756,466.14364,5727064,11.7,455600,1.6
8757,466.17996,7461733,15.8,432627,2.0
8758,466.1872,2881895,4.9,401976,0.8
8759,466.21629,5913458,12.2,445891,1.6
8760,466.25258,4648830,9.1,425777,1.3
8761,466.28913,2562955,4.2,599266,0.7
8762,467.02312,4395143,8.5,386629,1.2
8763,467.02553,5515400,11.2,399841,1.5
8764,467.04682,6489231,13.5,425188,1.8
8765,467.05605,3140754,5.5,498175,0.9
8766,467.05966,3414163,6.2,392996,0.9
8767,467.06212,10372244,22.8,394449,2.8
8768,467.08321,9761947,21.3,399575,2.7
8769,467.09118,2751646,4.6,275400,0.8
8770,467.09595,3567264,6.5,278812,1.0
8771,467.09834,9673889,21.1,384580,2.6
8772,467.11946,13714600,30.8,392685,3.8
8773,467.13471,8049837,17.3,378072,2.2
8774,467.15582,22779060,52.4,383855,6.2
8775,467.17107,5423290,11.0,424715,1.5
8776,467.19223,21001408,48.2,390472,5.7
8777,467.20757,4335814,8.4,395495,1.2
8778,467.21474,2702536,4.5,506925,0.7
8779,467.22869,17294540,39.3,371419,4.7
8780,467.24158,2988241,5.2,467723,0.8
8781,467.24389,5438674,11.0,351191,1.5
8782,467.26512,12104921,26.9,433016,3.3
8783,467.28046,4222175,8.1,410533,1.2
8784,467.30151,6653158,13.9,391255,1.8
8785,467.3377,2973938,5.1,389756,0.8
8786,467.40458,2633993,4.3,473779,0.7
8787,467.41057,3245323,5.8,488398,0.9
8788,467.58703,2517318,4.0,527489,0.7
8789,467.75088,2787709,4.7,400144,0.8
8790,468.05716,3174884,5.6,458156,0.9
8791,468.06213,2606566,4.3,544437,0.7
8792,468.07814,2681323,4.4,565597,0.7
8793,468.09339,2891248,4.9,419488,0.8
8794,468.11476,2764791,4.6,374850,0.8
8795,468.13817,2803199,4.7,433922,0.8
8796,468.15933,4081158,7.8,445300,1.1
8797,468.16903,2610185,4.3,449178,0.7
8798,468.19572,6313490,13.1,416090,1.7
8799,468.23212,4710943,9.3,425519,1.3
8800,468.24619,2526243,4.1,473033,0.7
8801,468.26832,4509227,8.8,415780,1.2
8802,468.28265,3054127,5.3,582452,0.8
8803,468.51338,2523772,4.1,521084,0.7
8804,469.00261,4005661,7.6,384665,1.1
8805,469.00489,2523934,4.1,383962,0.7
8806,469.01732,2532642,4.1,399727,0.7
8807,469.03872,5941033,12.2,408708,1.6
8808,469.04116,9721641,21.2,380698,2.7
8809,469.04595,2574635,4.2,278777,0.7
8810,469.05173,2780973,4.7,304791,0.8
8811,469.06241,7044913,14.9,400349,1.9
8812,469.0751,5433141,11.0,444577,1.5
8813,469.07761,10497845,23.1,380706,2.9
8814,469.0988,9563964,20.9,395573,2.6
8815,469.11136,3739968,7.0,272561,1.0
8816,469.114,10878785,24.0,378767,3.0
8817,469.13525,12740424,28.5,391880,3.5
8818,469.14264,2510667,4.0,248584,0.7
8819,469.14817,2966860,5.1,383745,0.8
8820,469.15054,7681869,16.4,430040,2.1
8821,469.16092,2726737,4.5,476091,0.7
8822,469.1716,16459604,37.3,382250,4.5
8823,469.1794,2605911,4.3,525125,0.7
8824,469.18684,9924441,21.7,404301,2.7
8825,469.20792,16430944,37.3,383738,4.5
8826,469.22018,2551140,4.1,234966,0.7
8827,469.22316,8513381,18.4,361980,2.3
8828,469.23046,2529639,4.1,421054,0.7
8829,469.24423,12527468,27.9,372156,3.4
8830,469.25949,8185713,17.6,417743,2.2
8831,469.26656,3317619,6.0,503342,0.9
8832,469.28064,9738104,21.3,398569,2.7
8833,469.28404,4096889,7.8,391802,1.1
8834,469.29595,7462781,15.8,407963,2.0
8835,469.31714,8814467,19.1,393844,2.4
8836,470.04905,2604656,4.2,316236,0.7
8837,470.05963,2960499,5.1,411460,0.8
8838,470.073,4340856,8.4,427086,1.2
8839,470.08555,2914428,5.0,386140,0.8
8840,470.10914,2704515,4.5,418035,0.7
8841,470.11757,3100806,5.4,387120,0.8
8842,470.13849,2880652,4.9,383985,0.8
8843,470.15395,2542737,4.1,553445,0.7
8844,470.15797,2759827,4.6,388798,0.8
8845,470.17481,2844824,4.8,536390,0.8
8846,470.18671,2597532,4.2,420960,0.7
8847,470.21122,3832996,7.2,440725,1.0
8848,470.2254,4495528,8.8,432056,1.2
8849,470.24772,3011247,5.2,355572,0.8
8850,470.26184,2599092,4.2,524459,0.7
8851,470.2984,5191872,10.4,469470,1.4
8852,470.32064,3171527,5.6,472133,0.9
8853,470.5349,2657035,4.4,468247,0.7
8854,470.84774,2552174,4.1,535493,0.7
8855,471.0182,5328291,10.8,430565,1.5
8856,471.02044,5897636,12.1,372453,1.6
8857,471.04181,2664875,4.4,320161,0.7
8858,471.05461,5406127,10.9,312622,1.5
8859,471.05703,11061679,24.4,403940,3.0
8860,471.06828,2717107,4.5,428532,0.7
8861,471.07182,2791860,4.7,465096,0.8
8862,471.0782,4815286,9.5,385583,1.3
8863,471.09075,4199866,8.1,359274,1.1
8864,471.09327,15247803,34.4,381679,4.2
8865,471.10471,2893246,4.9,477500,0.8
8866,471.11436,5125570,10.3,420187,1.4
8867,471.12687,3385797,6.1,454547,0.9
8868,471.1296,12790214,28.6,383555,3.5
8869,471.13544,7467464,15.9,388139,2.0
8870,471.14634,2538955,4.1,290723,0.7
8871,471.15074,6203853,12.8,367036,1.7
8872,471.16593,9699793,21.2,378293,2.7
8873,471.18713,6881752,14.5,409045,1.9
8874,471.20239,12700125,28.4,422450,3.5
8875,471.20984,3746783,7.0,318541,1.0
8876,471.22356,12208611,27.2,400116,3.3
8877,471.23889,12552680,28.0,380698,3.4
8878,471.24612,2853355,4.8,481724,0.8
8879,471.25714,2676718,4.4,353631,0.7
8880,471.26005,12220911,27.2,390965,3.3
8881,471.27533,9359860,20.4,412029,2.6
8882,471.28251,4432374,8.6,470226,1.2
8883,471.29637,12106234,26.9,376196,3.3
8884,471.31156,8735231,18.9,409195,2.4
8885,471.33263,16734726,38.0,393656,4.6
8886,471.37204,2555922,4.1,390657,0.7
8887,472.08849,4816623,9.5,435026,1.3
8888,472.09643,3623666,6.7,420915,1.0
8889,472.0997,3269363,5.8,360391,0.9
8890,472.11811,2716920,4.5,434005,0.7
8891,472.12494,3422971,6.2,381798,0.9
8892,472.13295,3448573,6.3,359920,0.9
8893,472.15412,2902787,5.0,414538,0.8
8894,472.16107,2554630,4.1,436445,0.7
8895,472.16942,3497736,6.4,492465,1.0
8896,472.19784,2817809,4.8,472892,0.8
8897,472.20595,3019539,5.2,451784,0.8
8898,472.22697,2906394,5.0,392010,0.8
8899,472.24128,5149470,10.3,526281,1.4
8900,472.24254,3357471,6.0,683152,0.9
8901,472.26361,2592037,4.2,487883,0.7
8902,472.27762,5589801,11.4,519398,1.5
8903,472.27888,3451690,6.3,664573,0.9
8904,472.29965,3900208,7.3,383015,1.1
8905,472.33582,4249403,8.2,450081,1.2
8906,472.37292,2982982,5.2,275422,0.8
8907,472.86095,2581978,4.2,446738,0.7
8908,472.87268,2538334,4.1,265633,0.7
8909,472.97409,2765308,4.6,431770,0.8
8910,472.99744,3103747,5.4,376820,0.8
8911,473.03374,5198862,10.4,333317,1.4
8912,473.03622,8690703,18.8,426479,2.4
8913,473.05147,2842644,4.8,313047,0.8
8914,473.06992,3890201,7.3,336458,1.1
8915,473.07245,13298714,29.8,368499,3.6
8916,473.09363,2762784,4.6,418165,0.8
8917,473.10635,3468836,6.3,288696,0.9
8918,473.10888,15952933,36.1,358477,4.4
8919,473.13014,3407915,6.2,403822,0.9
8920,473.14281,3157551,5.6,266485,0.9
8921,473.14536,17460272,39.7,402375,4.8
8922,473.16646,2923574,5.0,354632,0.8
8923,473.1742,2593336,4.2,433705,0.7
8924,473.17941,3264058,5.8,318075,0.9
8925,473.18175,17382458,39.5,393754,4.8
8926,473.18932,3239997,5.8,421235,0.9
8927,473.20294,5535809,11.2,410540,1.5
8928,473.21816,18263110,41.6,368692,5.0
8929,473.22526,3369032,6.1,322306,0.9
8930,473.23934,7732300,16.5,358555,2.1
8931,473.25448,16706640,37.9,381395,4.6
8932,473.26158,4376659,8.5,406343,1.2
8933,473.27548,9188439,20.0,393996,2.5
8934,473.28253,5899353,12.1,406973,1.6
8935,473.29075,12278875,27.3,387247,3.4
8936,473.31191,10136674,22.2,411493,2.8
8937,473.32712,8373350,18.0,373373,2.3
8938,473.34834,4250733,8.2,418599,1.2
8939,473.5745,2564272,4.1,433075,0.7
8940,473.58504,2921651,5.0,431819,0.8
8941,474.04255,2608954,4.3,404200,0.7
8942,474.06155,2545216,4.1,247694,0.7
8943,474.06773,2721090,4.5,506835,0.7
8944,474.07566,3468612,6.3,427239,0.9
8945,474.08024,2599749,4.2,431887,0.7
8946,474.1043,3138892,5.5,413991,0.9
8947,474.11239,4222287,8.1,443648,1.2
8948,474.11668,3535184,6.5,353538,1.0
8949,474.11813,2757968,4.6,543629,0.8
8950,474.13499,2962773,5.1,419062,0.8
8951,474.14064,3400023,6.1,415972,0.9
8952,474.14859,2739545,4.6,351064,0.7
8953,474.177,2634082,4.3,493981,0.7
8954,474.18514,4074852,7.8,536957,1.1
8955,474.22152,4947311,9.8,482891,1.4
8956,474.24228,3237749,5.8,335562,0.9
8957,474.25651,2966905,5.1,532109,0.8
8958,474.25797,5209465,10.5,436291,1.4
8959,474.28622,2539906,4.1,379645,0.7
8960,474.29431,2657668,4.4,438227,0.7
8961,475.01285,3756628,7.0,457221,1.0
8962,475.01535,2731605,4.5,528284,0.7
8963,475.03056,3027033,5.3,359561,0.8
8964,475.05168,10690143,23.6,411932,2.9
8965,475.06684,3420772,6.2,407360,0.9
