	peakNo	mw	relativeAbundance	errorPPM	DBE	class	formula	z	C	H	O	N	S
3822	2188	376.09469603699995	0.0010211711002675902	0.020220971174683758	14.0	O6	H16_C22_O6	0	22	16	6	0	0
3823	2191	376.18857603699996	0.0015898000944435699	-0.03412915963522591	7.0	O6	H28_C21_O6	0	21	28	6	0	0
3824	2200	377.19190603699997	0.00040433653392098223	-0.09989344771704901	7.0	O6	H28_C20_13C_O6	0	21	28	6	0	0
3825	2209	378.110326037	0.0007516134109869353	-0.032977147550423434	13.0	O6	H18_C22_O6	0	22	18	6	0	0
3826	2212	378.204236037	0.000981819612781363	-0.007702187668532362	6.0	O6	H30_C21_O6	0	21	30	6	0	0
3827	2224	380.032096037	0.0006060129072878955	0.02079034910244109	19.0	O6	H8_C23_O6	0	23	8	6	0	0
3828	2233	380.125976037	0.0005273099323154415	-0.03299695578833105	12.0	O6	H20_C22_O6	0	22	20	6	0	0
3829	2236	380.219886037	0.00047418542420903516	-0.00785598051525487	5.0	O6	H32_C21_O6	0	21	32	6	0	0
3830	2249	382.04772603699996	0.001885920037777428	-0.031862511224498395	18.0	O6	H10_C23_O6	0	23	10	6	0	0
3831	2257	382.141646037	0.000701440264441996	0.01932006114590332	11.0	O6	H22_C22_O6	0	22	22	6	0	0
3832	2264	383.05110603699995	0.0003620336848732882	0.033904092282037404	18.0	O6	H10_C22_13C_O6	0	23	10	6	0	0
3833	2279	384.063386037	0.0019862663308673066	-0.005850596748650539	17.0	O6	H12_C23_O6	0	23	12	6	0	0
3834	2286	384.15728603699995	0.0008549110656382812	-0.0070049431863360686	10.0	O6	H24_C22_O6	0	22	24	6	0	0
3835	2294	385.06677603699995	0.00044172044703289783	0.08547348690963794	17.0	O6	H12_C22_13C_O6	0	23	12	6	0	0
3836	2302	386.07902603699995	0.0009759168896584293	-0.031913155480307404	16.0	O6	H14_C23_O6	0	23	14	6	0	0
3837	2308	386.17295603699995	0.0010506847158822605	0.044630261545716574	9.0	O6	H26_C22_O6	0	22	26	6	0	0
3838	2328	388.094686037	0.0006945537541319062	-0.006171174484599577	15.0	O6	H16_C23_O6	0	23	16	6	0	0
3839	2333	388.188586037	0.0011362742011648038	-0.0073134556034887424	8.0	O6	H28_C22_O6	0	22	28	6	0	0
3840	2340	389.191946037	0.0004771367857705021	0.005963638339605695	8.0	O6	H28_C21_13C_O6	0	22	28	6	0	0
3841	2350	390.110326037	0.0004643475523374784	-0.03196275304662978	14.0	O6	H18_C23_O6	0	23	18	6	0	0
3842	2354	390.20422603699996	0.0009719817409098064	-0.033092927026676724	7.0	O6	H30_C22_O6	0	22	30	6	0	0
3843	2365	392.03210603699995	0.00031382811270266013	0.04566207640311989	20.0	O6	H8_C24_O6	0	24	8	6	0	0
3844	2375	392.12596603699996	0.0005479694632457106	-0.057489179377410576	13.0	O6	H20_C23_O6	0	23	20	6	0	0
3845	2378	392.21989603699996	0.00067094286164017	0.017880276054928066	6.0	O6	H32_C22_O6	0	22	32	6	0	0
3846	2388	394.047736037	0.0005155044860695733	-0.005514560256708429	19.0	O6	H10_C24_O6	0	24	10	6	0	0
3847	2396	394.14163603699996	0.0005243585707539745	-0.006639745126231153	12.0	O6	H22_C23_O6	0	23	22	6	0	0
3848	2400	394.235506037	0.00032169841019990555	-0.08386104119055465	5.0	O6	H34_C22_O6	0	22	34	6	0	0
3849	2415	396.06339603699996	0.0011323390524161814	0.019575149108825442	18.0	O6	H12_C24_O6	0	24	12	6	0	0
3850	2422	396.157296037	0.0006079804816622068	0.018449742272987308	11.0	O6	H24_C23_O6	0	23	24	6	0	0
3851	2442	398.07902603699995	0.0009198410199905557	-0.030951140803030495	17.0	O6	H14_C24_O6	0	24	14	6	0	0
3852	2448	398.17293603699994	0.0007466944750511568	-0.0069442187710053675	10.0	O6	H26_C23_O6	0	23	26	6	0	0
3853	2470	400.094686037	0.0005883047379190932	-0.00598608306399434	16.0	O6	H16_C24_O6	0	24	16	6	0	0
3854	2476	400.18857603699996	0.0008273650243979223	-0.03208237499345321	9.0	O6	H28_C23_O6	0	23	28	6	0	0
3855	2487	401.191946037	0.00032169841019990555	0.0057852607306278	9.0	O6	H28_C22_13C_O6	0	23	28	6	0	0
3856	2495	402.110326037	0.00042499606485125134	-0.03100890279279605	15.0	O6	H18_C24_O6	0	24	18	6	0	0
3857	2500	402.20422603699996	0.0008716354478199277	-0.03210558005562926	8.0	O6	H30_C23_O6	0	23	30	6	0	0
3858	2521	404.12598603699996	0.00039056351330080276	-0.0062925921162129955	14.0	O6	H20_C24_O6	0	24	20	6	0	0
3859	2526	404.219886037	0.0006660239257043916	-0.007389542472795823	7.0	O6	H32_C23_O6	0	23	32	6	0	0
3860	2538	406.04772603699996	0.0008932787659373526	-0.02997923440664404	20.0	O6	H10_C25_O6	0	25	10	6	0	0
3861	2546	406.14161603699995	0.0005145206988824176	-0.05568747235006147	13.0	O6	H22_C24_O6	0	24	22	6	0	0
3862	2549	406.235556037	0.000335471430820085	0.04169748247087991	6.0	O6	H34_C23_O6	0	23	34	6	0	0
3863	2567	408.06337603699995	0.002348300015740595	-0.030012494851451094	19.0	O6	H12_C25_O6	0	25	12	6	0	0
3864	2573	408.15726603699994	0.0004151581929796946	-0.055593767054480284	12.0	O6	H24_C24_O6	0	24	24	6	0	0
3865	2582	409.06677603699995	0.0007417755391153785	0.08045874651516073	19.0	O6	H12_C24_13C_O6	0	25	12	6	0	0
3866	2596	410.079036037	0.001112663308673068	-0.005659884575622607	18.0	O6	H14_C25_O6	0	25	14	6	0	0
3867	2602	410.172916037	0.0005951912482291831	-0.055500982860675264	11.0	O6	H26_C24_O6	0	24	26	6	0	0
3868	2613	411.08242603699995	0.0003984338107980482	0.07988422259810025	18.0	O6	H14_C24_13C_O6	0	25	14	6	0	0
3869	2624	412.09466603699997	0.0005745317172989138	-0.054344309255326136	17.0	O6	H16_C25_O6	0	25	16	6	0	0
3870	2630	412.18857603699996	0.0006227372894695419	-0.03114836439174531	10.0	O6	H28_C24_O6	0	24	28	6	0	0
3871	2654	414.11033603699997	0.0006394616716511885	-0.005962179075492608	16.0	O6	H18_C25_O6	0	25	18	6	0	0
3872	2661	414.204216037	0.0010034629308987876	-0.055318123578182964	9.0	O6	H30_C24_O6	0	24	30	6	0	0
3873	2680	416.125976037	0.0004810719345191248	-0.030142314461459645	15.0	O6	H20_C25_O6	0	25	20	6	0	0
3874	2684	416.219886037	0.0008126082165905872	-0.007176495204637023	8.0	O6	H32_C24_O6	0	24	32	6	0	0
3875	2696	418.047716037	0.00033842279238155204	-0.053039399906161404	21.0	O6	H10_C26_O6	0	26	10	6	0	0
3876	2705	418.141646037	0.0003580985361246656	0.017656696092829955	14.0	O6	H22_C25_O6	0	25	22	6	0	0
3877	2709	418.235536037	0.0006414292460254997	-0.007318842531775006	7.0	O6	H34_C24_O6	0	24	34	6	0	0
3878	2726	420.06339603699996	0.0008549110656382812	0.018456737976020068	20.0	O6	H12_C26_O6	0	26	12	6	0	0
3879	2733	420.15725603699997	0.00047812057295765784	-0.07780658188020938	13.0	O6	H24_C25_O6	0	25	24	6	0	0
3880	2736	420.251156037	0.0004545096804659216	-0.07884570820992325	6.0	O6	H36_C24_O6	0	24	36	6	0	0
3881	2784	424.094686037	0.0005656776326145129	-0.005647323823980354	18.0	O6	H16_C26_O6	0	26	16	6	0	0
3882	2790	424.18857603699996	0.0005174720604438848	-0.03026719881158518	11.0	O6	H28_C25_O6	0	25	28	6	0	0
3883	2812	426.11033603699997	0.000335471430820085	-0.005794273857395062	17.0	O6	H18_C26_O6	0	26	18	6	0	0
3884	2818	426.20422603699996	0.0006109318432236738	-0.030297681695493787	10.0	O6	H30_C25_O6	0	25	30	6	0	0
3885	2845	428.12600603699997	0.0003895797261136472	0.04077537866537908	16.0	O6	H20_C26_O6	0	26	20	6	0	0
3886	2889	432.063406037	0.0007624350700456478	0.04108887668029955	21.0	O6	H12_C27_O6	0	27	12	6	0	0
3887	2896	432.157296037	0.00044959074453014325	0.016912823359623238	14.0	O6	H24_C26_O6	0	26	24	6	0	0
3888	2899	432.251206037	0.00034137415394301906	0.0390166637550784	7.0	O6	H36_C25_O6	0	25	36	6	0	0
3889	2916	434.07902603699995	0.0007791594522272942	-0.028384232470504606	20.0	O6	H14_C27_O6	0	27	14	6	0	0
3890	2946	436.094686037	0.0005361640169998426	-0.005491926640621842	19.0	O6	H16_C27_O6	0	27	16	6	0	0
3891	2980	438.204196037	0.0004240122776640957	-0.09792923117528536	11.0	O6	H30_C26_O6	0	26	30	6	0	0
3892	3009	440.21984603699997	0.0005607586966787345	-0.09764893690971672	10.0	O6	H32_C26_O6	0	26	32	6	0	0
3893	3036	442.235556037	0.00036793640799622233	0.03830311639501855	9.0	O6	H34_C26_O6	0	26	34	6	0	0
3894	3059	444.25119603699994	0.00036104989768613263	0.01545296906380992	8.0	O6	H36_C26_O6	0	26	36	6	0	0
3895	3073	446.07900603699994	0.0007152132850621754	-0.0724557747720408	21.0	O6	H14_C28_O6	0	28	14	6	0	0
3896	3079	446.17293603699994	0.00036498504643475525	-0.006197148578965265	14.0	O6	H26_C27_O6	0	27	26	6	0	0
3897	3103	448.18855603699996	0.0003787580670549346	-0.07327050083838453	13.0	O6	H28_C27_O6	0	27	28	6	0	0
3898	3186	454.235536037	0.00036498504643475525	-0.006738794714638925	10.0	O6	H34_C27_O6	0	27	34	6	0	0
3899	3228	458.07906603699996	0.00048205572170628046	0.06042406667161782	22.0	O6	H14_C29_O6	0	29	14	6	0	0
3900	3239	458.266876037	0.000335471430820085	0.08028291347381245	8.0	O6	H38_C27_O6	0	27	38	6	0	0
3901	3257	460.094726037	0.0005371478041869983	0.0817331689770167	21.0	O6	H16_C29_O6	0	29	16	6	0	0
3902	3291	462.204236037	0.0003895797261136472	-0.006302408709983557	13.0	O6	H30_C28_O6	0	28	30	6	0	0
3903	3318	464.219886037	0.0003984338107980482	-0.006434450798131092	12.0	O6	H32_C28_O6	0	28	32	6	0	0
3904	3347	466.23556603699996	0.0005066504013851724	0.05777980482586983	11.0	O6	H34_C28_O6	0	28	34	6	0	0
3905	3379	468.251206037	0.00048303950889343623	0.03601699204665822	10.0	O6	H36_C28_O6	0	28	36	6	0	0
3906	3403	470.26683603699996	0.0004545096804659216	-0.006823785462106972	9.0	O6	H38_C28_O6	0	28	38	6	0	0
3907	3449	474.204286037	0.000335471430820085	0.09929686713287976	14.0	O6	H30_C29_O6	0	29	30	6	0	0
3908	3472	476.219906037	0.00037187155674484496	0.03572509207292008	13.0	O6	H32_C29_O6	0	29	32	6	0	0
3909	3498	478.235556037	0.00038564457736502437	0.035419783751065186	12.0	O6	H34_C29_O6	0	29	34	6	0	0
3910	3546	482.079016037	0.000332520069258618	-0.04630153828451874	24.0	O6	H14_C31_O6	0	31	14	6	0	0
3911	3582	484.282496037	0.0004190933417283174	0.013870003597963405	9.0	O6	H40_C29_O6	0	29	40	6	0	0
3912	3712	494.26685603699997	0.00037482291830631204	0.033971527328207095	11.0	O6	H38_C30_O6	0	30	38	6	0	0
3913	3758	498.298126037	0.0003167794742641272	-0.026805238274721886	9.0	O6	H42_C30_O6	0	30	42	6	0	0
3914	1301	316.004176037	0.00043286636234849676	0.05095185839085739	11.0	O6S1	H8_C15_O6_S	0	15	8	6	0	1
3915	1311	316.098056037	0.0003640012592475995	-0.013739407495783498	4.0	O6S1	H20_C14_O6_S	0	14	20	6	0	1
3916	1472	328.004146037	0.00039056351330080276	-0.04237446422758343	12.0	O6S1	H8_C16_O6_S	0	16	8	6	0	1
3917	1640	340.00415603700003	0.0014068156776326144	-0.011467506819437766	13.0	O6S1	H8_C17_O6_S	0	17	8	6	0	1
3918	1677	342.019796037	0.00039449866204942544	-0.04085436043387362	12.0	O6S1	H10_C17_O6_S	0	17	10	6	0	1
3919	1822	352.00413603699997	0.0003620336848732882	-0.0678940883949848	14.0	O6S1	H8_C18_O6_S	0	18	8	6	0	1
3920	1853	354.019796037	0.0005076341885723281	-0.03946954430015876	13.0	O6S1	H10_C18_O6_S	0	18	10	6	0	1
3921	2010	364.004126037	0.0006128994175979852	-0.09312806513530136	15.0	O6S1	H8_C19_O6_S	0	19	8	6	0	1
3922	2036	366.019796037	0.00047221784983472384	-0.03817553087047523	14.0	O6S1	H10_C19_O6_S	0	19	10	6	0	1
3923	2341	390.019796037	0.000456477254840233	-0.03582638652692015	16.0	O6S1	H10_C21_O6_S	0	21	10	6	0	1
3924	2644	414.019826037	0.0003344876436329293	0.03871070660682874	18.0	O6S1	H10_C23_O6_S	0	23	10	6	0	1
3925	124	199.99570603700002	0.0003758067054934677	0.017045365896785857	5.0	O7	H4_C7_O7	0	7	4	7	0	0
3926	151	204.027006037	0.00041417440579253896	0.015983178310141455	3.0	O7	H8_C7_O7	0	7	8	7	0	0
3927	164	206.042656037	0.0010693766724382183	0.015467670945637394	2.0	O7	H10_C7_O7	0	7	10	7	0	0
3928	179	208.05829603700002	0.001249409727687707	-0.033101299562745774	1.0	O7	H12_C7_O7	0	7	12	7	0	0
3929	219	214.011356037	0.0006935699669447505	0.015583285224376613	5.0	O7	H6_C8_O7	0	8	6	7	0	0
3930	237	216.026996037	0.0007427593263025343	-0.031195175182856482	4.0	O7	H8_C8_O7	0	8	8	7	0	0
3931	253	218.042656037	0.0009414843381079804	0.014616406084342769	3.0	O7	H10_C8_O7	0	8	10	7	0	0
3932	267	220.05829603700002	0.0009877223359042973	-0.0312962524370234	2.0	O7	H12_C8_O7	0	8	12	7	0	0
3933	283	222.07395603700002	0.0015425783094600975	0.013684630384142896	1.0	O7	H14_C8_O7	0	8	14	7	0	0
3934	293	223.99570603700002	0.001054619864630883	0.015219041683877568	7.0	O7	H4_C9_O7	0	9	4	7	0	0
3935	309	226.011356037	0.0040138517235951505	0.01475589572514319	6.0	O7	H6_C9_O7	0	9	6	7	0	0
3936	319	227.01469603700002	0.00044467180859436486	-0.050679538391991484	6.0	O7	H6_C8_13C_O7	0	9	6	7	0	0
3937	329	228.027006037	0.0013458208720289627	0.01430093774526226	5.0	O7	H8_C9_O7	0	9	8	7	0	0
3938	350	230.042656037	0.001563237840390367	0.01385395238973796	4.0	O7	H10_C9_O7	0	9	10	7	0	0
3939	369	232.05829603700002	0.0012936801511097124	-0.02967788741557034	3.0	O7	H12_C9_O7	0	9	12	7	0	0
3940	387	234.073946037	0.0008165433653392098	-0.029738465620445725	2.0	O7	H14_C9_O7	0	9	14	7	0	0
3941	401	235.99570603700002	0.0013595938926491422	0.014445178026468913	8.0	O7	H4_C10_O7	0	10	4	7	0	0
3942	417	238.011346037	0.0025922792381552024	-0.02800286660004913	7.0	O7	H6_C10_O7	0	10	6	7	0	0
3943	433	240.027006037	0.0028844640327404373	0.013585971309707531	6.0	O7	H8_C10_O7	0	10	8	7	0	0
3944	454	242.042656037	0.0024102786085314024	0.013167100611630544	5.0	O7	H10_C10_O7	0	10	10	7	0	0
3945	463	243.046006037	0.00031973083582559423	-0.006801181609970853	5.0	O7	H10_C9_13C_O7	0	10	10	7	0	0
3946	476	244.058306037	0.002153510152683772	0.012755148841633843	4.0	O7	H12_C10_O7	0	10	12	7	0	0
3947	495	246.07395603700002	0.0015799622225720132	0.012349945744984877	3.0	O7	H14_C10_O7	0	10	14	7	0	0
3948	510	247.99570603700002	0.001206123091452857	0.01374620569711832	9.0	O7	H4_C11_O7	0	11	4	7	0	0
3949	515	248.089596037	0.0010034629308987876	-0.028356690865104638	2.0	O7	H16_C10_O7	0	10	16	7	0	0
3950	529	250.011356037	0.004017786872343774	0.01333939407890987	8.0	O7	H6_C11_O7	0	11	6	7	0	0
3951	540	251.014706037	0.00048795844482921457	-0.005995664652243283	8.0	O7	H6_C10_13C_O7	0	11	6	7	0	0
3952	550	252.027006037	0.003431449708798993	0.01293908961920903	7.0	O7	H8_C11_O7	0	11	8	7	0	0
3953	559	253.03035603700002	0.0003580985361246656	-0.006240358027147546	7.0	O7	H8_C10_13C_O7	0	11	8	7	0	0
3954	571	254.042656037	0.003789548244923658	0.012545137316944495	6.0	O7	H10_C11_O7	0	11	10	7	0	0
3955	582	255.046006037	0.00046139619077601135	-0.006481183737477957	6.0	O7	H10_C10_13C_O7	0	11	10	7	0	0
3956	594	256.058306037	0.004139776483551078	0.01215738749560752	5.0	O7	H12_C11_O7	0	11	12	7	0	0
3957	605	257.06165603700003	0.0005332126554383756	-0.006718232542514745	5.0	O7	H12_C10_13C_O7	0	11	12	7	0	0
3958	619	258.073956037	0.00291791279710373	0.0117756943838872	4.0	O7	H14_C11_O7	0	11	14	7	0	0
3959	637	259.995706037	0.0006896348181961278	0.013111754956066677	10.0	O7	H4_C12_O7	0	12	4	7	0	0
3960	641	260.08959603700004	0.001349756020777585	-0.027048371473847102	3.0	O7	H16_C11_O7	0	11	16	7	0	0
3961	653	262.011346037	0.002261726743270896	-0.02543782948624421	9.0	O7	H6_C12_O7	0	12	6	7	0	0
3962	658	262.10524603700003	0.0007368566031796003	-0.027122692623696223	2.0	O7	H18_C11_O7	0	11	18	7	0	0
3963	671	264.02700603700004	0.003979419172044704	0.012351009124700192	8.0	O7	H8_C12_O7	0	12	8	7	0	0
3964	676	264.120886037	0.00032760113332283965	-0.06505733139519054	1.0	O7	H20_C11_O7	0	11	20	7	0	0
3965	682	265.030346037	0.0005371478041869983	-0.04368933656579619	8.0	O7	H8_C11_13C_O7	0	12	8	7	0	0
3966	693	266.04265603700003	0.004403431449708799	0.011979282013716742	7.0	O7	H10_C12_O7	0	12	10	7	0	0
3967	703	267.046006037	0.0006217535022823862	-0.006189944763325468	7.0	O7	H10_C11_13C_O7	0	12	10	7	0	0
3968	714	268.058306037	0.00520620179442783	0.011613145266727834	6.0	O7	H12_C12_O7	0	12	12	7	0	0
3969	726	269.06165603700003	0.0006453643947741225	-0.006418603112972057	6.0	O7	H12_C11_13C_O7	0	12	12	7	0	0
3970	738	270.073956037	0.005659727687706596	0.011252473505131724	5.0	O7	H14_C12_O7	0	12	14	7	0	0
3971	749	271.077306037	0.0006748780103887925	-0.0066438612017300225	5.0	O7	H14_C11_13C_O7	0	12	14	7	0	0
3972	756	271.995676037	0.0004063041082952936	-0.097762583513632	11.0	O7	H4_C13_O7	0	13	4	7	0	0
3973	763	272.089606037	0.0034845742169053997	0.010897145483392864	4.0	O7	H16_C12_O7	0	12	16	7	0	0
3974	774	273.092956037	0.00045352589327876604	-0.006865793903448324	4.0	O7	H16_C11_13C_O7	0	12	16	7	0	0
3975	780	274.011346037	0.0024073272469699357	-0.02432381009161041	10.0	O7	H6_C13_O7	0	13	6	7	0	0
3976	786	274.105256037	0.0013959940185739024	0.010547043314943888	3.0	O7	H18_C12_O7	0	12	18	7	0	0
3977	803	276.02700603700004	0.0032366598457421692	0.011814061267226656	9.0	O7	H8_C13_O7	0	13	8	7	0	0
3978	810	276.120886037	0.0007457106878640012	-0.06222999012468022	2.0	O7	H20_C12_O7	0	12	20	7	0	0
3979	816	277.030356037	0.0005046828270108612	-0.005699736433203747	9.0	O7	H8_C12_13C_O7	0	13	8	7	0	0
3980	829	278.04265603700003	0.004044349126396978	0.01146227003356406	8.0	O7	H10_C13_O7	0	13	10	7	0	0
3981	834	278.136536037	0.0005617424838658901	-0.06204506703942345	1.0	O7	H22_C12_O7	0	12	22	7	0	0
3982	839	279.046016037	0.0007329214544309775	0.029912629191069937	8.0	O7	H10_C12_13C_O7	0	13	10	7	0	0
3983	853	280.058306037	0.004964190146387534	0.011115542659710985	7.0	O7	H12_C13_O7	0	13	12	7	0	0
3984	865	281.061666037	0.0006896348181961278	0.029434821778528318	7.0	O7	H12_C12_13C_O7	0	13	12	7	0	0
3985	874	282.073956037	0.006581536282071463	0.010773770387840498	6.0	O7	H14_C13_O7	0	13	14	7	0	0
3986	886	283.077306037	0.0009090193609318432	-0.0063622196405010226	6.0	O7	H14_C12_13C_O7	0	13	14	7	0	0
3987	892	283.995706037	0.0005174720604438848	0.012003702572680984	12.0	O7	H4_C14_O7	0	14	4	7	0	0
3988	898	284.089606037	0.006266724382181647	0.010436847946904734	5.0	O7	H16_C13_O7	0	13	16	7	0	0
3989	911	285.092966037	0.0008647489375098379	0.028499475574800506	5.0	O7	H16_C12_13C_O7	0	13	16	7	0	0
3990	917	286.011356037	0.0019685581614985047	0.011660376276704413	11.0	O7	H6_C14_O7	0	14	6	7	0	0
3991	924	286.105256037	0.0032760113332283964	0.010104672833770487	4.0	O7	H18_C13_O7	0	13	18	7	0	0
3992	936	287.108596037	0.0004279474264127184	-0.04161839862125792	4.0	O7	H18_C12_13C_O7	0	13	18	7	0	0
3993	941	288.026996037	0.0034294821344246816	-0.023397112446905757	10.0	O7	H8_C14_O7	0	14	8	7	0	0
3994	949	288.120906037	0.0011284039036675586	0.009777145413689814	3.0	O7	H20_C13_O7	0	13	20	7	0	0
3995	956	289.030366037	0.0005204234220053519	0.029135347035163576	10.0	O7	H8_C13_13C_O7	0	14	8	7	0	0
3996	967	290.04265603700003	0.0029641507949000477	0.01098803895913471	9.0	O7	H10_C14_O7	0	14	10	7	0	0
3997	973	290.136546037	0.0005587911223044231	-0.025012360876479782	2.0	O7	H22_C13_O7	0	13	22	7	0	0
3998	979	291.046016037	0.00034334172831733043	0.028679313734014493	9.0	O7	H10_C13_13C_O7	0	14	10	7	0	0
3999	990	292.058306037	0.003518022981268692	0.010658830732128845	8.0	O7	H12_C14_O7	0	14	12	7	0	0
4000	1000	293.061646037	0.0006148669919722966	-0.04001547154448303	8.0	O7	H12_C13_13C_O7	0	14	12	7	0	0
4001	1012	294.073956037	0.005647922241460728	0.010334135248447807	7.0	O7	H14_C14_O7	0	14	14	7	0	0
4002	1022	295.077306037	0.0009611600818510939	-0.006103485288099015	7.0	O7	H14_C13_13C_O7	0	14	14	7	0	0
4003	1034	296.089606037	0.008080827955296709	0.010013860537656715	6.0	O7	H16_C14_O7	0	14	16	7	0	0
4004	1049	297.092956037	0.0011884149220840548	-0.006311155867323906	6.0	O7	H16_C13_13C_O7	0	14	16	7	0	0
4005	1054	298.011346037	0.002095466708641586	-0.022364920103152826	12.0	O7	H6_C15_O7	0	15	6	7	0	0
4006	1063	298.105256037	0.006862899417597985	0.00969791692608466	5.0	O7	H18_C14_O7	0	14	18	7	0	0
4007	1077	299.108616037	0.0010310089721391467	0.026916643577712188	5.0	O7	H18_C13_13C_O7	0	14	18	7	0	0
4008	1083	300.02700603700004	0.011072524791437116	0.010869021438450465	11.0	O7	H8_C15_O7	0	15	8	7	0	0
4009	1092	300.120906037	0.0031353297654651345	0.009386217149099629	4.0	O7	H20_C14_O7	0	14	20	7	0	0
4010	1101	301.030356037	0.001788525106249016	-0.00524531822702099	11.0	O7	H8_C14_13C_O7	0	15	8	7	0	0
4011	1108	301.124256037	0.0005578073351172675	-0.006718156835699657	4.0	O7	H20_C13_13C_O7	0	14	20	7	0	0
4012	1114	302.04265603700003	0.0033999685188100108	0.01055148980002036	10.0	O7	H10_C15_O7	0	15	10	7	0	0
4013	1120	302.136546037	0.001214977176137258	-0.024018941396265685	3.0	O7	H22_C14_O7	0	14	22	7	0	0
4014	1128	303.045996037	0.0005027152526365496	-0.038452908646796236	10.0	O7	H10_C14_13C_O7	0	15	10	7	0	0
4015	1142	304.058306037	0.00315697308358256	0.010238168095239784	9.0	O7	H12_C15_O7	0	15	12	7	0	0
4016	1148	304.152196037	0.0006935699669447505	-0.024103064336993364	2.0	O7	H24_C14_O7	0	14	24	7	0	0
4017	1157	305.06165603700003	0.00046336376515032266	-0.005661150619371983	9.0	O7	H12_C14_13C_O7	0	15	12	7	0	0
4018	1169	306.073956037	0.004721194711160082	0.009928972964838214	8.0	O7	H14_C15_O7	0	15	14	7	0	0
4019	1173	306.16785603700004	0.00043876908547143086	0.008475742649644978	1.0	O7	H26_C14_O7	0	14	26	7	0	0
4020	1182	307.077306037	0.0006817645206988824	-0.005864972633411457	8.0	O7	H14_C14_13C_O7	0	15	14	7	0	0
4021	1194	308.089606037	0.007516134109869355	0.009623823600034585	7.0	O7	H16_C15_O7	0	15	16	7	0	0
4022	1210	309.092956037	0.001299582874232646	-0.0060661361445230365	7.0	O7	H16_C14_13C_O7	0	15	16	7	0	0
4023	1215	310.011346037	0.0018082008499921297	-0.02149921294543543	13.0	O7	H6_C16_O7	0	16	6	7	0	0
4024	1221	310.105256037	0.010074964583661262	0.0093226411097369	6.0	O7	H18_C15_O7	0	15	18	7	0	0
4025	1235	311.108606037	0.0017570439162600347	-0.006264693190872184	6.0	O7	H18_C14_13C_O7	0	15	18	7	0	0
4026	1241	312.02700603700004	0.0039036675586337174	0.010451018333789905	12.0	O7	H8_C16_O7	0	16	8	7	0	0
4027	1250	312.120906037	0.007330198331496931	0.009025348640740748	5.0	O7	H20_C15_O7	0	15	20	7	0	0
4028	1268	313.124256037	0.0013851723595151898	-0.006460693926090797	5.0	O7	H20_C14_13C_O7	0	15	20	7	0	0
4029	1273	314.04265603700003	0.005461986463088305	0.010148302923441002	11.0	O7	H10_C16_O7	0	16	10	7	0	0
4030	1281	314.136546037	0.003087124193294507	-0.023101419062773042	4.0	O7	H22_C15_O7	0	15	22	7	0	0
4031	1290	315.046006037	0.0007771918778529829	-0.0052468528245413655	11.0	O7	H10_C15_13C_O7	0	16	10	7	0	0
4032	1297	315.139896037	0.0005548559735558005	-0.038386126847277116	4.0	O7	H22_C14_13C_O7	0	15	22	7	0	0
4033	1307	316.058306037	0.0032386274201164807	0.009849448625457854	10.0	O7	H12_C16_O7	0	16	12	7	0	0
4034	1314	316.152196037	0.0012080906658271686	-0.023188198725843	3.0	O7	H24_C15_O7	0	15	24	7	0	0
4035	1324	317.061676037	0.0005814182276090037	0.05763232015841414	10.0	O7	H12_C15_13C_O7	0	16	12	7	0	0
4036	1338	318.073956037	0.0033665197544467183	0.009554381856963293	9.0	O7	H14_C16_O7	0	16	14	7	0	0
4037	1344	318.16785603700004	0.0006148669919722966	0.008156072042241091	2.0	O7	H26_C15_O7	0	15	26	7	0	0
4038	1354	319.077306037	0.0006384778844640328	-0.005644400156869438	9.0	O7	H14_C15_13C_O7	0	16	14	7	0	0
4039	1365	320.089606037	0.0051422556272627115	0.009263031243699637	8.0	O7	H16_C16_O7	0	16	16	7	0	0
4040	1370	320.183486037	0.0003659688336219109	-0.05459057294574722	1.0	O7	H28_C15_O7	0	15	28	7	0	0
4041	1381	321.092956037	0.000873603022194239	-0.005839430349937221	8.0	O7	H16_C15_13C_O7	0	16	16	7	0	0
4042	1387	322.011356037	0.0012385880686289945	0.0103567776982955	14.0	O7	H6_C17_O7	0	17	6	7	0	0
4043	1394	322.105256037	0.007517117897056509	0.00897532702149988	7.0	O7	H18_C16_O7	0	16	18	7	0	0
4044	1408	323.108596037	0.0012858098536124667	-0.03698137451004017	7.0	O7	H18_C15_13C_O7	0	16	18	7	0	0
4045	1413	324.026996037	0.00746694475051157	-0.02079764987622406	13.0	O7	H8_C17_O7	0	17	8	7	0	0
4046	1421	324.120906037	0.008123130804344405	0.008691201161600586	6.0	O7	H20_C16_O7	0	16	20	7	0	0
4047	1430	325.030346037	0.0013133558948528255	-0.035624365937947884	13.0	O7	H8_C16_13C_O7	0	17	8	7	0	0
4048	1438	325.124256037	0.0014992916732252482	-0.006222236395858827	6.0	O7	H20_C15_13C_O7	0	16	20	7	0	0
4049	1443	326.04265603700003	0.005842712104517551	0.00977479463295685	12.0	O7	H10_C17_O7	0	17	10	7	0	0
4050	1450	326.136546037	0.005118644734770974	-0.022251416105049236	5.0	O7	H22_C16_O7	0	16	22	7	0	0
4051	1461	327.046006037	0.0008834408940657957	-0.005054334852353155	12.0	O7	H10_C16_13C_O7	0	17	10	7	0	0
