	peakNo	mw	relativeAbundance	errorPPM	DBE	class	formula	z	C	H	O	N	S
231	1722	545.3279960369999	0.008021042109549136	-0.1961736802976753	4.0	O10	H48_C27_13C_O10	0	28	48	10	0	0
232	1728	546.2464560369999	0.01565330849036053	-0.07646548455890563	10.0	O10	H38_C29_O10	0	29	38	10	0	0
233	1734	548.262176037	0.02021847977257401	0.05135681651030265	9.0	O10	H40_C29_O10	0	29	40	10	0	0
234	1740	550.277866037	0.010290483137197716	0.12372476556991295	8.0	O10	H42_C29_O10	0	29	42	10	0	0
235	1748	552.199506037	0.008688979069342618	-0.07523911117130283	14.0	O10	H32_C30_O10	0	30	32	10	0	0
236	1761	556.2307860369999	0.009851891667102906	-0.11091619081169256	12.0	O10	H36_C30_O10	0	30	36	10	0	0
237	1766	558.2464560369999	0.010322872060759509	-0.07482179151834284	11.0	O10	H38_C30_O10	0	30	38	10	0	0
238	1768	558.340306037	0.05622291238021996	-0.16515554943683694	4.0	O10	H50_C29_O10	0	29	50	10	0	0
239	1769	559.343736037	0.01846691695889749	-0.03048751396742028	4.0	O10	H50_C28_13C_O10	0	29	50	10	0	0
240	1774	560.2621160369999	0.013756368021214455	-0.05683589732401941	10.0	O10	H40_C30_O10	0	30	40	10	0	0
241	1778	562.277846037	0.013168832202802416	0.0855146621250144	9.0	O10	H42_C30_O10	0	30	42	10	0	0
242	1793	570.246606037	0.00896862455112441	0.18979683327719848	12.0	O10	H38_C31_O10	0	31	38	10	0	0
243	1794	570.3406460369999	0.007643140292948345	0.4344543943042825	5.0	O10	H50_C30_O10	0	30	50	10	0	0
244	1801	572.262186037	0.0074592460797296214	0.06667747909968809	11.0	O10	H40_C31_O10	0	31	40	10	0	0
245	1803	572.356076037	0.063194092707343	0.04841915927664145	4.0	O10	H52_C30_O10	0	30	52	10	0	0
246	1804	573.359446037	0.015266330076817563	0.0747750826820588	4.0	O10	H52_C29_13C_O10	0	30	52	10	0	0
247	1819	584.261876037	0.00797391768472725	-0.4652759510991849	12.0	O10	H40_C32_O10	0	32	40	10	0	0
248	1824	586.371566037	0.0806928962355491	-0.2257288854403173	4.0	O10	H54_C31_O10	0	31	54	10	0	0
249	1825	587.375086037	0.0327969203193492	0.0558399577640741	4.0	O10	H54_C30_13C_O10	0	31	54	10	0	0
250	1844	600.387356037	0.05623340447928445	0.012600198782603137	4.0	O10	H56_C32_O10	0	32	56	10	0	0
251	1857	614.402946037	0.06391711629139636	-0.08546345729865648	4.0	O10	H58_C33_O10	0	33	58	10	0	0
252	1861	628.418576037	0.028066523310240614	-0.1155010414824979	4.0	O10	H60_C34_O10	0	34	60	10	0	0
253	1865	642.4343060369999	0.024283314512949558	0.011429962447429092	4.0	O10	H62_C35_O10	0	35	62	10	0	0
254	1866	656.4497960369999	0.01652127825006986	-0.23266211825049124	4.0	O10	H64_C36_O10	0	36	64	10	0	0
255	1867	670.4657460369999	0.032193186934984935	0.2195414171981352	4.0	O10	H66_C37_O10	0	37	66	10	0	0
256	437	320.037916037	0.006675833946800365	-0.142005049131798	5.0	O11	H12_C11_O11	0	11	12	11	0	0
257	502	332.03801603700003	0.007808120790309105	0.16429745194582332	6.0	O11	H12_C12_O11	0	12	12	11	0	0
258	543	340.006756037	0.007038699157522937	0.2785268184873156	9.0	O11	H8_C13_O11	0	13	8	11	0	0
259	557	342.022336037	0.008387297075354083	0.07200406938770479	8.0	O11	H10_C13_O11	0	13	10	11	0	0
260	572	344.03797603699996	0.008168822393621043	0.0423005628500944	7.0	O11	H12_C13_O11	0	13	12	11	0	0
261	587	346.05355603699996	0.010526676428830192	-0.16044048371539738	6.0	O11	H14_C13_O11	0	13	14	11	0	0
262	602	348.069376037	0.0070532670335317045	0.3286844745699564	5.0	O11	H16_C13_O11	0	13	16	11	0	0
263	622	352.00661603699996	0.0074490147310560875	-0.12868792204648374	10.0	O11	H8_C14_O11	0	14	8	11	0	0
264	638	354.02226603699995	0.013274830340895624	-0.12816425499322162	9.0	O11	H10_C14_O11	0	14	10	11	0	0
265	656	356.03804603699996	0.011511574113853456	0.2374830470033047	8.0	O11	H12_C14_O11	0	14	12	11	0	0
266	672	358.05349603699995	0.008704124321217066	-0.32263614577056643	7.0	O11	H14_C14_O11	0	14	14	11	0	0
267	689	360.069286037	0.00799936878538693	0.06777862184546499	6.0	O11	H16_C14_O11	0	14	16	11	0	0
268	724	366.022276037	0.016449205600342263	-0.09664165904294864	10.0	O11	H10_C15_O11	0	15	10	11	0	0
269	739	368.03800603699995	0.015916082801013483	0.12105543253267717	9.0	O11	H12_C15_O11	0	15	12	11	0	0
270	753	370.053616037	0.013860367072977029	0.012103651595567479	8.0	O11	H14_C15_O11	0	15	14	11	0	0
271	771	372.06922603699996	0.014312610688540959	-0.09566768089063432	7.0	O11	H16_C15_O11	0	15	16	11	0	0
272	792	376.006606037	0.00970665059517146	-0.14706922460444827	12.0	O11	H8_C16_O11	0	16	8	11	0	0
273	805	378.022346037	0.014683695744921153	0.0916004049864191	11.0	O11	H10_C16_O11	0	16	10	11	0	0
274	820	380.037966037	0.02199228086959312	0.011980381970924641	10.0	O11	H12_C16_O11	0	16	12	11	0	0
275	831	382.05358603699995	0.025251216859991144	-0.06679952989222138	9.0	O11	H14_C16_O11	0	16	14	11	0	0
276	847	384.069326037	0.023557764133441024	0.1676910797686571	8.0	O11	H16_C16_O11	0	16	16	11	0	0
277	864	386.08491603699997	0.017290178382074122	0.011217739501950041	7.0	O11	H18_C16_O11	0	16	18	11	0	0
278	878	388.00656603699997	0.01037552811887516	-0.24561182297008025	13.0	O11	H8_C17_O11	0	17	8	11	0	0
279	883	388.100486037	0.009946590621588204	-0.1951633732756133	6.0	O11	H20_C16_O11	0	16	20	11	0	0
280	893	390.022316037	0.020263493360897708	0.011863423756926292	12.0	O11	H10_C17_O11	0	17	10	11	0	0
281	907	392.03793603699995	0.030756964469108732	-0.06490953462759405	11.0	O11	H12_C17_O11	0	17	12	11	0	0
282	920	394.053616037	0.029254104757487725	0.011366473641929959	10.0	O11	H14_C17_O11	0	17	14	11	0	0
283	930	395.05707603699994	0.007676792614237727	0.2775269870256314	10.0	O11	H14_C16_13C_O11	0	17	14	11	0	0
284	936	396.06922603699996	0.02806272070037257	-0.08987065302167101	9.0	O11	H16_C17_O11	0	17	16	11	0	0
285	950	398.084886037	0.017309861932419658	-0.06448122214059535	8.0	O11	H18_C17_O11	0	17	18	11	0	0
286	964	400.00666603699995	0.008586376894674425	0.011752304204345785	14.0	O11	H8_C18_O11	0	18	8	11	0	0
287	968	400.10049603699997	0.014831050757522102	-0.1643162173036993	7.0	O11	H20_C17_O11	0	17	20	11	0	0
288	981	402.02232603699997	0.018022781438823642	0.03638355145283896	13.0	O11	H10_C18_O11	0	18	10	11	0	0
289	985	402.116336037	0.010332156637180184	0.30882356396966193	6.0	O11	H22_C17_O11	0	17	22	11	0	0
290	994	404.03802603699995	0.03008631756775214	0.15976961537206869	12.0	O11	H12_C18_O11	0	18	12	11	0	0
291	1006	406.05358603699995	0.03134233047176749	-0.06285131031593316	11.0	O11	H14_C18_O11	0	18	14	11	0	0
292	1016	408.069286037	0.0292416259887779	0.05980602023122016	10.0	O11	H16_C18_O11	0	18	16	11	0	0
293	1027	410.084906037	0.020020654038467287	-0.013823966397109044	9.0	O11	H18_C18_O11	0	18	18	11	0	0
294	1035	412.00661603699996	0.009117956920856743	-0.10994726346906028	15.0	O11	H8_C19_O11	0	19	8	11	0	0
295	1039	412.10054603699996	0.017690995191365456	-0.03820184214079566	8.0	O11	H20_C18_O11	0	18	20	11	0	0
296	1050	414.022276037	0.014754005225338504	-0.08543743187318405	14.0	O11	H10_C19_O11	0	19	10	11	0	0
297	1055	414.116116037	0.01573001566787016	-0.23137713379659464	7.0	O11	H22_C18_O11	0	18	22	11	0	0
298	1066	416.03797603699996	0.02943968143156236	0.03497997987298672	13.0	O11	H12_C19_O11	0	19	12	11	0	0
299	1078	418.05360603699995	0.03336550517184742	-0.01320644016660399	12.0	O11	H14_C19_O11	0	19	14	11	0	0
300	1091	420.06922603699996	0.03079407173307822	-0.08473603344273017	11.0	O11	H16_C19_O11	0	19	16	11	0	0
301	1103	422.084936037	0.027364344236606792	0.057644795970521766	10.0	O11	H18_C19_O11	0	19	18	11	0	0
302	1116	424.100576037	0.024239713322576843	0.03361702572650055	9.0	O11	H20_C19_O11	0	19	20	11	0	0
303	1125	426.022276037	0.01887073550185609	-0.08303086949335871	15.0	O11	H10_C20_O11	0	20	10	11	0	0
304	1131	426.116206037	0.01798085339679286	-0.013651205715861559	8.0	O11	H22_C19_O11	0	19	22	11	0	0
305	1142	428.037946037	0.0250149987349881	-0.036087922000346384	14.0	O11	H12_C20_O11	0	20	12	11	0	0
306	1147	428.13193603699995	0.013400273008142664	0.17309850956385253	7.0	O11	H24_C19_O11	0	19	24	11	0	0
307	1159	430.053566037	0.03519610949986685	-0.10584960465911074	13.0	O11	H14_C20_O11	0	20	14	11	0	0
308	1171	432.06927603699995	0.032287389222058906	0.033339561039471825	12.0	O11	H16_C20_O11	0	20	16	11	0	0
309	1183	434.08496603699996	0.027649406497343473	0.12516213255217115	11.0	O11	H18_C20_O11	0	20	18	11	0	0
310	1193	436.10056603699996	0.02028406160006969	0.009761509917751241	10.0	O11	H20_C20_O11	0	20	20	11	0	0
311	1202	438.02226603699995	0.010245258465224193	-0.10358605815022223	16.0	O11	H10_C21_O11	0	21	10	11	0	0
312	1206	438.11617603699995	0.02192064590802176	-0.08175228838286355	9.0	O11	H22_C20_O11	0	20	22	11	0	0
313	1212	440.037986037	0.01984753440390325	0.05579745563343323	15.0	O11	H12_C21_O11	0	21	12	11	0	0
314	1217	440.131896037	0.013232843319609751	0.07749722384576012	8.0	O11	H24_C20_O11	0	20	24	11	0	0
315	1227	442.053636037	0.025193504106793826	0.055375633296433566	14.0	O11	H14_C21_O11	0	21	14	11	0	0
316	1232	442.14748603699996	0.008810752606088407	-0.05872474860404839	7.0	O11	H26_C20_O11	0	20	26	11	0	0
317	1240	444.069236037	0.02864810222388793	-0.057637408615371866	13.0	O11	H16_C21_O11	0	21	16	11	0	0
318	1254	446.08492603699995	0.027913152413619854	0.03212616972433294	12.0	O11	H18_C21_O11	0	21	18	11	0	0
319	1257	446.178726037	0.008440726072128623	-0.19300113381424427	5.0	O11	H30_C20_O11	0	20	30	11	0	0
320	1265	448.100556037	0.023325590743669054	-0.0128163198052683	11.0	O11	H20_C21_O11	0	21	20	11	0	0
321	1276	450.11612603699996	0.019024050523393083	-0.1906552442623861	10.0	O11	H22_C21_O11	0	21	22	11	0	0
322	1280	452.038036037	0.013441341194717564	0.16492638682350064	16.0	O11	H12_C22_O11	0	22	12	11	0	0
323	1285	452.13183603699997	0.01768497620317432	-0.05726427091961697	9.0	O11	H24_C21_O11	0	21	24	11	0	0
324	1291	454.05358603699995	0.023211667656193702	-0.05620702209106502	15.0	O11	H14_C22_O11	0	22	14	11	0	0
325	1296	454.147546037	0.014893186954851641	0.07494260465737207	8.0	O11	H26_C21_O11	0	21	26	11	0	0
326	1303	456.069176037	0.02433277017043341	-0.1876798620196188	14.0	O11	H16_C22_O11	0	22	16	11	0	0
327	1308	456.16320603699995	0.009018033646038448	0.09637120989195233	7.0	O11	H28_C21_O11	0	21	28	11	0	0
328	1316	458.084976037	0.0246845783229111	0.1404346429112839	13.0	O11	H18_C22_O11	0	22	18	11	0	0
329	1331	460.10050603699995	0.02729954776445528	-0.12115396372560178	12.0	O11	H20_C22_O11	0	22	20	11	0	0
330	1334	460.19449603699996	0.01373625299105532	0.07347545519112461	5.0	O11	H32_C21_O11	0	21	32	11	0	0
331	1345	462.116206037	0.023569833151536504	-0.01258774289124972	11.0	O11	H22_C22_O11	0	22	22	11	0	0
332	1351	464.037986037	0.00876548447571639	0.05291161659547218	17.0	O11	H12_C23_O11	0	23	12	11	0	0
333	1356	464.131916037	0.018129943641162168	0.11658108008860348	10.0	O11	H24_C22_O11	0	22	24	11	0	0
334	1363	466.05366603699997	0.014870476837468272	0.11689426346732275	16.0	O11	H14_C23_O11	0	23	14	11	0	0
335	1368	466.147526037	0.018640471177446445	0.03010849400347197	9.0	O11	H26_C22_O11	0	22	26	11	0	0
336	1376	468.069306037	0.024471958108289192	0.09486842954685548	15.0	O11	H16_C23_O11	0	23	16	11	0	0
337	1381	468.163146037	0.014525982112622512	-0.03425942447806345	8.0	O11	H28_C22_O11	0	22	28	11	0	0
338	1390	470.08491603699997	0.022280515593419717	0.009213229069861136	14.0	O11	H18_C23_O11	0	23	18	11	0	0
339	1395	470.17867603699995	0.008968323446506287	-0.2894920738295538	7.0	O11	H30_C22_O11	0	22	30	11	0	0
340	1400	472.10059603699995	0.026440012038224717	0.07256292465880085	13.0	O11	H20_C23_O11	0	23	20	11	0	0
341	1412	474.116186037	0.01939146334510071	-0.05445289731535775	12.0	O11	H22_C23_O11	0	23	22	11	0	0
342	1415	474.21028603699995	0.007941966449321696	0.3663754353416445	5.0	O11	H34_C22_O11	0	22	34	11	0	0
343	1421	476.131916037	0.025763215773481517	0.11364287554078124	11.0	O11	H24_C23_O11	0	23	24	11	0	0
344	1429	478.14755603699996	0.021143078929689675	0.0920950017926159	10.0	O11	H26_C23_O11	0	23	26	11	0	0
345	1436	480.06927603699995	0.014968450692697071	0.030006086039560963	16.0	O11	H16_C24_O11	0	24	16	11	0	0
346	1440	480.163306037	0.020241941099417026	0.2998167461754821	9.0	O11	H28_C23_O11	0	23	28	11	0	0
347	1447	482.084936037	0.01875580976704411	0.05047035947668813	15.0	O11	H18_C24_O11	0	24	18	11	0	0
348	1452	482.178886037	0.017443089861339398	0.15323566030084732	8.0	O11	H30_C23_O11	0	23	30	11	0	0
349	1458	484.10049603699997	0.021567273253198363	-0.13580444677980416	14.0	O11	H20_C24_O11	0	24	20	11	0	0
350	1469	486.11625603699997	0.018860519674039164	0.09088978089350816	13.0	O11	H22_C24_O11	0	24	22	11	0	0
351	1480	488.13186603699995	0.020216064727286383	0.00841780750987901	12.0	O11	H24_C24_O11	0	24	24	11	0	0
352	1483	488.225786037	0.01632861785704104	0.04847142590891964	5.0	O11	H36_C23_O11	0	23	36	11	0	0
353	1490	490.14757603699996	0.018208538154834874	0.13064432666270467	11.0	O11	H26_C24_O11	0	24	26	11	0	0
354	1496	492.06906603699997	0.010123286261513868	-0.3974950134780712	17.0	O11	H16_C25_O11	0	25	16	11	0	0
355	1500	492.16327603699995	0.01922070598491184	0.23155120590348044	10.0	O11	H28_C24_O11	0	24	28	11	0	0
356	1506	494.08500603699997	0.01355756447314167	0.1909205882819621	16.0	O11	H18_C25_O11	0	25	18	11	0	0
357	1510	494.178776037	0.017372032275633727	-0.07307679279772075	9.0	O11	H30_C24_O11	0	24	30	11	0	0
358	1516	496.10052603699995	0.013765453930670591	-0.072047897827715	15.0	O11	H20_C25_O11	0	25	20	11	0	0
359	1521	496.19433603699997	0.017045901828322142	-0.2543096339749593	8.0	O11	H32_C24_O11	0	24	32	11	0	0
360	1527	498.11621603699996	0.016322341222630272	0.008397638762701104	14.0	O11	H22_C25_O11	0	25	22	11	0	0
361	1531	498.20998603699996	0.008436116377717155	-0.2534292838961055	7.0	O11	H34_C24_O11	0	24	34	11	0	0
362	1536	500.131896037	0.014943999135202703	0.06820000951571946	13.0	O11	H24_C25_O11	0	25	24	11	0	0
363	1547	502.147346037	0.018149267107634485	-0.33051055893790154	12.0	O11	H26_C25_O11	0	25	26	11	0	0
364	1550	502.24150603699997	0.01255803682868322	0.18634660590634397	5.0	O11	H38_C24_O11	0	24	38	11	0	0
365	1557	504.163236037	0.016875749781540838	0.14670050247307287	11.0	O11	H28_C25_O11	0	25	28	11	0	0
366	1567	506.17876603699995	0.019915655443539397	-0.09110022602739684	10.0	O11	H30_C25_O11	0	25	30	11	0	0
367	1573	508.10074603699996	0.01221157095504872	0.362638711786856	16.0	O11	H20_C26_O11	0	26	20	11	0	0
368	1575	508.194576037	0.02003750968873953	0.2239555583785532	9.0	O11	H32_C25_O11	0	25	32	11	0	0
369	1582	510.11616603699997	0.013582608927358318	-0.08981679674281655	15.0	O11	H22_C26_O11	0	26	22	11	0	0
370	1586	510.21001603699995	0.014704729609791262	-0.1886693655248904	8.0	O11	H34_C25_O11	0	25	34	11	0	0
371	1593	512.131826037	0.015576638562906753	-0.07008156513664124	14.0	O11	H24_C26_O11	0	26	24	11	0	0
372	1596	512.2258160370001	0.008780685602674613	0.10476824562397223	7.0	O11	H36_C25_O11	0	25	36	11	0	0
373	1601	514.1473860369999	0.015364639182549015	-0.24499784178474426	13.0	O11	H26_C26_O11	0	26	26	11	0	0
374	1610	516.1631960369999	0.016856376648327388	0.06579508256297836	12.0	O11	H28_C26_O11	0	26	28	11	0	0
375	1620	518.1787760369999	0.015312458062645456	-0.06969216346689018	11.0	O11	H30_C26_O11	0	26	30	11	0	0
376	1629	520.194316037	0.021721544359502173	-0.28102383171200274	10.0	O11	H32_C26_O11	0	26	32	11	0	0
377	1636	522.116156037	0.00970221783852528	-0.10690533002960173	16.0	O11	H22_C27_O11	0	27	22	11	0	0
378	1639	522.2101160369999	0.013585005347618018	0.007159953257840607	9.0	O11	H34_C26_O11	0	26	34	11	0	0
379	1648	526.147366037	0.012715654231670913	-0.27742227638798034	14.0	O11	H26_C27_O11	0	27	26	11	0	0
380	1653	528.1631960369999	0.010745663298831172	0.06430020182028377	13.0	O11	H28_C27_O11	0	27	28	11	0	0
381	1661	530.178986037	0.016455320817844347	0.3279779179097254	12.0	O11	H30_C27_O11	0	27	30	11	0	0
382	1664	530.272666037	0.009729286212443128	-0.08779822700088037	5.0	O11	H42_C26_O11	0	26	42	11	0	0
383	1670	532.194296037	0.01965380617594006	-0.31226753317017897	11.0	O11	H32_C27_O11	0	27	32	11	0	0
384	1677	534.116116037	0.008084128183302857	-0.17939357587364302	17.0	O11	H22_C28_O11	0	28	22	11	0	0
385	1680	534.210236037	0.018389415113529727	0.2316297809340908	10.0	O11	H34_C27_O11	0	27	34	11	0	0
386	1689	536.225946037	0.016578270835520742	0.34251419828906643	9.0	O11	H36_C27_O11	0	27	36	11	0	0
387	1695	538.147676037	0.008651313054535373	0.3048141008794964	15.0	O11	H26_C28_O11	0	28	26	11	0	0
388	1701	540.163076037	0.015838953456204216	-0.15928337895678554	14.0	O11	H28_C28_O11	0	28	28	11	0	0
389	1709	542.178896037	0.011453032546913466	0.1547219941110257	13.0	O11	H30_C28_O11	0	28	30	11	0	0
390	1718	544.1943960369999	0.01850077415549405	-0.12162381748897888	12.0	O11	H32_C28_O11	0	28	32	11	0	0
391	1727	546.210076037	0.01679762089356626	-0.06638654536399252	11.0	O11	H34_C28_O11	0	28	34	11	0	0
392	1733	548.225936037	0.020727057889268798	0.31677633000965155	10.0	O11	H36_C28_O11	0	28	36	11	0	0
393	1739	550.241466037	0.010565428903599737	0.0973954223562376	9.0	O11	H38_C28_O11	0	28	38	11	0	0
394	1746	552.163226037	0.0093930423749682	0.11583712389277535	15.0	O11	H28_C29_O11	0	29	28	11	0	0
395	1750	552.256976037	0.010826651128592258	-0.1565991988708524	8.0	O11	H40_C28_O11	0	28	40	11	0	0
396	1755	554.178586037	0.008351000000099333	-0.4080146829027376	14.0	O11	H30_C29_O11	0	29	30	11	0	0
397	1760	556.194476037	0.008119503319675309	0.024834838540644177	13.0	O11	H32_C29_O11	0	29	32	11	0	0
398	1765	558.210276037	0.013081949551703028	0.2933285304619556	12.0	O11	H34_C29_O11	0	29	34	11	0	0
399	1767	558.303896037	0.008568260950845919	-0.2090349016200334	5.0	O11	H46_C28_O11	0	28	46	11	0	0
400	1773	560.2256960369999	0.015453766149513382	-0.11840763534738775	11.0	O11	H36_C29_O11	0	29	36	11	0	0
401	1777	562.241416037	0.015727653393494988	0.006386936096688567	10.0	O11	H38_C29_O11	0	29	38	11	0	0
402	1782	564.256866037	0.00854754681562186	-0.3482155234509811	9.0	O11	H40_C29_O11	0	29	40	11	0	0
403	1788	568.194506037	0.007677577969581901	0.0771091581879325	14.0	O11	H32_C30_O11	0	30	32	11	0	0
404	1800	572.225766037	0.008141061789498643	0.006404814718062253	12.0	O11	H36_C30_O11	0	30	36	11	0	0
405	1802	572.319706037	0.013765745722774754	0.0755189791401334	5.0	O11	H48_C29_O11	0	29	48	11	0	0
406	1805	574.241536037	0.01079097488760168	0.21522476547495772	11.0	O11	H38_C30_O11	0	30	38	11	0	0
407	1810	576.257056037	0.011764135700860795	-0.011250187611454384	10.0	O11	H40_C30_O11	0	30	40	11	0	0
408	1823	586.335216037	0.020056550675621645	-0.16518366507143006	5.0	O11	H50_C30_O11	0	30	50	11	0	0
409	626	352.06432603699994	0.00701683337473884	0.4253910121741775	4.0	O12	H16_C12_O12	0	12	16	12	0	0
410	687	360.033016037	0.008368020171451577	0.3886115821771774	7.0	O12	H12_C13_O12	0	13	12	12	0	0
411	714	364.064196037	0.010073597791180954	0.05428987581203474	5.0	O12	H16_C13_O12	0	13	16	12	0	0
412	794	376.064216037	0.009045601791538951	0.10573991967609303	6.0	O12	H16_C14_O12	0	14	16	12	0	0
413	810	378.079686037	0.007757485547723331	-0.3711095972582429	5.0	O12	H18_C14_O12	0	14	18	12	0	0
414	829	382.017346037	0.007782756606446404	0.3140878320049329	10.0	O12	H10_C15_O12	0	15	10	12	0	0
415	845	384.032786037	0.010688838338631615	-0.23458153383003305	9.0	O12	H12_C15_O12	0	15	12	12	0	0
416	862	386.048436037	0.01241402500859483	-0.23354841410150745	8.0	O12	H14_C15_O12	0	15	14	12	0	0
417	881	388.064216037	0.01208735443547342	0.1024701540453652	7.0	O12	H16_C15_O12	0	15	16	12	0	0
418	896	390.079736037	0.0104987233660859	-0.23151420513855914	6.0	O12	H18_C15_O12	0	15	18	12	0	0
419	918	394.01715603699995	0.007964884546183562	-0.17769023225838754	11.0	O12	H10_C16_O12	0	16	10	12	0	0
420	934	396.032836037	0.011625742430863152	-0.10122140477863356	10.0	O12	H12_C16_O12	0	16	12	12	0	0
421	948	398.048706037	0.015218230942200924	0.4518014938124465	9.0	O12	H14_C16_O12	0	16	14	12	0	0
422	966	400.06405603699994	0.015412679337910552	-0.30053937159007743	8.0	O12	H16_C16_O12	0	16	16	12	0	0
423	983	402.079776037	0.008780896686324431	-0.12512193603077154	7.0	O12	H18_C16_O12	0	16	18	12	0	0
424	1005	406.01730603699997	0.01182204401685133	0.197003917820818	12.0	O12	H10_C17_O12	0	17	10	12	0	0
425	1014	408.032946037	0.012598037180323743	0.17134155632134362	11.0	O12	H12_C17_O12	0	17	12	12	0	0
426	1025	410.04849603699995	0.015719846402623038	-0.07355471432101593	10.0	O12	H14_C17_O12	0	17	14	12	0	0
427	1037	412.06413603699997	0.015147995961895281	-0.09764256704197874	9.0	O12	H16_C17_O12	0	17	16	12	0	0
428	1053	414.07981603699994	0.01196958527973153	-0.024896166402254092	8.0	O12	H18_C17_O12	0	17	18	12	0	0
429	1068	416.09550603699995	0.00830320197010082	0.07117837026810575	7.0	O12	H20_C17_O12	0	17	20	12	0	0
430	1077	418.017236037	0.010679268178449422	0.02389135934495729	13.0	O12	H10_C18_O12	0	18	10	12	0	0
431	1089	420.032906037	0.017510344837177026	0.07121584895310766	12.0	O12	H12_C18_O12	0	18	12	12	0	0
432	1101	422.048596037	0.020313992019945368	0.16547620498425156	11.0	O12	H14_C18_O12	0	18	14	12	0	0
433	1114	424.06413603699997	0.02323519417063446	-0.09487951611422588	10.0	O12	H16_C18_O12	0	18	16	12	0	0
434	1128	426.07980603699997	0.019423914352088918	-0.04766477957348714	9.0	O12	H18_C18_O12	0	18	18	12	0	0
435	1145	428.09561603699996	0.015329673796790913	0.3261350847143999	8.0	O12	H20_C18_O12	0	18	20	12	0	0
436	1157	430.01722603699994	0.014432974931507081	-3.02312917239053e-05	14.0	O12	H10_C19_O12	0	19	10	12	0	0
437	1170	432.03297603699997	0.019076777977449114	0.2312624395062529	13.0	O12	H12_C19_O12	0	19	12	12	0	0
438	1181	434.048506037	0.0223473328811011	-0.04644872572673417	12.0	O12	H14_C19_O12	0	19	14	12	0	0
439	1191	436.064216037	0.022070422174252983	0.09119069745780567	11.0	O12	H16_C19_O12	0	19	16	12	0	0
440	1204	438.07987603699996	0.023389142443120903	0.11342908618558872	10.0	O12	H18_C19_O12	0	19	18	12	0	0
441	1215	440.09548603699994	0.01579798149894026	0.02185207595707904	9.0	O12	H20_C19_O12	0	19	20	12	0	0
